"gene_id","transcript_1","transcript_2","num_junction_T1_only","num_junction_T2_only","num_junction_shared","prop_junction_diff","prop_junction_similar","junction_T1_all","junction_T2_all","junction_T1_only","junction_T2_only","junction_shared","num_ER_T1_only","num_ER_T2_only","num_ER_shared","prop_ER_diff","prop_ER_similar","ER_T1_only","ER_T2_only","ER_shared","num_fragment_T1_only","num_fragment_T2_only","num_fragment_shared","prop_fragment_diff","prop_fragment_similar","fragment_T1_only","fragment_T2_only","fragment_shared","num_fragment_singletons_T1_only","num_fragment_singletons_T2_only","num_fragment_singletons_shared","num_IR_fragment_T1","num_IR_fragment_T2","IR_fragment_T1","IR_fragment_T2","num_nt_shared","num_nt_T1_only","num_nt_T2_only","num_nt_diff","total_nt","prop_nt_diff","prop_nt_similar","num_nt_T1_only_in_shared_ER","num_nt_T2_only_in_shared_ER","num_nt_shared_in_shared_ER","total_nt_in_shared_ER","prop_nt_diff_in_shared_ER","prop_nt_similar_in_shared_ER","num_nt_T1_only_in_unique_ER","num_nt_T2_only_in_unique_ER","flag_FSM","flag_T1_ISM_of_T2","flag_T2_ISM_of_T1","flag_IR","flag_5_variation","flag_3_variation","flag_alt_donor_acceptor","flag_alt_exon","flag_no_shared_nt","num_transcript_in_gene_mel_isoseq3cluster","num_transcript_in_gene_mel_FLAIR","flag_mel_isoseq3cluster_greater","flag_mel_FLAIR_greater","flag_match","transcript_in_gene","min_match_mel_isoseq3cluster","flag_min_match_mel_isoseq3cluster","min_match_mel_FLAIR","flag_min_match_mel_FLAIR","flag_recip_min_match","num_recip_min_match_in_gene","flag_mel_isoseq3cluster_tie","flag_mel_FLAIR_tie","mel_isoseq3cluster_distance_ties","mel_FLAIR_distance_ties","flag_identical_recip_min_match","flag_FSM_recip_min_match","flag_ERM_recip_min_match","flag_ERM_noIR_recip_min_match","flag_ERM_withIR_recip_min_match","num_identical_recip_min_match_in_gene","num_FSM_recip_min_match_in_gene","num_ERM_recip_min_match_in_gene","num_ERM_noIR_recip_min_match_in_gene","num_ERM_withIR_recip_min_match_in_gene","prop_identical_recip_min_match_in_gene","prop_FSM_recip_min_match_in_gene","prop_ERM_recip_min_match_in_gene","prop_ERM_noIR_recip_min_match_in_gene","prop_ERM_withIR_recip_min_match_in_gene","flag_no_shared_nt_recip_min_match","flag_alt_exon_recip_min_match","flag_alt_donor_acceptor_recip_min_match","flag_IR_recip_min_match","flag_5_variation_recip_min_match","flag_3_variation_recip_min_match","recip_min_pair_in_gene","flag_min_match_mel_isoseq3cluster_w_ties","flag_min_match_mel_FLAIR_w_ties","flag_recip_min_match_w_ties","num_recip_min_match_in_gene_w_ties","flag_identical_recip_min_match_w_ties","flag_FSM_recip_min_match_w_ties","flag_ERM_recip_min_match_w_ties","flag_ERM_noIR_recip_min_match_w_ties","flag_ERM_withIR_recip_min_match_w_ties","num_identical_recip_min_match_in_gene_w_ties","num_FSM_recip_min_match_in_gene_w_ties","num_ERM_recip_min_match_in_gene_w_ties","num_ERM_noIR_recip_min_match_in_gene_w_ties","prop_identical_recip_min_match_in_gene_w_ties","prop_FSM_recip_min_match_in_gene_w_ties","prop_ERM_recip_min_match_in_gene_w_ties","prop_ERM_noIR_recip_min_match_in_gene_w_ties","num_ERM_withIR_recip_min_match_in_gene_w_ties","prop_ERM_withIR_recip_min_match_in_gene_w_ties","recip_min_pair_in_gene_w_ties"
"FBgn0038610","mel_isoseq3cluster_FBgn0038610_2_mel_isoseq3cluster","mel_flair_FBgn0038610_1_mel_FLAIR",0,0,3,0,1,"3R:18378957:18379235:-|3R:18379354:18380222:-|3R:18380344:18381041:-","3R:18378957:18379235:-|3R:18379354:18380222:-|3R:18380344:18381041:-",,,"3R:18378957:18379235:-|3R:18379354:18380222:-|3R:18380344:18381041:-",0,0,4,0,1,,,"3R:18378123:18378967:-|3R:18379225:18379364:-|3R:18380212:18380354:-|3R:18381031:18381172:-",0,0,4,0,1,,,"3R:18378123:18378967:-|3R:18379225:18379364:-|3R:18380212:18380354:-|3R:18381031:18381172:-",0,0,4,0,0,,,1266,0,0,0,1266,0,1,0,0,1266,1266,0,1,0,0,1,0,0,0,0,0,0,0,0,4,3,1,0,0,"mel_isoseq3cluster_greater","mel_flair_FBgn0038610_1_mel_FLAIR",1,"mel_isoseq3cluster_FBgn0038610_2_mel_isoseq3cluster",1,1,3,0,0,"mel_flair_FBgn0038610_1_mel_FLAIR","mel_isoseq3cluster_FBgn0038610_2_mel_isoseq3cluster",1,1,1,1,0,2,3,3,3,0,0.666666666666667,1,1,1,0,0,0,0,0,0,0,"reciprocal_pairs",1,1,1,3,1,1,1,1,0,2,3,3,3,0,0.666666666666667,1,1,1,0,"reciprocal_pairs"
"FBgn0037094","mel_isoseq3cluster_FBgn0037094_6_mel_isoseq3cluster","mel_flair_FBgn0037094_4_mel_FLAIR",0,0,3,0,1,"3L:21523219:21524731:+|3L:21525706:21525993:+|3L:21526926:21527193:+","3L:21523219:21524731:+|3L:21525706:21525993:+|3L:21526926:21527193:+",,,"3L:21523219:21524731:+|3L:21525706:21525993:+|3L:21526926:21527193:+",0,0,4,0,1,,,"3L:21523210:21523229:+|3L:21524721:21525716:+|3L:21525983:21526936:+|3L:21527183:21528163:+",0,0,4,0,1,,,"3L:21523210:21523229:+|3L:21524721:21525716:+|3L:21525983:21526936:+|3L:21527183:21528163:+",0,0,4,0,0,,,2947,0,0,0,2947,0,1,0,0,2947,2947,0,1,0,0,1,0,0,0,0,0,0,0,0,6,6,0,0,1,"match","mel_flair_FBgn0037094_4_mel_FLAIR",1,"mel_isoseq3cluster_FBgn0037094_6_mel_isoseq3cluster",1,1,4,0,0,"mel_flair_FBgn0037094_4_mel_FLAIR","mel_isoseq3cluster_FBgn0037094_6_mel_isoseq3cluster",1,1,1,1,0,1,4,4,4,0,0.25,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",1,1,1,4,1,1,1,1,0,1,4,4,4,0,0.25,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_12_mel_isoseq3cluster","mel_flair_FBgn0051363_12_mel_FLAIR",0,0,4,0,1,"3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593642:-|3R:11593756:11619713:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593642:-|3R:11593756:11619713:-",,,"3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593642:-|3R:11593756:11619713:-",0,0,5,0,1,,,"3R:11590385:11591307:-|3R:11591994:11592012:-|3R:11592366:11592624:-|3R:11593632:11593766:-|3R:11619703:11619903:-",0,1,5,0.166666666666667,0.833333333333333,,"3R:11590385:11590387:-","3R:11590387:11591307:-|3R:11591994:11592012:-|3R:11592366:11592624:-|3R:11593632:11593766:-|3R:11619703:11619903:-",0,0,4,0,0,,,1530,0,2,2,1532,0.001305483028721,0.998694516971279,0,2,1530,1532,0.001305483028721,0.998694516971279,0,0,1,0,0,0,0,1,0,0,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_12_mel_FLAIR",1,"mel_isoseq3cluster_FBgn0051363_12_mel_isoseq3cluster",1,1,10,0,0,"mel_flair_FBgn0051363_12_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_12_mel_isoseq3cluster",0,1,1,1,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,0,1,"partial_reciprocal_pairs",1,1,1,10,0,1,1,1,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0038610","mel_isoseq3cluster_FBgn0038610_1_mel_isoseq3cluster","mel_flair_FBgn0038610_2_mel_FLAIR",0,0,2,0,1,"3R:18378957:18379235:-|3R:18379354:18381041:-","3R:18378957:18379235:-|3R:18379354:18381041:-",,,"3R:18378957:18379235:-|3R:18379354:18381041:-",0,0,3,0,1,,,"3R:18378123:18378967:-|3R:18379225:18379364:-|3R:18381031:18381172:-",0,1,3,0.25,0.75,,"3R:18378123:18378125:-","3R:18378125:18378967:-|3R:18379225:18379364:-|3R:18381031:18381172:-",0,0,2,0,0,,,1122,0,2,2,1124,0.001779359430605,0.998220640569395,0,2,1122,1124,0.001779359430605,0.998220640569395,0,0,1,0,0,0,0,1,0,0,0,4,3,1,0,0,"mel_isoseq3cluster_greater","mel_flair_FBgn0038610_2_mel_FLAIR",1,"mel_isoseq3cluster_FBgn0038610_1_mel_isoseq3cluster",1,1,3,0,0,"mel_flair_FBgn0038610_2_mel_FLAIR","mel_isoseq3cluster_FBgn0038610_1_mel_isoseq3cluster",0,1,1,1,0,2,3,3,3,0,0.666666666666667,1,1,1,0,0,0,0,0,0,1,"reciprocal_pairs",1,1,1,3,0,1,1,1,0,2,3,3,3,0,0.666666666666667,1,1,1,0,"reciprocal_pairs"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_2_mel_isoseq3cluster","mel_flair_FBgn0051363_1_mel_FLAIR",0,0,2,0,1,"3R:11591297:11591510:-|3R:11591901:11592004:-","3R:11591297:11591510:-|3R:11591901:11592004:-",,,"3R:11591297:11591510:-|3R:11591901:11592004:-",0,0,3,0,1,,,"3R:11590385:11591307:-|3R:11591500:11591911:-|3R:11591994:11592250:-",1,1,3,0.4,0.6,"3R:11592249:11592250:-","3R:11590385:11590387:-","3R:11590387:11591307:-|3R:11591500:11591911:-|3R:11591994:11592249:-",0,0,1,0,0,,,1586,1,2,3,1589,0.001887979861548,0.998112020138452,1,2,1586,1589,0.001887979861548,0.998112020138452,0,0,1,0,0,0,1,1,0,0,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_1_mel_FLAIR",1,"mel_isoseq3cluster_FBgn0051363_2_mel_isoseq3cluster",1,1,10,0,0,"mel_flair_FBgn0051363_1_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_2_mel_isoseq3cluster",0,1,1,1,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,1,1,"partial_reciprocal_pairs",1,1,1,10,0,1,1,1,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0037094","mel_isoseq3cluster_FBgn0037094_3_mel_isoseq3cluster","mel_flair_FBgn0037094_2_mel_FLAIR",0,0,3,0,1,"3L:21523595:21524731:+|3L:21525706:21525993:+|3L:21526926:21527193:+","3L:21523595:21524731:+|3L:21525706:21525993:+|3L:21526926:21527193:+",,,"3L:21523595:21524731:+|3L:21525706:21525993:+|3L:21526926:21527193:+",0,0,4,0,1,,,"3L:21523477:21523605:+|3L:21524721:21525716:+|3L:21525983:21526936:+|3L:21527183:21528163:+",1,0,4,0.2,0.8,"3L:21523477:21523483:+",,"3L:21523483:21523605:+|3L:21524721:21525716:+|3L:21525983:21526936:+|3L:21527183:21528163:+",0,0,3,0,0,,,3050,6,0,6,3056,0.00196335078534,0.99803664921466,6,0,3050,3056,0.00196335078534,0.99803664921466,0,0,1,0,0,0,1,0,0,0,0,6,6,0,0,1,"match","mel_flair_FBgn0037094_2_mel_FLAIR",1,"mel_isoseq3cluster_FBgn0037094_3_mel_isoseq3cluster",1,1,4,0,0,"mel_flair_FBgn0037094_2_mel_FLAIR","mel_isoseq3cluster_FBgn0037094_3_mel_isoseq3cluster",0,1,1,1,0,1,4,4,4,0,0.25,1,1,1,0,0,0,0,0,1,0,"partial_reciprocal_pairs",1,1,1,4,0,1,1,1,0,1,4,4,4,0,0.25,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_9_mel_isoseq3cluster","mel_flair_FBgn0051363_7_mel_FLAIR",0,0,6,0,1,"3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604273:11604595:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604273:11604595:-",,,"3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604273:11604595:-",0,0,7,0,1,,,"3R:11590385:11591307:-|3R:11591994:11592012:-|3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604283:-|3R:11604585:11604751:-",0,1,7,0.125,0.875,,"3R:11604746:11604751:-","3R:11590385:11591307:-|3R:11591994:11592012:-|3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604283:-|3R:11604585:11604746:-",0,0,6,0,0,,,1668,0,5,5,1673,0.002988643156007,0.997011356843993,0,5,1668,1673,0.002988643156007,0.997011356843993,0,0,1,0,0,0,1,0,0,0,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_7_mel_FLAIR",1,"mel_isoseq3cluster_FBgn0051363_9_mel_isoseq3cluster",1,1,10,0,0,"mel_flair_FBgn0051363_7_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_9_mel_isoseq3cluster",0,1,1,1,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,1,0,"partial_reciprocal_pairs",1,1,1,10,0,1,1,1,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_8_mel_isoseq3cluster","mel_flair_FBgn0051363_6_mel_FLAIR",0,0,6,0,1,"3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604229:11604595:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604229:11604595:-",,,"3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604229:11604595:-",0,0,7,0,1,,,"3R:11590385:11591307:-|3R:11591994:11592012:-|3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604239:-|3R:11604585:11604751:-",0,1,7,0.125,0.875,,"3R:11604746:11604751:-","3R:11590385:11591307:-|3R:11591994:11592012:-|3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604239:-|3R:11604585:11604746:-",0,0,6,0,0,,,1624,0,5,5,1629,0.003069367710252,0.996930632289748,0,5,1624,1629,0.003069367710252,0.996930632289748,0,0,1,0,0,0,1,0,0,0,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_6_mel_FLAIR",1,"mel_isoseq3cluster_FBgn0051363_8_mel_isoseq3cluster",1,1,10,0,0,"mel_flair_FBgn0051363_6_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_8_mel_isoseq3cluster",0,1,1,1,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,1,0,"partial_reciprocal_pairs",1,1,1,10,0,1,1,1,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0037094","mel_isoseq3cluster_FBgn0037094_5_mel_isoseq3cluster","mel_flair_FBgn0037094_6_mel_FLAIR",0,0,3,0,1,"3L:21523390:21524731:+|3L:21525706:21525993:+|3L:21526926:21527193:+","3L:21523390:21524731:+|3L:21525706:21525993:+|3L:21526926:21527193:+",,,"3L:21523390:21524731:+|3L:21525706:21525993:+|3L:21526926:21527193:+",0,0,4,0,1,,,"3L:21523210:21523400:+|3L:21524721:21525716:+|3L:21525983:21526936:+|3L:21527183:21528163:+",0,1,4,0.2,0.8,,"3L:21523210:21523223:+","3L:21523223:21523400:+|3L:21524721:21525716:+|3L:21525983:21526936:+|3L:21527183:21528163:+",0,0,3,0,0,,,3105,0,13,13,3118,0.004169339320077,0.995830660679923,0,13,3105,3118,0.004169339320077,0.995830660679923,0,0,1,0,0,0,1,0,0,0,0,6,6,0,0,1,"match","mel_flair_FBgn0037094_6_mel_FLAIR",1,"mel_isoseq3cluster_FBgn0037094_5_mel_isoseq3cluster",1,1,4,0,0,"mel_flair_FBgn0037094_6_mel_FLAIR","mel_isoseq3cluster_FBgn0037094_5_mel_isoseq3cluster",0,1,1,1,0,1,4,4,4,0,0.25,1,1,1,0,0,0,0,0,1,0,"partial_reciprocal_pairs",1,1,1,4,0,1,1,1,0,1,4,4,4,0,0.25,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_5_mel_isoseq3cluster","mel_flair_FBgn0051363_5_mel_FLAIR",0,0,4,0,1,"3R:11591297:11592376:-|3R:11592614:11593642:-|3R:11593756:11604151:-|3R:11604273:11604595:-","3R:11591297:11592376:-|3R:11592614:11593642:-|3R:11593756:11604151:-|3R:11604273:11604595:-",,,"3R:11591297:11592376:-|3R:11592614:11593642:-|3R:11593756:11604151:-|3R:11604273:11604595:-",0,0,5,0,1,,,"3R:11591100:11591307:-|3R:11592366:11592624:-|3R:11593632:11593766:-|3R:11604141:11604283:-|3R:11604585:11604751:-",0,1,5,0.166666666666667,0.833333333333333,,"3R:11604746:11604751:-","3R:11591100:11591307:-|3R:11592366:11592624:-|3R:11593632:11593766:-|3R:11604141:11604283:-|3R:11604585:11604746:-",0,0,4,0,0,,,902,0,5,5,907,0.005512679162073,0.994487320837927,0,5,902,907,0.005512679162073,0.994487320837927,0,0,1,0,0,0,1,0,0,0,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_5_mel_FLAIR",1,"mel_isoseq3cluster_FBgn0051363_5_mel_isoseq3cluster",1,1,10,0,0,"mel_flair_FBgn0051363_5_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_5_mel_isoseq3cluster",0,1,1,1,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,1,0,"partial_reciprocal_pairs",1,1,1,10,0,1,1,1,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_4_mel_isoseq3cluster","mel_flair_FBgn0051363_4_mel_FLAIR",0,0,4,0,1,"3R:11591297:11592376:-|3R:11592614:11593642:-|3R:11593756:11604151:-|3R:11604229:11604595:-","3R:11591297:11592376:-|3R:11592614:11593642:-|3R:11593756:11604151:-|3R:11604229:11604595:-",,,"3R:11591297:11592376:-|3R:11592614:11593642:-|3R:11593756:11604151:-|3R:11604229:11604595:-",0,0,5,0,1,,,"3R:11591100:11591307:-|3R:11592366:11592624:-|3R:11593632:11593766:-|3R:11604141:11604239:-|3R:11604585:11604751:-",0,1,5,0.166666666666667,0.833333333333333,,"3R:11604746:11604751:-","3R:11591100:11591307:-|3R:11592366:11592624:-|3R:11593632:11593766:-|3R:11604141:11604239:-|3R:11604585:11604746:-",0,0,4,0,0,,,858,0,5,5,863,0.005793742757822,0.994206257242178,0,5,858,863,0.005793742757822,0.994206257242178,0,0,1,0,0,0,1,0,0,0,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_4_mel_FLAIR",1,"mel_isoseq3cluster_FBgn0051363_4_mel_isoseq3cluster",1,1,10,0,0,"mel_flair_FBgn0051363_4_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_4_mel_isoseq3cluster",0,1,1,1,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,1,0,"partial_reciprocal_pairs",1,1,1,10,0,1,1,1,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0266579","mel_isoseq3cluster_FBgn0266579_7_mel_isoseq3cluster","mel_flair_FBgn0266579_4_mel_FLAIR",0,0,7,0,1,"3R:27641484:27643824:-|3R:27643963:27644414:-|3R:27644412:27645234:-|3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-","3R:27641484:27643824:-|3R:27643963:27644414:-|3R:27644412:27645234:-|3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-",,,"3R:27641484:27643824:-|3R:27643963:27644414:-|3R:27644412:27645234:-|3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-",0,0,8,0,1,,,"3R:27640641:27641494:-|3R:27643814:27643973:-|3R:27644404:27644422:-|3R:27645224:27645410:-|3R:27646040:27646243:-|3R:27646335:27646525:-|3R:27647564:27647608:-|3R:27656205:27656810:-",1,0,8,0.111111111111111,0.888888888888889,"3R:27640641:27640678:-",,"3R:27640678:27641494:-|3R:27643814:27643973:-|3R:27644404:27644422:-|3R:27645224:27645410:-|3R:27646040:27646243:-|3R:27646335:27646525:-|3R:27647564:27647608:-|3R:27656205:27656810:-",0,0,7,0,0,,,2221,37,0,37,2258,0.016386182462356,0.983613817537644,37,0,2221,2258,0.016386182462356,0.983613817537644,0,0,1,0,0,0,0,1,0,0,0,9,8,1,0,0,"mel_isoseq3cluster_greater","mel_flair_FBgn0266579_4_mel_FLAIR",1,"mel_isoseq3cluster_FBgn0266579_7_mel_isoseq3cluster",1,1,6,0,0,"mel_flair_FBgn0266579_4_mel_FLAIR","mel_isoseq3cluster_FBgn0266579_7_mel_isoseq3cluster",0,1,1,1,0,2,6,6,6,0,0.333333333333333,1,1,1,0,0,0,0,0,0,1,"partial_reciprocal_pairs",1,1,1,6,0,1,1,1,0,2,6,6,6,0,0.333333333333333,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0266579","mel_isoseq3cluster_FBgn0266579_8_mel_isoseq3cluster","mel_flair_FBgn0266579_5_mel_FLAIR",0,0,6,0,1,"3R:27641484:27643824:-|3R:27643963:27645234:-|3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-","3R:27641484:27643824:-|3R:27643963:27645234:-|3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-",,,"3R:27641484:27643824:-|3R:27643963:27645234:-|3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-",0,0,7,0,1,,,"3R:27640641:27641494:-|3R:27643814:27643973:-|3R:27645224:27645410:-|3R:27646040:27646243:-|3R:27646335:27646525:-|3R:27647564:27647608:-|3R:27656205:27656810:-",1,0,7,0.125,0.875,"3R:27640641:27640678:-",,"3R:27640678:27641494:-|3R:27643814:27643973:-|3R:27645224:27645410:-|3R:27646040:27646243:-|3R:27646335:27646525:-|3R:27647564:27647608:-|3R:27656205:27656810:-",0,0,6,0,0,,,2203,37,0,37,2240,0.016517857142857,0.983482142857143,37,0,2203,2240,0.016517857142857,0.983482142857143,0,0,1,0,0,0,0,1,0,0,0,9,8,1,0,0,"mel_isoseq3cluster_greater","mel_flair_FBgn0266579_5_mel_FLAIR",1,"mel_isoseq3cluster_FBgn0266579_8_mel_isoseq3cluster",1,1,6,0,0,"mel_flair_FBgn0266579_5_mel_FLAIR","mel_isoseq3cluster_FBgn0266579_8_mel_isoseq3cluster",0,1,1,1,0,2,6,6,6,0,0.333333333333333,1,1,1,0,0,0,0,0,0,1,"partial_reciprocal_pairs",1,1,1,6,0,1,1,1,0,2,6,6,6,0,0.333333333333333,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0266579","mel_isoseq3cluster_FBgn0266579_9_mel_isoseq3cluster","mel_flair_FBgn0266579_6_mel_FLAIR",0,0,6,0,1,"3R:27641484:27644414:-|3R:27644412:27645234:-|3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-","3R:27641484:27644414:-|3R:27644412:27645234:-|3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-",,,"3R:27641484:27644414:-|3R:27644412:27645234:-|3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-",0,0,7,0,1,,,"3R:27640641:27641494:-|3R:27644404:27644422:-|3R:27645224:27645410:-|3R:27646040:27646243:-|3R:27646335:27646525:-|3R:27647564:27647608:-|3R:27656205:27656810:-",1,0,7,0.125,0.875,"3R:27640641:27640678:-",,"3R:27640678:27641494:-|3R:27644404:27644422:-|3R:27645224:27645410:-|3R:27646040:27646243:-|3R:27646335:27646525:-|3R:27647564:27647608:-|3R:27656205:27656810:-",0,0,6,0,0,,,2062,37,0,37,2099,0.017627441638876,0.982372558361124,37,0,2062,2099,0.017627441638876,0.982372558361124,0,0,1,0,0,0,0,1,0,0,0,9,8,1,0,0,"mel_isoseq3cluster_greater","mel_flair_FBgn0266579_6_mel_FLAIR",1,"mel_isoseq3cluster_FBgn0266579_9_mel_isoseq3cluster",1,1,6,0,0,"mel_flair_FBgn0266579_6_mel_FLAIR","mel_isoseq3cluster_FBgn0266579_9_mel_isoseq3cluster",0,1,1,1,0,2,6,6,6,0,0.333333333333333,1,1,1,0,0,0,0,0,0,1,"partial_reciprocal_pairs",1,1,1,6,0,1,1,1,0,2,6,6,6,0,0.333333333333333,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0263994","mel_isoseq3cluster_FBgn0263994_2_mel_isoseq3cluster","mel_flair_FBgn0263994_2_mel_FLAIR",0,0,1,0,1,"X:15175541:15177702:+","X:15175541:15177702:+",,,"X:15175541:15177702:+",0,0,2,0,1,,,"X:15175439:15175551:+|X:15177692:15177832:+",0,2,2,0.5,0.5,,"X:15175439:15175441:+|X:15177828:15177832:+","X:15175441:15175551:+|X:15177692:15177828:+",0,0,0,0,0,,,246,0,6,6,252,0.023809523809524,0.976190476190476,0,6,246,252,0.023809523809524,0.976190476190476,0,0,1,0,0,0,1,1,0,0,0,6,5,1,0,0,"mel_isoseq3cluster_greater","mel_flair_FBgn0263994_2_mel_FLAIR",1,"mel_isoseq3cluster_FBgn0263994_2_mel_isoseq3cluster",1,1,3,0,0,"mel_flair_FBgn0263994_2_mel_FLAIR","mel_isoseq3cluster_FBgn0263994_2_mel_isoseq3cluster",0,1,1,1,0,1,3,3,3,0,0.333333333333333,1,1,1,0,0,0,0,0,1,1,"partial_reciprocal_pairs",1,1,1,3,0,1,1,1,0,1,3,3,3,0,0.333333333333333,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0037094","mel_isoseq3cluster_FBgn0037094_4_mel_isoseq3cluster","mel_flair_FBgn0037094_3_mel_FLAIR",0,0,3,0,1,"3L:21523617:21524731:+|3L:21525706:21525993:+|3L:21526926:21527193:+","3L:21523617:21524731:+|3L:21525706:21525993:+|3L:21526926:21527193:+",,,"3L:21523617:21524731:+|3L:21525706:21525993:+|3L:21526926:21527193:+",0,0,4,0,1,,,"3L:21523257:21523627:+|3L:21524721:21525716:+|3L:21525983:21526936:+|3L:21527183:21528163:+",1,0,4,0.2,0.8,"3L:21523257:21523452:+",,"3L:21523452:21523627:+|3L:21524721:21525716:+|3L:21525983:21526936:+|3L:21527183:21528163:+",0,0,3,0,0,,,3103,195,0,195,3298,0.059126743480898,0.940873256519102,195,0,3103,3298,0.059126743480898,0.940873256519102,0,0,1,0,0,0,1,0,0,0,0,6,6,0,0,1,"match","mel_flair_FBgn0037094_3_mel_FLAIR",1,"mel_isoseq3cluster_FBgn0037094_4_mel_isoseq3cluster",1,1,4,0,0,"mel_flair_FBgn0037094_3_mel_FLAIR","mel_isoseq3cluster_FBgn0037094_4_mel_isoseq3cluster",0,1,1,1,0,1,4,4,4,0,0.25,1,1,1,0,0,0,0,0,1,0,"partial_reciprocal_pairs",1,1,1,4,0,1,1,1,0,1,4,4,4,0,0.25,1,1,1,0,"partial_reciprocal_pairs"
