ERG_num,ERG_size,gene_id,xscripts,contains_which_gtf,flag_nonolp_pair,flag_IR_in_set,num_IR_xscripts,prop_IR,num_ER,min_num_nt_noOvlp,max_num_nt_noOvlp,mean_num_nt_noOvlp,median_num_nt_noOvlp,min_prop_nt_noOvlp,max_prop_nt_noOvlp,mean_prop_nt_noOvlp,median_prop_nt_noOvlp
11879,1,FBgn0016694,FBtr0332083,0,0,0,0,0.0,6,,,,,,,,
11880,1,FBgn0086254,FBtr0331547,0,0,0,0,0.0,6,,,,,,,,
11881,1,FBgn0265052,FBtr0336680,0,0,0,0,0.0,8,,,,,,,,
11882,1,FBgn0264598,FBtr0333526,0,0,0,0,0.0,8,,,,,,,,
11883,1,FBgn0262579,FBtr0304995,0,0,0,0,0.0,9,,,,,,,,
11884,1,FBgn0040805,FBtr0334086,0,0,0,0,0.0,5,,,,,,,,
11885,1,FBgn0031436,FBtr0335174,0,0,0,0,0.0,5,,,,,,,,
11886,1,FBgn0259149,FBtr0307205,0,0,0,0,0.0,3,,,,,,,,
11887,1,FBgn0001624,FBtr0333262,0,0,0,0,0.0,12,,,,,,,,
11888,1,FBgn0029903,FBtr0070966,0,0,0,0,0.0,13,,,,,,,,
11889,1,FBgn0000283,FBtr0083127,0,0,0,0,0.0,4,,,,,,,,
11890,1,FBgn0052473,FBtr0082743,0,0,0,0,0.0,7,,,,,,,,
11891,1,FBgn0034935,FBtr0072209,0,0,0,0,0.0,4,,,,,,,,
11892,1,FBgn0030640,FBtr0074034,0,0,0,0,0.0,5,,,,,,,,
11893,1,FBgn0000052,FBtr0079221,0,0,0,0,0.0,3,,,,,,,,
11894,1,FBgn0052521,FBtr0310653,0,0,0,0,0.0,4,,,,,,,,
11895,1,FBgn0031879,FBtr0307074,0,0,0,0,0.0,14,,,,,,,,
11896,1,FBgn0262477,FBtr0304869,0,0,0,0,0.0,7,,,,,,,,
11897,1,FBgn0039900,FBtr0089139,0,0,0,0,0.0,8,,,,,,,,
11898,1,FBgn0043457,FBtr0273268,0,0,0,0,0.0,3,,,,,,,,
11899,1,FBgn0266525,FBtr0344560,0,0,0,0,0.0,7,,,,,,,,
11900,1,FBgn0032297,FBtr0340246,0,0,0,0,0.0,5,,,,,,,,
11901,1,FBgn0015623,FBtr0331223,0,0,0,0,0.0,7,,,,,,,,
11902,1,FBgn0001098,FBtr0089497,0,0,0,0,0.0,5,,,,,,,,
11903,1,FBgn0050463,FBtr0113380,0,0,0,0,0.0,11,,,,,,,,
11904,1,FBgn0035917,FBtr0301157,0,0,0,0,0.0,8,,,,,,,,
11905,1,FBgn0261570,FBtr0340630,0,0,0,0,0.0,9,,,,,,,,
11906,1,FBgn0260941,FBtr0334102,0,0,0,0,0.0,10,,,,,,,,
11907,1,FBgn0038294,FBtr0306643,0,0,0,0,0.0,8,,,,,,,,
11908,1,FBgn0002707,FBtr0070656,0,0,0,0,0.0,8,,,,,,,,
11909,1,FBgn0025633,FBtr0339432,0,0,0,0,0.0,10,,,,,,,,
11910,1,FBgn0035772,FBtr0302546,0,0,0,0,0.0,2,,,,,,,,
11911,1,FBgn0031449,FBtr0077708,0,0,0,0,0.0,11,,,,,,,,
11912,1,FBgn0034184,FBtr0086974,0,0,0,0,0.0,7,,,,,,,,
11913,1,FBgn0000250,FBtr0080845,0,0,0,0,0.0,7,,,,,,,,
11914,1,FBgn0035120,FBtr0300711,0,0,0,0,0.0,2,,,,,,,,
11915,1,FBgn0045842,FBtr0300932,0,0,0,0,0.0,2,,,,,,,,
11916,1,FBgn0003514,FBtr0339502,0,0,0,0,0.0,3,,,,,,,,
11917,1,FBgn0037702,FBtr0082065,0,0,0,0,0.0,12,,,,,,,,
11918,1,FBgn0262124,FBtr0346683,0,0,0,0,0.0,9,,,,,,,,
11919,1,FBgn0037060,FBtr0331854,0,0,0,0,0.0,8,,,,,,,,
11920,1,FBgn0044323,FBtr0306001,0,0,0,0,0.0,6,,,,,,,,
11921,1,FBgn0266525,FBtr0344559,0,0,0,0,0.0,7,,,,,,,,
11922,1,FBgn0032456,FBtr0090023,0,0,0,0,0.0,13,,,,,,,,
11923,1,FBgn0013305,FBtr0089873,0,0,0,0,0.0,5,,,,,,,,
11924,1,FBgn0028734,FBtr0082199,0,0,0,0,0.0,11,,,,,,,,
11925,1,FBgn0026077,FBtr0078619,0,0,0,0,0.0,5,,,,,,,,
11926,1,FBgn0030791,FBtr0306801,0,0,0,0,0.0,4,,,,,,,,
11927,1,FBgn0083123,FBtr0300231,0,0,0,0,0.0,12,,,,,,,,
11928,1,FBgn0040297,FBtr0299908,0,0,0,0,0.0,19,,,,,,,,
11929,1,FBgn0263199,FBtr0303234,0,0,0,0,0.0,7,,,,,,,,
11930,1,FBgn0259238,FBtr0299856,0,0,0,0,0.0,3,,,,,,,,
11931,1,FBgn0266083,FBtr0303783,0,0,0,0,0.0,6,,,,,,,,
11932,1,FBgn0031603,FBtr0331435,0,0,0,0,0.0,2,,,,,,,,
11933,1,FBgn0052654,FBtr0310304,0,0,0,0,0.0,13,,,,,,,,
11934,1,FBgn0262475,FBtr0304859,0,0,0,0,0.0,9,,,,,,,,
11935,1,FBgn0051826,FBtr0331280,0,0,0,0,0.0,4,,,,,,,,
11936,1,FBgn0052944,FBtr0339973,0,0,0,0,0.0,10,,,,,,,,
11937,1,FBgn0001218,FBtr0345166,0,0,0,0,0.0,2,,,,,,,,
11938,1,FBgn0260466,FBtr0091937,0,0,0,0,0.0,25,,,,,,,,
11939,1,FBgn0016919,FBtr0301173,0,0,0,0,0.0,7,,,,,,,,
11940,1,FBgn0067317,FBtr0347600,0,0,0,0,0.0,2,,,,,,,,
11941,1,FBgn0045063,FBtr0087947,0,0,0,0,0.0,6,,,,,,,,
11942,1,FBgn0050115,FBtr0310055,0,0,0,0,0.0,9,,,,,,,,
11943,1,FBgn0051140,FBtr0113393,0,0,0,0,0.0,7,,,,,,,,
11944,1,FBgn0261564,FBtr0336697,0,0,0,0,0.0,4,,,,,,,,
11945,1,FBgn0025469,FBtr0339280,0,0,0,0,0.0,6,,,,,,,,
11946,1,FBgn0031501,FBtr0077656,0,0,0,0,0.0,2,,,,,,,,
11947,1,FBgn0033033,FBtr0086061,0,0,0,0,0.0,7,,,,,,,,
11948,1,FBgn0020386,FBtr0072469,0,0,0,0,0.0,5,,,,,,,,
11949,1,FBgn0262985,FBtr0306822,0,0,0,0,0.0,2,,,,,,,,
11950,1,FBgn0027339,FBtr0100184,0,0,0,0,0.0,5,,,,,,,,
11951,1,FBgn0035542,FBtr0073296,0,0,0,0,0.0,5,,,,,,,,
11952,1,FBgn0015903,FBtr0072068,0,0,0,0,0.0,6,,,,,,,,
11953,1,FBgn0038535,FBtr0089416,0,0,0,0,0.0,6,,,,,,,,
11954,1,FBgn0035397,FBtr0332113,0,0,0,0,0.0,12,,,,,,,,
11955,1,FBgn0016075,FBtr0333540,0,0,0,0,0.0,9,,,,,,,,
11956,1,FBgn0263120,FBtr0100429,0,0,0,0,0.0,9,,,,,,,,
11957,1,FBgn0030997,FBtr0074695,0,0,0,0,0.0,5,,,,,,,,
11958,1,FBgn0003950,FBtr0077259,0,0,0,0,0.0,6,,,,,,,,
11959,1,FBgn0003651,FBtr0082563,0,0,0,0,0.0,3,,,,,,,,
11960,1,FBgn0267794,FBtr0347237,0,0,0,0,0.0,2,,,,,,,,
11961,1,FBgn0003382,FBtr0273343,0,0,0,0,0.0,11,,,,,,,,
11962,1,FBgn0041342,FBtr0072741,0,0,0,0,0.0,4,,,,,,,,
11963,1,FBgn0037645,FBtr0082014,0,0,0,0,0.0,2,,,,,,,,
11964,1,FBgn0035695,FBtr0332068,0,0,0,0,0.0,9,,,,,,,,
11965,1,FBgn0037684,FBtr0082027,0,0,0,0,0.0,4,,,,,,,,
11966,1,FBgn0283521,FBtr0089348,0,0,0,0,0.0,7,,,,,,,,
11967,1,FBgn0051352,FBtr0344275,0,0,0,0,0.0,10,,,,,,,,
11968,1,FBgn0024251,FBtr0331744,0,0,0,0,0.0,3,,,,,,,,
11969,1,FBgn0035981,FBtr0333883,0,0,0,0,0.0,5,,,,,,,,
11970,1,FBgn0037703,FBtr0082063,0,0,0,0,0.0,2,,,,,,,,
11971,1,FBgn0262869,FBtr0340192,0,0,0,0,0.0,18,,,,,,,,
11972,1,FBgn0023000,FBtr0072571,0,0,0,0,0.0,8,,,,,,,,
11973,1,FBgn0034356,FBtr0113093,0,0,0,0,0.0,2,,,,,,,,
11974,1,FBgn0260959,FBtr0301429,0,0,0,0,0.0,7,,,,,,,,
11975,1,FBgn0265784,FBtr0112878,0,0,0,0,0.0,6,,,,,,,,
11976,1,FBgn0038398,FBtr0083225,0,0,0,0,0.0,3,,,,,,,,
11977,1,FBgn0039859,FBtr0085868,0,0,0,0,0.0,1,,,,,,,,
11978,1,FBgn0036641,FBtr0075395,0,0,0,0,0.0,1,,,,,,,,
11979,1,FBgn0024698,FBtr0089257,0,0,0,0,0.0,4,,,,,,,,
11980,1,FBgn0259683,FBtr0336971,0,0,0,0,0.0,7,,,,,,,,
11981,1,FBgn0003380,FBtr0308199,0,0,0,0,0.0,8,,,,,,,,
11982,1,FBgn0040384,FBtr0309881,0,0,0,0,0.0,9,,,,,,,,
11983,1,FBgn0016756,FBtr0306259,0,0,0,0,0.0,11,,,,,,,,
11984,1,FBgn0025469,FBtr0088824,0,0,0,0,0.0,5,,,,,,,,
11985,1,FBgn0003748,FBtr0332423,0,0,0,0,0.0,7,,,,,,,,
11986,1,FBgn0035427,FBtr0331458,0,0,0,0,0.0,6,,,,,,,,
11987,1,FBgn0032022,FBtr0079603,0,0,0,0,0.0,3,,,,,,,,
11988,1,FBgn0265140,FBtr0301499,0,0,0,0,0.0,7,,,,,,,,
11989,1,FBgn0035499,FBtr0310531,0,0,0,0,0.0,3,,,,,,,,
11990,1,FBgn0026189,FBtr0306258,0,0,0,0,0.0,14,,,,,,,,
11991,1,FBgn0266758,FBtr0084648,0,0,0,0,0.0,11,,,,,,,,
11992,1,FBgn0039594,FBtr0085308,0,0,0,0,0.0,10,,,,,,,,
11993,1,FBgn0028572,FBtr0100263,0,0,0,0,0.0,5,,,,,,,,
11994,1,FBgn0032218,FBtr0331666,0,0,0,0,0.0,8,,,,,,,,
11995,1,FBgn0033777,FBtr0306582,0,0,0,0,0.0,4,,,,,,,,
11996,1,FBgn0262475,FBtr0304864,0,0,0,0,0.0,7,,,,,,,,
11997,1,FBgn0039633,FBtr0330300,0,0,0,0,0.0,8,,,,,,,,
11998,1,FBgn0284250,FBtr0302927,0,0,0,0,0.0,6,,,,,,,,
11999,1,FBgn0039663,FBtr0085436,0,0,0,0,0.0,3,,,,,,,,
12000,1,FBgn0030418,FBtr0073687,0,0,0,0,0.0,2,,,,,,,,
12001,1,FBgn0260748,FBtr0302375,0,0,0,0,0.0,10,,,,,,,,
12002,1,FBgn0265575,FBtr0340203,0,0,0,0,0.0,6,,,,,,,,
12003,1,FBgn0015795,FBtr0308612,0,0,0,0,0.0,4,,,,,,,,
12004,1,FBgn0053970,FBtr0100013,0,0,0,0,0.0,5,,,,,,,,
12005,1,FBgn0035235,FBtr0072827,0,0,0,0,0.0,3,,,,,,,,
12006,1,FBgn0000636,FBtr0344782,0,0,0,0,0.0,7,,,,,,,,
12007,1,FBgn0032005,FBtr0079631,0,0,0,0,0.0,7,,,,,,,,
12008,1,FBgn0040233,FBtr0344017,0,0,0,0,0.0,8,,,,,,,,
12009,1,FBgn0085480,FBtr0308640,0,0,0,0,0.0,5,,,,,,,,
12010,1,FBgn0032375,FBtr0300385,0,0,0,0,0.0,5,,,,,,,,
12011,1,FBgn0031275,FBtr0301439,0,0,0,0,0.0,6,,,,,,,,
12012,1,FBgn0033246,FBtr0339124,0,0,0,0,0.0,13,,,,,,,,
12013,1,FBgn0034816,FBtr0310344,0,0,0,0,0.0,4,,,,,,,,
12014,1,FBgn0031145,FBtr0333760,0,0,0,0,0.0,5,,,,,,,,
12015,1,FBgn0032974,FBtr0331655,0,0,0,0,0.0,6,,,,,,,,
12016,1,FBgn0261563,FBtr0305063,0,0,0,0,0.0,13,,,,,,,,
12017,1,FBgn0261673,FBtr0339742,0,0,0,0,0.0,5,,,,,,,,
12018,1,FBgn0026370,FBtr0087384,0,0,0,0,0.0,4,,,,,,,,
12019,1,FBgn0259171,FBtr0333524,0,0,0,0,0.0,9,,,,,,,,
12020,1,FBgn0021979,FBtr0343191,0,0,0,0,0.0,3,,,,,,,,
12021,1,FBgn0261041,FBtr0087631,0,0,0,0,0.0,21,,,,,,,,
12022,1,FBgn0034741,FBtr0343000,0,0,0,0,0.0,2,,,,,,,,
12023,1,FBgn0032901,FBtr0081443,0,0,0,0,0.0,10,,,,,,,,
12024,1,FBgn0262636,FBtr0307043,0,0,0,0,0.0,10,,,,,,,,
12025,1,FBgn0026189,FBtr0073118,0,0,0,0,0.0,15,,,,,,,,
12026,1,FBgn0022709,FBtr0076017,0,0,0,0,0.0,4,,,,,,,,
12027,1,FBgn0050156,FBtr0336745,0,0,0,0,0.0,4,,,,,,,,
12028,1,FBgn0037773,FBtr0300257,0,0,0,0,0.0,2,,,,,,,,
12029,1,FBgn0030357,FBtr0073591,0,0,0,0,0.0,4,,,,,,,,
12030,1,FBgn0025335,FBtr0343276,0,0,0,0,0.0,2,,,,,,,,
12031,1,FBgn0261552,FBtr0082039,0,0,0,0,0.0,5,,,,,,,,
12032,1,FBgn0265457,FBtr0339823,0,0,0,0,0.0,5,,,,,,,,
12033,1,FBgn0034804,FBtr0071993,0,0,0,0,0.0,3,,,,,,,,
12034,1,FBgn0000629,FBtr0273338,0,0,0,0,0.0,7,,,,,,,,
12035,1,FBgn0034606,FBtr0071623,0,0,0,0,0.0,7,,,,,,,,
12036,1,FBgn0033320,FBtr0339344,0,0,0,0,0.0,3,,,,,,,,
12037,1,FBgn0040308,FBtr0072982,0,0,0,0,0.0,5,,,,,,,,
12038,1,FBgn0000028,FBtr0100328,0,0,0,0,0.0,10,,,,,,,,
12039,1,FBgn0042693,FBtr0083555,0,0,0,0,0.0,8,,,,,,,,
12040,1,FBgn0052333,FBtr0331863,0,0,0,0,0.0,10,,,,,,,,
12041,1,FBgn0283659,FBtr0080727,0,0,0,0,0.0,2,,,,,,,,
12042,1,FBgn0029891,FBtr0100420,0,0,0,0,0.0,6,,,,,,,,
12043,1,FBgn0036995,FBtr0331569,0,0,0,0,0.0,4,,,,,,,,
12044,1,FBgn0028703,FBtr0273247,0,0,0,0,0.0,15,,,,,,,,
12045,1,FBgn0038629,FBtr0083639,0,0,0,0,0.0,9,,,,,,,,
12046,1,FBgn0030505,FBtr0112980,0,0,0,0,0.0,10,,,,,,,,
12047,1,FBgn0260745,FBtr0306696,0,0,0,0,0.0,8,,,,,,,,
12048,1,FBgn0040319,FBtr0340139,0,0,0,0,0.0,5,,,,,,,,
12049,1,FBgn0034184,FBtr0340125,0,0,0,0,0.0,6,,,,,,,,
12050,1,FBgn0020377,FBtr0303037,0,0,0,0,0.0,5,,,,,,,,
12051,1,FBgn0261397,FBtr0089745,0,0,0,0,0.0,17,,,,,,,,
12052,1,FBgn0034716,FBtr0301476,0,0,0,0,0.0,6,,,,,,,,
12053,1,FBgn0026059,FBtr0303845,0,0,0,0,0.0,4,,,,,,,,
12054,1,FBgn0051358,FBtr0082554,0,0,0,0,0.0,5,,,,,,,,
12055,1,FBgn0031879,FBtr0307072,0,0,0,0,0.0,13,,,,,,,,
12056,1,FBgn0086472,FBtr0082369,0,0,0,0,0.0,4,,,,,,,,
12057,1,FBgn0260794,FBtr0303912,0,0,0,0,0.0,11,,,,,,,,
12058,1,FBgn0037541,FBtr0300917,0,0,0,0,0.0,6,,,,,,,,
12059,1,FBgn0283741,FBtr0309968,0,0,0,0,0.0,3,,,,,,,,
12060,1,FBgn0032131,FBtr0079836,0,0,0,0,0.0,3,,,,,,,,
12061,1,FBgn0267730,FBtr0347496,0,0,0,0,0.0,3,,,,,,,,
12062,1,FBgn0032490,FBtr0080446,0,0,0,0,0.0,1,,,,,,,,
12063,1,FBgn0052311,FBtr0332116,0,0,0,0,0.0,18,,,,,,,,
12064,1,FBgn0023531,FBtr0089814,0,0,0,0,0.0,16,,,,,,,,
12065,1,FBgn0053289,FBtr0305327,0,0,0,0,0.0,5,,,,,,,,
12066,1,FBgn0032456,FBtr0090018,0,0,0,0,0.0,12,,,,,,,,
12067,1,FBgn0082582,FBtr0302112,0,0,0,0,0.0,8,,,,,,,,
12068,1,FBgn0050373,FBtr0088806,0,0,0,0,0.0,2,,,,,,,,
12069,1,FBgn0016078,FBtr0088552,0,0,0,0,0.0,7,,,,,,,,
12070,1,FBgn0264556,FBtr0081509,0,0,0,0,0.0,4,,,,,,,,
12071,1,FBgn0003028,FBtr0070739,0,0,0,0,0.0,4,,,,,,,,
12072,1,FBgn0283521,FBtr0089361,0,0,0,0,0.0,6,,,,,,,,
12073,1,FBgn0010228,FBtr0345488,0,0,0,0,0.0,3,,,,,,,,
12074,1,FBgn0014020,FBtr0087217,0,0,0,0,0.0,5,,,,,,,,
12075,1,FBgn0263108,FBtr0307304,0,0,0,0,0.0,6,,,,,,,,
12076,1,FBgn0032129,FBtr0079861,0,0,0,0,0.0,9,,,,,,,,
12077,1,FBgn0035237,FBtr0072747,0,0,0,0,0.0,4,,,,,,,,
12078,1,FBgn0261872,FBtr0345067,0,0,0,0,0.0,12,,,,,,,,
12079,1,FBgn0259170,FBtr0300512,0,0,0,0,0.0,7,,,,,,,,
12080,1,FBgn0031190,FBtr0346429,0,0,0,0,0.0,4,,,,,,,,
12081,1,FBgn0036505,FBtr0075599,0,0,0,0,0.0,4,,,,,,,,
12082,1,FBgn0030797,FBtr0304152,0,0,0,0,0.0,3,,,,,,,,
12083,1,FBgn0005672,FBtr0081268,0,0,0,0,0.0,3,,,,,,,,
12084,1,FBgn0038098,FBtr0082726,0,0,0,0,0.0,11,,,,,,,,
12085,1,FBgn0028343,FBtr0301415,0,0,0,0,0.0,8,,,,,,,,
12086,1,FBgn0266099,FBtr0343550,0,0,0,0,0.0,8,,,,,,,,
12087,1,FBgn0033095,FBtr0336659,0,0,0,0,0.0,7,,,,,,,,
12088,1,FBgn0001297,FBtr0290076,0,0,0,0,0.0,3,,,,,,,,
12089,1,FBgn0031717,FBtr0307063,0,0,0,0,0.0,5,,,,,,,,
12090,1,FBgn0029504,FBtr0333203,0,0,0,0,0.0,6,,,,,,,,
12091,1,FBgn0027660,FBtr0075234,0,0,0,0,0.0,5,,,,,,,,
12092,1,FBgn0031187,FBtr0392899,0,0,0,0,0.0,7,,,,,,,,
12093,1,FBgn0024836,FBtr0088214,0,0,0,0,0.0,4,,,,,,,,
12094,1,FBgn0023441,FBtr0087346,0,0,0,0,0.0,10,,,,,,,,
12095,1,FBgn0261840,FBtr0433514,0,0,0,0,0.0,2,,,,,,,,
12096,1,FBgn0261823,FBtr0332930,0,0,0,0,0.0,10,,,,,,,,
12097,1,FBgn0038627,FBtr0083632,0,0,0,0,0.0,4,,,,,,,,
12098,1,FBgn0267861,FBtr0113830,0,0,0,0,0.0,6,,,,,,,,
12099,1,FBgn0259179,FBtr0343179,0,0,0,0,0.0,6,,,,,,,,
12100,1,FBgn0032633,FBtr0080969,0,0,0,0,0.0,8,,,,,,,,
12101,1,FBgn0014141,FBtr0303364,0,0,0,0,0.0,16,,,,,,,,
12102,1,FBgn0023507,FBtr0070383,0,0,0,0,0.0,5,,,,,,,,
12103,1,FBgn0016974,FBtr0070923,0,0,0,0,0.0,3,,,,,,,,
12104,1,FBgn0032587,FBtr0301144,0,0,0,0,0.0,2,,,,,,,,
12105,1,FBgn0000719,FBtr0333179,0,0,0,0,0.0,2,,,,,,,,
12106,1,FBgn0261928,FBtr0303602,0,0,0,0,0.0,11,,,,,,,,
12107,1,FBgn0010350,FBtr0346546,0,0,0,0,0.0,8,,,,,,,,
12108,1,FBgn0033247,FBtr0088860,0,0,0,0,0.0,5,,,,,,,,
12109,1,FBgn0039530,FBtr0302589,0,0,0,0,0.0,11,,,,,,,,
12110,1,FBgn0036696,FBtr0300718,0,0,0,0,0.0,2,,,,,,,,
12111,1,FBgn0267001,FBtr0299859,0,0,0,0,0.0,19,,,,,,,,
12112,1,FBgn0027054,FBtr0301230,0,0,0,0,0.0,2,,,,,,,,
12113,1,FBgn0015558,FBtr0329900,0,0,0,0,0.0,6,,,,,,,,
12114,1,FBgn0261014,FBtr0088391,0,0,0,0,0.0,5,,,,,,,,
12115,1,FBgn0051406,FBtr0082236,0,0,0,0,0.0,5,,,,,,,,
12116,1,FBgn0038725,FBtr0345271,0,0,0,0,0.0,6,,,,,,,,
12117,1,FBgn0030894,FBtr0074528,0,0,0,0,0.0,5,,,,,,,,
12118,1,FBgn0025571,FBtr0331706,0,0,0,0,0.0,4,,,,,,,,
12119,1,FBgn0266354,FBtr0344096,0,0,0,0,0.0,9,,,,,,,,
12120,1,FBgn0052594,FBtr0310270,0,0,0,0,0.0,6,,,,,,,,
12121,1,FBgn0034833,FBtr0343195,0,0,0,0,0.0,2,,,,,,,,
12122,1,FBgn0037186,FBtr0078536,0,0,0,0,0.0,4,,,,,,,,
12123,1,FBgn0000053,FBtr0100353,0,0,0,0,0.0,4,,,,,,,,
12124,1,FBgn0027950,FBtr0082068,0,0,0,0,0.0,2,,,,,,,,
12125,1,FBgn0033872,FBtr0339951,0,0,0,0,0.0,4,,,,,,,,
12126,1,FBgn0038797,FBtr0334587,0,0,0,0,0.0,2,,,,,,,,
12127,1,FBgn0037918,FBtr0082458,0,0,0,0,0.0,3,,,,,,,,
12128,1,FBgn0032289,FBtr0303568,0,0,0,0,0.0,6,,,,,,,,
12129,1,FBgn0041789,FBtr0081210,0,0,0,0,0.0,8,,,,,,,,
12130,1,FBgn0259238,FBtr0299853,0,0,0,0,0.0,2,,,,,,,,
12131,1,FBgn0036899,FBtr0331861,0,0,0,0,0.0,9,,,,,,,,
12132,1,FBgn0027492,FBtr0085209,0,0,0,0,0.0,10,,,,,,,,
12133,1,FBgn0045495,FBtr0079458,0,0,0,0,0.0,3,,,,,,,,
12134,1,FBgn0051973,FBtr0309229,0,0,0,0,0.0,15,,,,,,,,
12135,1,FBgn0266675,FBtr0345040,0,0,0,0,0.0,2,,,,,,,,
12136,1,FBgn0050020,FBtr0088235,0,0,0,0,0.0,13,,,,,,,,
12137,1,FBgn0033639,FBtr0113068,0,0,0,0,0.0,9,,,,,,,,
12138,1,FBgn0004655,FBtr0070430,0,0,0,0,0.0,7,,,,,,,,
12139,1,FBgn0036927,FBtr0302049,0,0,0,0,0.0,6,,,,,,,,
12140,1,FBgn0020910,FBtr0082347,0,0,0,0,0.0,3,,,,,,,,
12141,1,FBgn0040375,FBtr0300707,0,0,0,0,0.0,5,,,,,,,,
12142,1,FBgn0036162,FBtr0076177,0,0,0,0,0.0,3,,,,,,,,
12143,1,FBgn0260987,FBtr0113746,0,0,0,0,0.0,8,,,,,,,,
12144,1,FBgn0262111,FBtr0344942,0,0,0,0,0.0,6,,,,,,,,
12145,1,FBgn0040056,FBtr0333914,0,0,0,0,0.0,8,,,,,,,,
12146,1,FBgn0026160,FBtr0076268,0,0,0,0,0.0,10,,,,,,,,
12147,1,FBgn0051619,FBtr0339131,0,0,0,0,0.0,18,,,,,,,,
12148,1,FBgn0013813,FBtr0301303,0,0,0,0,0.0,46,,,,,,,,
12149,1,FBgn0000024,FBtr0082780,0,0,0,0,0.0,10,,,,,,,,
12150,1,FBgn0261836,FBtr0303386,0,0,0,0,0.0,7,,,,,,,,
12151,1,FBgn0029974,FBtr0307270,0,0,0,0,0.0,7,,,,,,,,
12152,1,FBgn0023023,FBtr0089685,0,0,0,0,0.0,13,,,,,,,,
12153,1,FBgn0261547,FBtr0302650,0,0,0,0,0.0,9,,,,,,,,
12154,1,FBgn0003429,FBtr0330286,0,0,0,0,0.0,27,,,,,,,,
12155,1,FBgn0267252,FBtr0309247,0,0,0,0,0.0,4,,,,,,,,
12156,1,FBgn0263929,FBtr0305689,0,0,0,0,0.0,5,,,,,,,,
12157,1,FBgn0039727,FBtr0085505,0,0,0,0,0.0,14,,,,,,,,
12158,1,FBgn0037440,FBtr0347005,0,0,0,0,0.0,5,,,,,,,,
12159,1,FBgn0085280,FBtr0301012,0,0,0,0,0.0,4,,,,,,,,
12160,1,FBgn0082582,FBtr0085663,0,0,0,0,0.0,7,,,,,,,,
12161,1,FBgn0266599,FBtr0083057,0,0,0,0,0.0,2,,,,,,,,
12162,1,FBgn0261873,FBtr0340142,0,0,0,0,0.0,15,,,,,,,,
12163,1,FBgn0264299,FBtr0343440,0,0,0,0,0.0,7,,,,,,,,
12164,1,FBgn0038946,FBtr0084205,0,0,0,0,0.0,5,,,,,,,,
12165,1,FBgn0000542,FBtr0070606,0,0,0,0,0.0,5,,,,,,,,
12166,1,FBgn0036856,FBtr0344454,0,0,0,0,0.0,4,,,,,,,,
12167,1,FBgn0011769,FBtr0076498,0,0,0,0,0.0,3,,,,,,,,
12168,1,FBgn0028497,FBtr0072029,0,0,0,0,0.0,10,,,,,,,,
12169,1,FBgn0278598,FBtr0415456,0,0,0,0,0.0,2,,,,,,,,
12170,1,FBgn0039659,FBtr0334875,0,0,0,0,0.0,2,,,,,,,,
12171,1,FBgn0259923,FBtr0074371,0,0,0,0,0.0,4,,,,,,,,
12172,1,FBgn0053100,FBtr0084587,0,0,0,0,0.0,4,,,,,,,,
12173,1,FBgn0004362,FBtr0345487,0,0,0,0,0.0,3,,,,,,,,
12174,1,FBgn0015803,FBtr0336749,0,0,0,0,0.0,6,,,,,,,,
12175,1,FBgn0027581,FBtr0330617,0,0,0,0,0.0,9,,,,,,,,
12176,1,FBgn0039151,FBtr0084585,0,0,0,0,0.0,1,,,,,,,,
12177,1,FBgn0027610,FBtr0082747,0,0,0,0,0.0,3,,,,,,,,
12178,1,FBgn0036959,FBtr0074829,0,0,0,0,0.0,3,,,,,,,,
12179,1,FBgn0052819,FBtr0070051,0,0,0,0,0.0,4,,,,,,,,
12180,1,FBgn0050428,FBtr0343515,0,0,0,0,0.0,4,,,,,,,,
12181,1,FBgn0038427,FBtr0100643,0,0,0,0,0.0,10,,,,,,,,
12182,1,FBgn0003748,FBtr0071536,0,0,0,0,0.0,7,,,,,,,,
12183,1,FBgn0031738,FBtr0332038,0,0,0,0,0.0,6,,,,,,,,
12184,1,FBgn0011642,FBtr0089214,0,0,0,0,0.0,7,,,,,,,,
12185,1,FBgn0036612,FBtr0110866,0,0,0,0,0.0,5,,,,,,,,
12186,1,FBgn0020556,FBtr0083342,0,0,0,0,0.0,3,,,,,,,,
12187,1,FBgn0030218,FBtr0310444,0,0,0,0,0.0,3,,,,,,,,
12188,1,FBgn0033551,FBtr0345945,0,0,0,0,0.0,5,,,,,,,,
12189,1,FBgn0001180,FBtr0081950,0,0,0,0,0.0,2,,,,,,,,
12190,1,FBgn0250907,FBtr0111127,0,0,0,0,0.0,9,,,,,,,,
12191,1,FBgn0036515,FBtr0075566,0,0,0,0,0.0,4,,,,,,,,
12192,1,FBgn0026375,FBtr0333662,0,0,0,0,0.0,13,,,,,,,,
12193,1,FBgn0004893,FBtr0307029,0,0,0,0,0.0,4,,,,,,,,
12194,1,FBgn0051663,FBtr0077893,0,0,0,0,0.0,12,,,,,,,,
12195,1,FBgn0263740,FBtr0310387,0,0,0,0,0.0,5,,,,,,,,
12196,1,FBgn0039927,FBtr0089194,0,0,0,0,0.0,14,,,,,,,,
12197,1,FBgn0027601,FBtr0343521,0,0,0,0,0.0,7,,,,,,,,
12198,1,FBgn0030478,FBtr0339837,0,0,0,0,0.0,7,,,,,,,,
12199,1,FBgn0259685,FBtr0304726,0,0,0,0,0.0,14,,,,,,,,
