gene_id,xscript_model_id,ERG_num,flag_nonolp_pair,nonolp_xscript_id,num_ER
FBgn0005674,FBtr0084511,11478,0,,6
FBgn0027835,FBtr0086680,11479,0,,7
FBgn0004876,FBtr0305321,11480,0,,9
FBgn0035625,FBtr0331806,11481,0,,6
FBgn0002643,FBtr0087598,11482,0,,4
FBgn0085433,FBtr0112667,11483,0,,7
FBgn0034031,FBtr0306568,11484,0,,2
FBgn0034716,FBtr0113105,11485,0,,7
FBgn0029657,FBtr0332302,11486,0,,7
FBgn0035648,FBtr0113148,11487,0,,8
FBgn0261976,FBtr0331449,11488,0,,2
FBgn0264822,FBtr0334621,11489,0,,2
FBgn0264867,FBtr0334788,11490,0,,1
FBgn0028879,FBtr0344791,11491,0,,16
FBgn0030167,FBtr0307590,11492,0,,7
FBgn0005640,FBtr0110922,11493,0,,11
FBgn0000182,FBtr0080803,11494,0,,11
FBgn0000667,FBtr0310657,11495,0,,11
FBgn0265045,FBtr0336648,11496,0,,8
FBgn0034504,FBtr0345355,11497,0,,5
FBgn0032475,FBtr0080491,11498,0,,7
FBgn0265920,FBtr0347506,11499,0,,3
FBgn0052495,FBtr0300979,11500,0,,7
FBgn0030912,FBtr0074579,11501,0,,4
FBgn0031424,FBtr0331202,11502,0,,9
FBgn0053113,FBtr0079043,11503,0,,5
FBgn0011202,FBtr0305960,11504,0,,2
FBgn0034051,FBtr0087293,11505,0,,5
FBgn0004435,FBtr0087832,11506,0,,9
FBgn0013759,FBtr0084162,11507,0,,13
FBgn0015359,FBtr0072877,11508,0,,3
FBgn0038858,FBtr0333930,11509,0,,6
FBgn0033438,FBtr0334808,11510,0,,7
FBgn0037239,FBtr0078916,11511,0,,6
FBgn0030320,FBtr0306134,11512,0,,8
FBgn0261611,FBtr0332923,11513,0,,8
FBgn0053225,FBtr0342899,11514,0,,5
FBgn0051663,FBtr0334826,11515,0,,13
FBgn0014141,FBtr0089473,11516,0,,5
FBgn0030311,FBtr0433504,11517,0,,4
FBgn0261261,FBtr0302092,11518,0,,8
FBgn0030052,FBtr0071215,11519,0,,9
FBgn0020249,FBtr0081844,11520,0,,6
FBgn0035715,FBtr0076949,11521,0,,5
FBgn0033564,FBtr0339471,11522,0,,5
FBgn0285963,FBtr0472699,11523,0,,11
FBgn0262508,FBtr0304808,11524,0,,6
FBgn0033749,FBtr0087942,11525,0,,9
FBgn0050479,FBtr0087479,11526,0,,1
FBgn0037554,FBtr0339606,11527,0,,3
FBgn0264086,FBtr0330695,11528,0,,2
FBgn0029903,FBtr0070968,11529,0,,13
FBgn0087007,FBtr0273428,11530,0,,7
FBgn0004646,FBtr0071037,11531,0,,6
FBgn0000479,FBtr0070512,11532,0,,13
FBgn0004865,FBtr0078306,11533,0,,6
FBgn0013305,FBtr0332883,11534,0,,3
FBgn0259224,FBtr0334633,11535,0,,4
FBgn0016041,FBtr0071073,11536,0,,4
FBgn0263006,FBtr0072212,11537,0,,9
FBgn0016081,FBtr0306240,11538,0,,29
FBgn0020655,FBtr0332088,11539,0,,4
FBgn0032785,FBtr0081236,11540,0,,7
FBgn0027587,FBtr0344842,11541,0,,9
FBgn0028487,FBtr0082846,11542,0,,12
FBgn0016126,FBtr0333670,11543,0,,9
FBgn0267350,FBtr0331587,11544,0,,11
FBgn0035227,FBtr0072705,11545,0,,20
FBgn0023177,FBtr0345017,11546,0,,2
FBgn0264493,FBtr0100361,11547,0,,8
FBgn0035205,FBtr0072669,11548,0,,6
FBgn0025394,FBtr0339591,11549,0,,7
FBgn0000560,FBtr0332810,11550,0,,2
FBgn0051624,FBtr0343874,11551,0,,2
FBgn0036318,FBtr0332047,11552,0,,6
FBgn0032010,FBtr0332366,11553,0,,12
FBgn0263846,FBtr0321309,11554,0,,7
FBgn0031474,FBtr0077625,11555,0,,7
FBgn0052196,FBtr0273401,11556,0,,4
FBgn0003016,FBtr0301495,11557,0,,10
FBgn0001991,FBtr0090003,11558,0,,32
FBgn0265920,FBtr0342851,11559,0,,2
FBgn0036995,FBtr0078223,11560,0,,5
FBgn0036316,FBtr0075943,11561,0,,4
FBgn0010235,FBtr0075951,11562,0,,6
FBgn0028487,FBtr0082847,11563,0,,10
FBgn0053223,FBtr0071239,11564,0,,2
FBgn0027528,FBtr0343364,11565,0,,11
FBgn0033627,FBtr0088128,11566,0,,3
FBgn0029834,FBtr0305345,11567,0,,9
FBgn0028325,FBtr0070709,11568,0,,5
FBgn0034985,FBtr0343435,11569,0,,8
FBgn0053978,FBtr0310435,11570,0,,12
FBgn0032456,FBtr0090020,11571,0,,12
FBgn0035424,FBtr0073045,11572,0,,8
FBgn0266452,FBtr0344432,11573,0,,5
FBgn0027066,FBtr0332939,11574,0,,8
FBgn0263773,FBtr0310560,11575,0,,2
FBgn0038946,FBtr0310473,11576,0,,6
FBgn0261458,FBtr0100023,11577,0,,7
FBgn0030208,FBtr0071452,11578,0,,3
FBgn0023095,FBtr0075833,11579,0,,4
FBgn0262018,FBtr0308770,11580,0,,15
FBgn0038735,FBtr0335010,11581,0,,11
FBgn0036449,FBtr0300190,11582,0,,7
FBgn0029785,FBtr0070801,11583,0,,3
FBgn0034970,FBtr0290256,11584,0,,4
FBgn0036134,FBtr0300785,11585,0,,9
FBgn0266262,FBtr0343889,11586,0,,3
FBgn0038097,FBtr0337088,11587,0,,4
FBgn0085405,FBtr0112608,11588,0,,3
FBgn0285926,FBtr0305149,11589,0,,7
FBgn0261836,FBtr0303383,11590,0,,18
FBgn0037536,FBtr0335228,11591,0,,8
FBgn0262081,FBtr0335449,11592,0,,9
FBgn0033845,FBtr0087668,11593,0,,2
FBgn0030499,FBtr0073805,11594,0,,4
FBgn0027547,FBtr0072853,11595,0,,3
FBgn0010482,FBtr0086137,11596,0,,26
FBgn0039883,FBtr0302180,11597,0,,10
FBgn0031592,FBtr0077476,11598,0,,3
FBgn0028879,FBtr0344792,11599,0,,16
FBgn0041164,FBtr0309840,11600,0,,6
FBgn0043884,FBtr0305043,11601,0,,18
FBgn0031068,FBtr0331763,11602,0,,4
FBgn0035438,FBtr0073068,11603,0,,4
FBgn0043070,FBtr0089705,11604,0,,7
FBgn0024315,FBtr0087114,11605,0,,6
FBgn0032447,FBtr0340542,11606,0,,2
FBgn0024980,FBtr0070494,11607,0,,7
FBgn0263289,FBtr0308623,11608,0,,21
FBgn0250871,FBtr0073595,11609,0,,8
FBgn0036926,FBtr0344084,11610,0,,6
FBgn0020621,FBtr0301511,11611,0,,9
FBgn0266000,FBtr0343141,11612,0,,4
FBgn0011361,FBtr0331864,11613,0,,5
FBgn0034716,FBtr0071777,11614,0,,7
FBgn0028570,FBtr0077800,11615,0,,1
FBgn0261341,FBtr0345145,11616,0,,7
FBgn0036538,FBtr0306854,11617,0,,4
FBgn0264598,FBtr0333533,11618,0,,10
FBgn0261873,FBtr0100375,11619,0,,12
FBgn0031637,FBtr0300941,11620,0,,8
FBgn0267704,FBtr0347227,11621,0,,2
FBgn0002023,FBtr0081170,11622,0,,7
FBgn0053517,FBtr0070034,11623,0,,9
FBgn0283451,FBtr0300427,11624,0,,8
FBgn0039709,FBtr0303095,11625,0,,11
FBgn0052392,FBtr0076948,11626,0,,4
FBgn0030749,FBtr0334039,11627,0,,6
FBgn0264894,FBtr0334855,11628,0,,12
FBgn0013718,FBtr0100043,11629,0,,6
FBgn0037918,FBtr0082459,11630,0,,4
FBgn0037324,FBtr0078794,11631,0,,7
FBgn0036311,FBtr0075924,11632,0,,2
FBgn0028895,FBtr0080829,11633,0,,2
FBgn0259822,FBtr0306386,11634,0,,9
FBgn0003091,FBtr0087048,11635,0,,15
FBgn0030788,FBtr0074331,11636,0,,2
FBgn0042105,FBtr0113345,11637,0,,5
FBgn0003016,FBtr0301496,11638,0,,12
FBgn0044510,FBtr0111147,11639,0,,3
FBgn0267704,FBtr0347221,11640,0,,2
FBgn0001139,FBtr0084965,11641,0,,13
FBgn0013997,FBtr0075999,11642,0,,12
FBgn0027608,FBtr0078674,11643,0,,10
FBgn0025641,FBtr0303264,11644,0,,10
FBgn0013272,FBtr0342986,11645,0,,4
FBgn0029896,FBtr0340265,11646,0,,5
FBgn0051973,FBtr0309225,11647,0,,11
FBgn0260461,FBtr0074937,11648,0,,3
FBgn0085305,FBtr0112471,11649,0,,2
FBgn0051973,FBtr0078163,11650,0,,13
FBgn0030734,FBtr0074242,11651,0,,8
FBgn0032322,FBtr0080147,11652,0,,1
FBgn0265726,FBtr0340675,11653,0,,10
FBgn0263994,FBtr0330260,11654,0,,7
FBgn0016076,FBtr0079070,11655,0,,3
FBgn0083977,FBtr0301077,11656,0,,3
FBgn0259210,FBtr0299700,11657,0,,19
FBgn0261549,FBtr0344165,11658,0,,14
FBgn0264562,FBtr0333338,11659,0,,7
FBgn0283521,FBtr0089342,11660,0,,6
FBgn0045073,FBtr0345134,11661,0,,3
FBgn0023511,FBtr0070352,11662,0,,5
FBgn0035505,FBtr0073258,11663,0,,5
FBgn0011225,FBtr0301368,11664,0,,18
FBgn0083973,FBtr0303249,11665,0,,1
FBgn0000056,FBtr0100187,11666,0,,5
FBgn0024244,FBtr0077530,11667,0,,3
FBgn0033058,FBtr0301687,11668,0,,7
FBgn0263216,FBtr0307593,11669,0,,4
FBgn0002939,FBtr0081031,11670,0,,5
FBgn0031968,FBtr0300185,11671,0,,5
FBgn0036593,FBtr0075475,11672,0,,2
FBgn0052205,FBtr0472918,11673,0,,3
FBgn0031374,FBtr0110882,11674,0,,17
FBgn0005694,FBtr0078350,11675,0,,3
FBgn0033802,FBtr0087771,11676,0,,4
FBgn0020294,FBtr0078324,11677,0,,8
FBgn0000376,FBtr0070495,11678,0,,7
FBgn0011828,FBtr0072950,11679,0,,6
FBgn0266521,FBtr0079196,11680,0,,7
FBgn0020386,FBtr0072470,11681,0,,4
FBgn0039075,FBtr0339616,11682,0,,12
FBgn0261554,FBtr0342886,11683,0,,11
FBgn0053307,FBtr0343672,11684,0,,4
FBgn0260936,FBtr0077100,11685,0,,4
FBgn0053144,FBtr0302517,11686,0,,9
FBgn0050460,FBtr0273341,11687,0,,6
FBgn0262111,FBtr0304067,11688,0,,13
FBgn0045842,FBtr0415451,11689,0,,7
FBgn0010226,FBtr0087006,11690,0,,5
FBgn0264617,FBtr0333704,11691,0,,4
FBgn0260635,FBtr0333617,11692,0,,2
FBgn0051363,FBtr0082456,11693,0,,5
FBgn0259170,FBtr0331759,11694,0,,7
FBgn0266579,FBtr0344749,11695,0,,6
FBgn0052010,FBtr0333683,11696,0,,5
FBgn0028699,FBtr0073354,11697,0,,8
FBgn0025613,FBtr0070693,11698,0,,1
FBgn0001624,FBtr0073488,11699,0,,17
FBgn0010504,FBtr0088813,11700,0,,2
FBgn0020299,FBtr0112893,11701,0,,7
FBgn0261015,FBtr0332500,11702,0,,14
FBgn0001404,FBtr0070439,11703,0,,3
FBgn0025336,FBtr0343290,11704,0,,4
FBgn0035315,FBtr0072872,11705,0,,1
FBgn0051716,FBtr0080014,11706,0,,16
FBgn0262734,FBtr0343633,11707,0,,5
FBgn0026620,FBtr0306654,11708,0,,10
FBgn0038874,FBtr0084053,11709,0,,5
FBgn0033802,FBtr0344197,11710,0,,4
FBgn0039908,FBtr0300343,11711,0,,11
FBgn0067622,FBtr0091657,11712,0,,6
FBgn0021760,FBtr0089462,11713,0,,2
FBgn0032129,FBtr0304056,11714,0,,9
FBgn0053233,FBtr0273190,11715,0,,4
FBgn0034861,FBtr0072024,11716,0,,4
FBgn0011754,FBtr0343587,11717,0,,10
FBgn0015221,FBtr0332169,11718,0,,4
FBgn0265998,FBtr0308598,11719,0,,11
FBgn0264299,FBtr0343441,11720,0,,4
FBgn0038535,FBtr0335026,11721,0,,6
FBgn0035298,FBtr0072843,11722,0,,4
FBgn0001319,FBtr0329882,11723,0,,11
FBgn0265778,FBtr0300039,11724,0,,7
FBgn0262870,FBtr0306207,11725,0,,20
FBgn0014189,FBtr0079125,11726,0,,6
FBgn0025807,FBtr0112917,11727,0,,4
FBgn0250830,FBtr0345222,11728,0,,4
FBgn0037063,FBtr0305708,11729,0,,5
FBgn0034789,FBtr0290095,11730,0,,15
FBgn0086604,FBtr0342690,11731,0,,19
FBgn0266521,FBtr0079197,11732,0,,7
FBgn0035094,FBtr0333171,11733,0,,7
FBgn0032264,FBtr0331672,11734,0,,5
FBgn0026181,FBtr0340153,11735,0,,10
FBgn0051635,FBtr0331191,11736,0,,8
FBgn0261565,FBtr0332703,11737,0,,8
FBgn0003041,FBtr0112817,11738,0,,11
FBgn0004435,FBtr0333101,11739,0,,10
FBgn0038535,FBtr0089415,11740,0,,6
FBgn0016034,FBtr0347062,11741,0,,5
FBgn0038435,FBtr0110962,11742,0,,2
FBgn0001123,FBtr0343279,11743,0,,8
FBgn0010300,FBtr0344846,11744,0,,3
FBgn0250789,FBtr0332878,11745,0,,9
FBgn0040575,FBtr0334580,11746,0,,3
FBgn0000541,FBtr0332102,11747,0,,14
FBgn0034071,FBtr0087210,11748,0,,13
FBgn0003016,FBtr0301494,11749,0,,11
FBgn0039241,FBtr0084710,11750,0,,6
FBgn0085434,FBtr0308347,11751,0,,26
FBgn0013718,FBtr0100044,11752,0,,6
FBgn0010217,FBtr0333672,11753,0,,4
FBgn0262960,FBtr0345462,11754,0,,1
FBgn0265434,FBtr0302575,11755,0,,15
FBgn0032338,FBtr0307171,11756,0,,1
FBgn0016984,FBtr0344196,11757,0,,2
FBgn0036059,FBtr0114600,11758,0,,5
FBgn0285991,FBtr0472915,11759,0,,5
FBgn0050438,FBtr0086069,11760,0,,7
FBgn0086679,FBtr0347576,11761,0,,4
FBgn0038842,FBtr0113257,11762,0,,8
FBgn0051004,FBtr0344066,11763,0,,13
FBgn0263873,FBtr0344856,11764,0,,16
FBgn0036978,FBtr0078240,11765,0,,7
FBgn0029941,FBtr0089712,11766,0,,6
FBgn0039958,FBtr0300702,11767,0,,3
FBgn0260753,FBtr0340085,11768,0,,11
FBgn0259228,FBtr0299792,11769,0,,15
FBgn0031150,FBtr0077247,11770,0,,7
FBgn0037541,FBtr0300916,11771,0,,6
FBgn0052112,FBtr0331553,11772,0,,8
FBgn0051004,FBtr0300960,11773,0,,14
FBgn0031128,FBtr0304576,11774,0,,4
FBgn0053156,FBtr0113450,11775,0,,4
FBgn0010382,FBtr0080776,11776,0,,7
FBgn0015221,FBtr0085623,11777,0,,4
FBgn0034266,FBtr0340274,11778,0,,8
FBgn0285917,FBtr0301551,11779,0,,10
FBgn0085407,FBtr0112612,11780,0,,6
FBgn0034958,FBtr0072195,11781,0,,8
FBgn0283521,FBtr0089362,11782,0,,5
FBgn0039941,FBtr0340048,11783,0,,7
FBgn0013763,FBtr0087111,11784,0,,3
FBgn0030724,FBtr0343595,11785,0,,5
FBgn0265297,FBtr0086740,11786,0,,5
FBgn0028527,FBtr0331332,11787,0,,8
FBgn0043854,FBtr0290281,11788,0,,3
FBgn0026718,FBtr0079703,11789,0,,3
FBgn0003345,FBtr0340115,11790,0,,10
FBgn0283521,FBtr0089352,11791,0,,6
FBgn0266696,FBtr0345108,11792,0,,7
FBgn0037515,FBtr0081740,11793,0,,6
FBgn0000560,FBtr0078438,11794,0,,3
FBgn0033982,FBtr0344876,11795,0,,2
FBgn0033574,FBtr0088211,11796,0,,3
FBgn0040397,FBtr0113327,11797,0,,5
FBgn0035601,FBtr0077156,11798,0,,4
FBgn0032271,FBtr0331373,11799,0,,4
FBgn0040388,FBtr0334883,11800,0,,10
FBgn0032130,FBtr0079834,11801,0,,4
FBgn0024734,FBtr0332358,11802,0,,6
FBgn0032901,FBtr0301961,11803,0,,9
FBgn0031571,FBtr0307051,11804,0,,13
FBgn0032793,FBtr0331327,11805,0,,2
FBgn0010825,FBtr0076618,11806,0,,16
FBgn0005670,FBtr0070428,11807,0,,3
FBgn0283651,FBtr0445731,11808,0,,4
FBgn0039480,FBtr0331703,11809,0,,4
FBgn0031012,FBtr0074683,11810,0,,5
FBgn0085443,FBtr0310438,11811,0,,8
FBgn0030693,FBtr0074185,11812,0,,6
FBgn0031879,FBtr0339664,11813,0,,12
FBgn0039938,FBtr0334489,11814,0,,4
FBgn0010482,FBtr0301424,11815,0,,20
FBgn0026263,FBtr0302329,11816,0,,3
FBgn0261554,FBtr0302702,11817,0,,9
FBgn0002707,FBtr0343574,11818,0,,7
FBgn0013263,FBtr0333045,11819,0,,6
FBgn0265313,FBtr0339364,11820,0,,2
FBgn0261641,FBtr0303015,11821,0,,3
FBgn0030230,FBtr0332295,11822,0,,7
FBgn0003360,FBtr0073422,11823,0,,5
FBgn0032846,FBtr0331615,11824,0,,2
FBgn0002921,FBtr0300191,11825,0,,9
FBgn0026428,FBtr0301774,11826,0,,7
FBgn0024187,FBtr0300413,11827,0,,14
FBgn0041789,FBtr0081214,11828,0,,3
FBgn0011259,FBtr0303879,11829,0,,23
FBgn0265373,FBtr0339579,11830,0,,2
FBgn0000064,FBtr0084999,11831,0,,3
FBgn0052264,FBtr0308638,11832,0,,8
FBgn0011763,FBtr0333149,11833,0,,9
FBgn0045073,FBtr0308705,11834,0,,8
FBgn0038516,FBtr0321264,11835,0,,4
FBgn0085193,FBtr0342598,11836,0,,1
FBgn0039710,FBtr0339942,11837,0,,5
FBgn0035060,FBtr0308684,11838,0,,10
FBgn0032612,FBtr0080929,11839,0,,4
FBgn0266579,FBtr0344750,11840,0,,7
FBgn0264895,FBtr0334850,11841,0,,6
FBgn0036556,FBtr0075521,11842,0,,6
FBgn0265784,FBtr0308232,11843,0,,4
FBgn0266221,FBtr0343881,11844,0,,2
FBgn0004368,FBtr0070725,11845,0,,11
FBgn0010197,FBtr0346610,11846,0,,23
FBgn0052009,FBtr0333682,11847,0,,4
FBgn0024983,FBtr0100476,11848,0,,5
FBgn0024251,FBtr0331745,11849,0,,4
FBgn0031969,FBtr0344860,11850,0,,5
FBgn0259682,FBtr0299944,11851,0,,7
FBgn0030872,FBtr0339750,11852,0,,4
FBgn0024321,FBtr0347151,11853,0,,5
FBgn0261397,FBtr0089744,11854,0,,16
FBgn0053523,FBtr0091477,11855,0,,5
FBgn0283521,FBtr0089365,11856,0,,6
FBgn0004512,FBtr0087801,11857,0,,8
FBgn0030357,FBtr0331748,11858,0,,8
FBgn0010411,FBtr0086273,11859,0,,4
FBgn0265045,FBtr0336652,11860,0,,26
FBgn0259167,FBtr0299616,11861,0,,3
FBgn0266222,FBtr0343877,11862,0,,4
FBgn0033362,FBtr0339289,11863,0,,4
FBgn0033484,FBtr0088409,11864,0,,7
FBgn0032957,FBtr0100618,11865,0,,8
FBgn0023083,FBtr0347417,11866,0,,2
FBgn0051635,FBtr0331190,11867,0,,8
FBgn0050463,FBtr0113379,11868,0,,12
FBgn0035625,FBtr0331807,11869,0,,6
FBgn0003423,FBtr0077209,11870,0,,11
FBgn0034636,FBtr0071692,11871,0,,5
FBgn0284250,FBtr0302926,11872,0,,4
FBgn0003371,FBtr0070476,11873,0,,9
FBgn0086472,FBtr0082370,11874,0,,3
FBgn0004638,FBtr0087698,11875,0,,5
FBgn0037702,FBtr0334650,11876,0,,12
FBgn0266557,FBtr0308254,11877,0,,17
FBgn0028993,FBtr0113752,11878,0,,6
FBgn0016694,FBtr0332083,11879,0,,6
FBgn0086254,FBtr0331547,11880,0,,6
FBgn0265052,FBtr0336680,11881,0,,8
FBgn0264598,FBtr0333526,11882,0,,8
FBgn0262579,FBtr0304995,11883,0,,9
FBgn0040805,FBtr0334086,11884,0,,5
FBgn0031436,FBtr0335174,11885,0,,5
FBgn0259149,FBtr0307205,11886,0,,3
FBgn0001624,FBtr0333262,11887,0,,12
FBgn0029903,FBtr0070966,11888,0,,13
FBgn0000283,FBtr0083127,11889,0,,4
FBgn0052473,FBtr0082743,11890,0,,7
FBgn0034935,FBtr0072209,11891,0,,4
FBgn0030640,FBtr0074034,11892,0,,5
FBgn0000052,FBtr0079221,11893,0,,3
FBgn0052521,FBtr0310653,11894,0,,4
FBgn0031879,FBtr0307074,11895,0,,14
FBgn0262477,FBtr0304869,11896,0,,7
FBgn0039900,FBtr0089139,11897,0,,8
FBgn0043457,FBtr0273268,11898,0,,3
FBgn0266525,FBtr0344560,11899,0,,7
FBgn0032297,FBtr0340246,11900,0,,5
FBgn0015623,FBtr0331223,11901,0,,7
FBgn0001098,FBtr0089497,11902,0,,5
FBgn0050463,FBtr0113380,11903,0,,11
FBgn0035917,FBtr0301157,11904,0,,8
FBgn0261570,FBtr0340630,11905,0,,9
FBgn0260941,FBtr0334102,11906,0,,10
FBgn0038294,FBtr0306643,11907,0,,8
FBgn0002707,FBtr0070656,11908,0,,8
FBgn0025633,FBtr0339432,11909,0,,10
FBgn0035772,FBtr0302546,11910,0,,2
FBgn0031449,FBtr0077708,11911,0,,11
FBgn0034184,FBtr0086974,11912,0,,7
FBgn0000250,FBtr0080845,11913,0,,7
FBgn0035120,FBtr0300711,11914,0,,2
FBgn0045842,FBtr0300932,11915,0,,2
FBgn0003514,FBtr0339502,11916,0,,3
FBgn0037702,FBtr0082065,11917,0,,12
FBgn0262124,FBtr0346683,11918,0,,9
FBgn0037060,FBtr0331854,11919,0,,8
FBgn0044323,FBtr0306001,11920,0,,6
FBgn0266525,FBtr0344559,11921,0,,7
FBgn0032456,FBtr0090023,11922,0,,13
FBgn0013305,FBtr0089873,11923,0,,5
FBgn0028734,FBtr0082199,11924,0,,11
FBgn0026077,FBtr0078619,11925,0,,5
FBgn0030791,FBtr0306801,11926,0,,4
FBgn0083123,FBtr0300231,11927,0,,12
FBgn0040297,FBtr0299908,11928,0,,19
FBgn0263199,FBtr0303234,11929,0,,7
FBgn0259238,FBtr0299856,11930,0,,3
FBgn0266083,FBtr0303783,11931,0,,6
FBgn0031603,FBtr0331435,11932,0,,2
FBgn0052654,FBtr0310304,11933,0,,13
FBgn0262475,FBtr0304859,11934,0,,9
FBgn0051826,FBtr0331280,11935,0,,4
FBgn0052944,FBtr0339973,11936,0,,10
FBgn0001218,FBtr0345166,11937,0,,2
FBgn0260466,FBtr0091937,11938,0,,25
FBgn0016919,FBtr0301173,11939,0,,7
FBgn0067317,FBtr0347600,11940,0,,2
FBgn0045063,FBtr0087947,11941,0,,6
FBgn0050115,FBtr0310055,11942,0,,9
FBgn0051140,FBtr0113393,11943,0,,7
FBgn0261564,FBtr0336697,11944,0,,4
FBgn0025469,FBtr0339280,11945,0,,6
FBgn0031501,FBtr0077656,11946,0,,2
FBgn0033033,FBtr0086061,11947,0,,7
FBgn0020386,FBtr0072469,11948,0,,5
FBgn0262985,FBtr0306822,11949,0,,2
FBgn0027339,FBtr0100184,11950,0,,5
FBgn0035542,FBtr0073296,11951,0,,5
FBgn0015903,FBtr0072068,11952,0,,6
FBgn0038535,FBtr0089416,11953,0,,6
FBgn0035397,FBtr0332113,11954,0,,12
FBgn0016075,FBtr0333540,11955,0,,9
FBgn0263120,FBtr0100429,11956,0,,9
FBgn0030997,FBtr0074695,11957,0,,5
FBgn0003950,FBtr0077259,11958,0,,6
FBgn0003651,FBtr0082563,11959,0,,3
FBgn0267794,FBtr0347237,11960,0,,2
FBgn0003382,FBtr0273343,11961,0,,11
FBgn0041342,FBtr0072741,11962,0,,4
FBgn0037645,FBtr0082014,11963,0,,2
FBgn0035695,FBtr0332068,11964,0,,9
FBgn0037684,FBtr0082027,11965,0,,4
FBgn0283521,FBtr0089348,11966,0,,7
FBgn0051352,FBtr0344275,11967,0,,10
FBgn0024251,FBtr0331744,11968,0,,3
FBgn0035981,FBtr0333883,11969,0,,5
FBgn0037703,FBtr0082063,11970,0,,2
FBgn0262869,FBtr0340192,11971,0,,18
FBgn0023000,FBtr0072571,11972,0,,8
FBgn0034356,FBtr0113093,11973,0,,2
FBgn0260959,FBtr0301429,11974,0,,7
FBgn0265784,FBtr0112878,11975,0,,6
FBgn0038398,FBtr0083225,11976,0,,3
FBgn0039859,FBtr0085868,11977,0,,1
FBgn0036641,FBtr0075395,11978,0,,1
FBgn0024698,FBtr0089257,11979,0,,4
FBgn0259683,FBtr0336971,11980,0,,7
FBgn0003380,FBtr0308199,11981,0,,8
FBgn0040384,FBtr0309881,11982,0,,9
FBgn0016756,FBtr0306259,11983,0,,11
FBgn0025469,FBtr0088824,11984,0,,5
FBgn0003748,FBtr0332423,11985,0,,7
FBgn0035427,FBtr0331458,11986,0,,6
FBgn0032022,FBtr0079603,11987,0,,3
FBgn0265140,FBtr0301499,11988,0,,7
FBgn0035499,FBtr0310531,11989,0,,3
FBgn0026189,FBtr0306258,11990,0,,14
FBgn0266758,FBtr0084648,11991,0,,11
FBgn0039594,FBtr0085308,11992,0,,10
FBgn0028572,FBtr0100263,11993,0,,5
FBgn0032218,FBtr0331666,11994,0,,8
FBgn0033777,FBtr0306582,11995,0,,4
FBgn0262475,FBtr0304864,11996,0,,7
FBgn0039633,FBtr0330300,11997,0,,8
FBgn0284250,FBtr0302927,11998,0,,6
FBgn0039663,FBtr0085436,11999,0,,3
FBgn0030418,FBtr0073687,12000,0,,2
FBgn0260748,FBtr0302375,12001,0,,10
FBgn0265575,FBtr0340203,12002,0,,6
FBgn0015795,FBtr0308612,12003,0,,4
FBgn0053970,FBtr0100013,12004,0,,5
FBgn0035235,FBtr0072827,12005,0,,3
FBgn0000636,FBtr0344782,12006,0,,7
FBgn0032005,FBtr0079631,12007,0,,7
FBgn0040233,FBtr0344017,12008,0,,8
FBgn0085480,FBtr0308640,12009,0,,5
FBgn0032375,FBtr0300385,12010,0,,5
FBgn0031275,FBtr0301439,12011,0,,6
FBgn0033246,FBtr0339124,12012,0,,13
FBgn0034816,FBtr0310344,12013,0,,4
FBgn0031145,FBtr0333760,12014,0,,5
FBgn0032974,FBtr0331655,12015,0,,6
FBgn0261563,FBtr0305063,12016,0,,13
FBgn0261673,FBtr0339742,12017,0,,5
FBgn0026370,FBtr0087384,12018,0,,4
FBgn0259171,FBtr0333524,12019,0,,9
FBgn0021979,FBtr0343191,12020,0,,3
FBgn0261041,FBtr0087631,12021,0,,21
FBgn0034741,FBtr0343000,12022,0,,2
FBgn0032901,FBtr0081443,12023,0,,10
FBgn0262636,FBtr0307043,12024,0,,10
FBgn0026189,FBtr0073118,12025,0,,15
FBgn0022709,FBtr0076017,12026,0,,4
FBgn0050156,FBtr0336745,12027,0,,4
FBgn0037773,FBtr0300257,12028,0,,2
FBgn0030357,FBtr0073591,12029,0,,4
FBgn0025335,FBtr0343276,12030,0,,2
FBgn0261552,FBtr0082039,12031,0,,5
FBgn0265457,FBtr0339823,12032,0,,5
FBgn0034804,FBtr0071993,12033,0,,3
FBgn0000629,FBtr0273338,12034,0,,7
FBgn0034606,FBtr0071623,12035,0,,7
FBgn0033320,FBtr0339344,12036,0,,3
FBgn0040308,FBtr0072982,12037,0,,5
FBgn0000028,FBtr0100328,12038,0,,10
FBgn0042693,FBtr0083555,12039,0,,8
FBgn0052333,FBtr0331863,12040,0,,10
FBgn0283659,FBtr0080727,12041,0,,2
FBgn0029891,FBtr0100420,12042,0,,6
FBgn0036995,FBtr0331569,12043,0,,4
FBgn0028703,FBtr0273247,12044,0,,15
FBgn0038629,FBtr0083639,12045,0,,9
FBgn0030505,FBtr0112980,12046,0,,10
FBgn0260745,FBtr0306696,12047,0,,8
FBgn0040319,FBtr0340139,12048,0,,5
FBgn0034184,FBtr0340125,12049,0,,6
FBgn0020377,FBtr0303037,12050,0,,5
FBgn0261397,FBtr0089745,12051,0,,17
FBgn0034716,FBtr0301476,12052,0,,6
FBgn0026059,FBtr0303845,12053,0,,4
FBgn0051358,FBtr0082554,12054,0,,5
FBgn0031879,FBtr0307072,12055,0,,13
FBgn0086472,FBtr0082369,12056,0,,4
FBgn0260794,FBtr0303912,12057,0,,11
FBgn0037541,FBtr0300917,12058,0,,6
