gene_id,er_id,ef_id,ef_chr,ef_start,ef_end,ef_strand,ef_exon_ids,ef_transcript_ids,exons_per_ef,transcripts_per_ef,ef_ir_flag,ea_annotation_frequency
gene:WBGene00020994,gene:WBGene00020994:ER3,gene:WBGene00020994:ER3:EF3,IV,5184391,5184514,+,tr_gene:WBGene00020994_1_exon_3,tr_gene:WBGene00020994_1,1,1,0,unique
gene:WBGene00020994,gene:WBGene00020994:ER4,gene:WBGene00020994:ER4:EF4,IV,5184620,5185240,+,tr_gene:WBGene00020994_1_exon_4,tr_gene:WBGene00020994_1,1,1,0,unique
gene:WBGene00021012,gene:WBGene00021012:ER1,gene:WBGene00021012:ER1:EF1,IV,506739,507147,-,tr_gene:WBGene00021012_2_exon_1,tr_gene:WBGene00021012_2,1,1,0,unique
gene:WBGene00021012,gene:WBGene00021012:ER2,gene:WBGene00021012:ER2:EF1,IV,514176,514185,-,tr_gene:WBGene00021012_1_exon_1|tr_gene:WBGene00021012_2_exon_2,tr_gene:WBGene00021012_1|tr_gene:WBGene00021012_2,2,2,0,constitutive
gene:WBGene00021012,gene:WBGene00021012:ER2,gene:WBGene00021012:ER2:EF2,IV,513835,514176,-,tr_gene:WBGene00021012_1_exon_1|tr_gene:WBGene00021012_2_exon_2,tr_gene:WBGene00021012_1|tr_gene:WBGene00021012_2,2,2,0,constitutive
gene:WBGene00021012,gene:WBGene00021012:ER3,gene:WBGene00021012:ER3:EF1,IV,514530,514713,-,tr_gene:WBGene00021012_1_exon_2|tr_gene:WBGene00021012_2_exon_3,tr_gene:WBGene00021012_1|tr_gene:WBGene00021012_2,2,2,0,constitutive
gene:WBGene00021012,gene:WBGene00021012:ER4,gene:WBGene00021012:ER4:EF1,IV,515218,515312,-,tr_gene:WBGene00021012_1_exon_3|tr_gene:WBGene00021012_2_exon_4,tr_gene:WBGene00021012_1|tr_gene:WBGene00021012_2,2,2,0,constitutive
gene:WBGene00021012,gene:WBGene00021012:ER5,gene:WBGene00021012:ER5:EF1,IV,515988,516351,-,tr_gene:WBGene00021012_1_exon_4|tr_gene:WBGene00021012_2_exon_5,tr_gene:WBGene00021012_1|tr_gene:WBGene00021012_2,2,2,0,constitutive
gene:WBGene00021012,gene:WBGene00021012:ER6,gene:WBGene00021012:ER6:EF1,IV,517250,517451,-,tr_gene:WBGene00021012_1_exon_5|tr_gene:WBGene00021012_2_exon_6,tr_gene:WBGene00021012_1|tr_gene:WBGene00021012_2,2,2,0,constitutive
gene:WBGene00021012,gene:WBGene00021012:ER7,gene:WBGene00021012:ER7:EF1,IV,517501,517669,-,tr_gene:WBGene00021012_1_exon_6|tr_gene:WBGene00021012_2_exon_7,tr_gene:WBGene00021012_1|tr_gene:WBGene00021012_2,2,2,0,constitutive
gene:WBGene00021012,gene:WBGene00021012:ER8,gene:WBGene00021012:ER8:EF1,IV,518636,519047,-,tr_gene:WBGene00021012_1_exon_7|tr_gene:WBGene00021012_2_exon_8,tr_gene:WBGene00021012_1|tr_gene:WBGene00021012_2,2,2,0,constitutive
gene:WBGene00021012,gene:WBGene00021012:ER9,gene:WBGene00021012:ER9:EF1,IV,519101,519218,-,tr_gene:WBGene00021012_1_exon_8|tr_gene:WBGene00021012_2_exon_9,tr_gene:WBGene00021012_1|tr_gene:WBGene00021012_2,2,2,0,constitutive
gene:WBGene00021012,gene:WBGene00021012:ER10,gene:WBGene00021012:ER10:EF1,IV,519264,519347,-,tr_gene:WBGene00021012_1_exon_9|tr_gene:WBGene00021012_2_exon_10,tr_gene:WBGene00021012_1|tr_gene:WBGene00021012_2,2,2,0,constitutive
gene:WBGene00021012,gene:WBGene00021012:ER11,gene:WBGene00021012:ER11:EF1,IV,519395,519457,-,tr_gene:WBGene00021012_1_exon_10|tr_gene:WBGene00021012_2_exon_11,tr_gene:WBGene00021012_1|tr_gene:WBGene00021012_2,2,2,0,constitutive
gene:WBGene00021082,gene:WBGene00021082:ER1,gene:WBGene00021082:ER1:EF1,IV,3312165,3312325,+,tr_gene:WBGene00021082_1_exon_1,tr_gene:WBGene00021082_1,1,1,0,unique
gene:WBGene00021082,gene:WBGene00021082:ER2,gene:WBGene00021082:ER2:EF2,IV,3312391,3312664,+,tr_gene:WBGene00021082_1_exon_2,tr_gene:WBGene00021082_1,1,1,0,unique
gene:WBGene00021082,gene:WBGene00021082:ER3,gene:WBGene00021082:ER3:EF3,IV,3312713,3313180,+,tr_gene:WBGene00021082_1_exon_3,tr_gene:WBGene00021082_1,1,1,0,unique
gene:WBGene00021088,gene:WBGene00021088:ER1,gene:WBGene00021088:ER1:EF1,IV,3295134,3295276,+,tr_gene:WBGene00021088_1_exon_1,tr_gene:WBGene00021088_1,1,1,0,unique
gene:WBGene00021088,gene:WBGene00021088:ER2,gene:WBGene00021088:ER2:EF2,IV,3295326,3296043,+,tr_gene:WBGene00021088_1_exon_2,tr_gene:WBGene00021088_1,1,1,0,unique
gene:WBGene00021088,gene:WBGene00021088:ER3,gene:WBGene00021088:ER3:EF3,IV,3296097,3296199,+,tr_gene:WBGene00021088_1_exon_3,tr_gene:WBGene00021088_1,1,1,0,unique
gene:WBGene00021088,gene:WBGene00021088:ER4,gene:WBGene00021088:ER4:EF4,IV,3296248,3296380,+,tr_gene:WBGene00021088_1_exon_4,tr_gene:WBGene00021088_1,1,1,0,unique
gene:WBGene00021088,gene:WBGene00021088:ER5,gene:WBGene00021088:ER5:EF5,IV,3296428,3297025,+,tr_gene:WBGene00021088_1_exon_5,tr_gene:WBGene00021088_1,1,1,0,unique
gene:WBGene00021123,gene:WBGene00021123:ER1,gene:WBGene00021123:ER1:EF1,IV,1216589,1216739,+,tr_gene:WBGene00021123_1_exon_1,tr_gene:WBGene00021123_1,1,1,0,unique
gene:WBGene00021123,gene:WBGene00021123:ER2,gene:WBGene00021123:ER2:EF2,IV,1216961,1217132,+,tr_gene:WBGene00021123_1_exon_2,tr_gene:WBGene00021123_1,1,1,0,unique
gene:WBGene00021123,gene:WBGene00021123:ER3,gene:WBGene00021123:ER3:EF3,IV,1218140,1218527,+,tr_gene:WBGene00021123_1_exon_3,tr_gene:WBGene00021123_1,1,1,0,unique
gene:WBGene00021153,gene:WBGene00021153:ER1,gene:WBGene00021153:ER1:EF1,IV,5450992,5451213,-,tr_gene:WBGene00021153_1_exon_1,tr_gene:WBGene00021153_1,1,1,0,unique
gene:WBGene00021153,gene:WBGene00021153:ER2,gene:WBGene00021153:ER2:EF2,IV,5451263,5451445,-,tr_gene:WBGene00021153_1_exon_2,tr_gene:WBGene00021153_1,1,1,0,unique
gene:WBGene00021153,gene:WBGene00021153:ER3,gene:WBGene00021153:ER3:EF3,IV,5451492,5451878,-,tr_gene:WBGene00021153_1_exon_3,tr_gene:WBGene00021153_1,1,1,0,unique
gene:WBGene00021153,gene:WBGene00021153:ER4,gene:WBGene00021153:ER4:EF4,IV,5452036,5452455,-,tr_gene:WBGene00021153_1_exon_4,tr_gene:WBGene00021153_1,1,1,0,unique
gene:WBGene00021155,gene:WBGene00021155:ER1,gene:WBGene00021155:ER1:EF1,IV,5354487,5354620,+,tr_gene:WBGene00021155_1_exon_1,tr_gene:WBGene00021155_1,1,1,0,unique
gene:WBGene00021155,gene:WBGene00021155:ER2,gene:WBGene00021155:ER2:EF2,IV,5354678,5354783,+,tr_gene:WBGene00021155_1_exon_2,tr_gene:WBGene00021155_1,1,1,0,unique
gene:WBGene00021155,gene:WBGene00021155:ER3,gene:WBGene00021155:ER3:EF3,IV,5354827,5355397,+,tr_gene:WBGene00021155_1_exon_3,tr_gene:WBGene00021155_1,1,1,0,unique
gene:WBGene00021155,gene:WBGene00021155:ER4,gene:WBGene00021155:ER4:EF4,IV,5355655,5356011,+,tr_gene:WBGene00021155_1_exon_4,tr_gene:WBGene00021155_1,1,1,0,unique
gene:WBGene00021155,gene:WBGene00021155:ER5,gene:WBGene00021155:ER5:EF5,IV,5356155,5356539,+,tr_gene:WBGene00021155_1_exon_5,tr_gene:WBGene00021155_1,1,1,0,unique
gene:WBGene00021160,gene:WBGene00021160:ER1,gene:WBGene00021160:ER1:EF1,IV,5344591,5344734,-,tr_gene:WBGene00021160_1_exon_1,tr_gene:WBGene00021160_1,1,1,0,unique
gene:WBGene00021160,gene:WBGene00021160:ER2,gene:WBGene00021160:ER2:EF2,IV,5344833,5345066,-,tr_gene:WBGene00021160_1_exon_2,tr_gene:WBGene00021160_1,1,1,0,unique
gene:WBGene00021160,gene:WBGene00021160:ER3,gene:WBGene00021160:ER3:EF3,IV,5345201,5345478,-,tr_gene:WBGene00021160_1_exon_3,tr_gene:WBGene00021160_1,1,1,0,unique
gene:WBGene00021160,gene:WBGene00021160:ER4,gene:WBGene00021160:ER4:EF4,IV,5346415,5346656,-,tr_gene:WBGene00021160_1_exon_4,tr_gene:WBGene00021160_1,1,1,0,unique
gene:WBGene00021160,gene:WBGene00021160:ER5,gene:WBGene00021160:ER5:EF5,IV,5346705,5347012,-,tr_gene:WBGene00021160_1_exon_5,tr_gene:WBGene00021160_1,1,1,0,unique
gene:WBGene00021160,gene:WBGene00021160:ER6,gene:WBGene00021160:ER6:EF6,IV,5347057,5347207,-,tr_gene:WBGene00021160_1_exon_6,tr_gene:WBGene00021160_1,1,1,0,unique
gene:WBGene00021160,gene:WBGene00021160:ER7,gene:WBGene00021160:ER7:EF7,IV,5347504,5347687,-,tr_gene:WBGene00021160_1_exon_7,tr_gene:WBGene00021160_1,1,1,0,unique
gene:WBGene00021160,gene:WBGene00021160:ER8,gene:WBGene00021160:ER8:EF8,IV,5350771,5350947,-,tr_gene:WBGene00021160_1_exon_8,tr_gene:WBGene00021160_1,1,1,0,unique
gene:WBGene00021161,gene:WBGene00021161:ER1,gene:WBGene00021161:ER1:EF1,IV,5351419,5351583,-,tr_gene:WBGene00021161_1_exon_1,tr_gene:WBGene00021161_1,1,1,0,unique
gene:WBGene00021161,gene:WBGene00021161:ER2,gene:WBGene00021161:ER2:EF2,IV,5351798,5351904,-,tr_gene:WBGene00021161_1_exon_2,tr_gene:WBGene00021161_1,1,1,0,unique
gene:WBGene00021161,gene:WBGene00021161:ER3,gene:WBGene00021161:ER3:EF3,IV,5352117,5352197,-,tr_gene:WBGene00021161_1_exon_3,tr_gene:WBGene00021161_1,1,1,0,unique
gene:WBGene00021161,gene:WBGene00021161:ER4,gene:WBGene00021161:ER4:EF4,IV,5352244,5352296,-,tr_gene:WBGene00021161_1_exon_4,tr_gene:WBGene00021161_1,1,1,0,unique
gene:WBGene00021161,gene:WBGene00021161:ER5,gene:WBGene00021161:ER5:EF5,IV,5352977,5353039,-,tr_gene:WBGene00021161_1_exon_5,tr_gene:WBGene00021161_1,1,1,0,unique
gene:WBGene00021161,gene:WBGene00021161:ER6,gene:WBGene00021161:ER6:EF6,IV,5353292,5353419,-,tr_gene:WBGene00021161_1_exon_6,tr_gene:WBGene00021161_1,1,1,0,unique
gene:WBGene00021199,gene:WBGene00021199:ER1,gene:WBGene00021199:ER1:EF1,IV,4764181,4764292,+,tr_gene:WBGene00021199_1_exon_1,tr_gene:WBGene00021199_1,1,1,0,unique
gene:WBGene00021199,gene:WBGene00021199:ER2,gene:WBGene00021199:ER2:EF2,IV,4764465,4764602,+,tr_gene:WBGene00021199_1_exon_2,tr_gene:WBGene00021199_1,1,1,0,unique
gene:WBGene00021200,gene:WBGene00021200:ER1,gene:WBGene00021200:ER1:EF1,IV,4761048,4761152,+,tr_gene:WBGene00021200_1_exon_1,tr_gene:WBGene00021200_1,1,1,0,unique
gene:WBGene00021200,gene:WBGene00021200:ER2,gene:WBGene00021200:ER2:EF2,IV,4761198,4761599,+,tr_gene:WBGene00021200_1_exon_2,tr_gene:WBGene00021200_1,1,1,0,unique
gene:WBGene00021200,gene:WBGene00021200:ER3,gene:WBGene00021200:ER3:EF3,IV,4761642,4761739,+,tr_gene:WBGene00021200_1_exon_3,tr_gene:WBGene00021200_1,1,1,0,unique
gene:WBGene00021200,gene:WBGene00021200:ER4,gene:WBGene00021200:ER4:EF4,IV,4761787,4761882,+,tr_gene:WBGene00021200_1_exon_4,tr_gene:WBGene00021200_1,1,1,0,unique
gene:WBGene00021200,gene:WBGene00021200:ER5,gene:WBGene00021200:ER5:EF5,IV,4761930,4762645,+,tr_gene:WBGene00021200_1_exon_5,tr_gene:WBGene00021200_1,1,1,0,unique
gene:WBGene00021200,gene:WBGene00021200:ER6,gene:WBGene00021200:ER6:EF6,IV,4762700,4762856,+,tr_gene:WBGene00021200_1_exon_6,tr_gene:WBGene00021200_1,1,1,0,unique
gene:WBGene00021201,gene:WBGene00021201:ER1,gene:WBGene00021201:ER1:EF1,IV,4752118,4752389,+,tr_gene:WBGene00021201_1_exon_1,tr_gene:WBGene00021201_1,1,1,0,unique
gene:WBGene00021201,gene:WBGene00021201:ER2,gene:WBGene00021201:ER2:EF2,IV,4752441,4752518,+,tr_gene:WBGene00021201_1_exon_2,tr_gene:WBGene00021201_1,1,1,0,unique
gene:WBGene00021201,gene:WBGene00021201:ER3,gene:WBGene00021201:ER3:EF3,IV,4752563,4752782,+,tr_gene:WBGene00021201_1_exon_3,tr_gene:WBGene00021201_1,1,1,0,unique
gene:WBGene00021201,gene:WBGene00021201:ER4,gene:WBGene00021201:ER4:EF4,IV,4752899,4753163,+,tr_gene:WBGene00021201_1_exon_4,tr_gene:WBGene00021201_1,1,1,0,unique
gene:WBGene00021202,gene:WBGene00021202:ER1,gene:WBGene00021202:ER1:EF1,IV,4750239,4750399,+,tr_gene:WBGene00021202_1_exon_1,tr_gene:WBGene00021202_1,1,1,0,unique
gene:WBGene00021202,gene:WBGene00021202:ER2,gene:WBGene00021202:ER2:EF2,IV,4750443,4750671,+,tr_gene:WBGene00021202_1_exon_2,tr_gene:WBGene00021202_1,1,1,0,unique
gene:WBGene00021202,gene:WBGene00021202:ER3,gene:WBGene00021202:ER3:EF3,IV,4750719,4751218,+,tr_gene:WBGene00021202_1_exon_3,tr_gene:WBGene00021202_1,1,1,0,unique
gene:WBGene00021202,gene:WBGene00021202:ER4,gene:WBGene00021202:ER4:EF4,IV,4751268,4751491,+,tr_gene:WBGene00021202_1_exon_4,tr_gene:WBGene00021202_1,1,1,0,unique
gene:WBGene00021205,gene:WBGene00021205:ER1,gene:WBGene00021205:ER1:EF1,IV,4757394,4757501,-,tr_gene:WBGene00021205_1_exon_1,tr_gene:WBGene00021205_1,1,1,0,unique
gene:WBGene00021205,gene:WBGene00021205:ER2,gene:WBGene00021205:ER2:EF2,IV,4757548,4757997,-,tr_gene:WBGene00021205_1_exon_2,tr_gene:WBGene00021205_1,1,1,0,unique
gene:WBGene00021205,gene:WBGene00021205:ER3,gene:WBGene00021205:ER3:EF3,IV,4758043,4758581,-,tr_gene:WBGene00021205_1_exon_3,tr_gene:WBGene00021205_1,1,1,0,unique
gene:WBGene00021205,gene:WBGene00021205:ER4,gene:WBGene00021205:ER4:EF4,IV,4758630,4758707,-,tr_gene:WBGene00021205_1_exon_4,tr_gene:WBGene00021205_1,1,1,0,unique
gene:WBGene00021281,gene:WBGene00021281:ER1,gene:WBGene00021281:ER1:EF1,IV,4394409,4394476,+,tr_gene:WBGene00021281_1_exon_1,tr_gene:WBGene00021281_1,1,1,0,unique
gene:WBGene00021281,gene:WBGene00021281:ER2,gene:WBGene00021281:ER2:EF2,IV,4408605,4409067,+,tr_gene:WBGene00021281_1_exon_2,tr_gene:WBGene00021281_1,1,1,0,unique
gene:WBGene00021281,gene:WBGene00021281:ER3,gene:WBGene00021281:ER3:EF3,IV,4409816,4410015,+,tr_gene:WBGene00021281_1_exon_3,tr_gene:WBGene00021281_1,1,1,0,unique
gene:WBGene00021281,gene:WBGene00021281:ER4,gene:WBGene00021281:ER4:EF4,IV,4410554,4410626,+,tr_gene:WBGene00021281_1_exon_4,tr_gene:WBGene00021281_1,1,1,0,unique
gene:WBGene00021281,gene:WBGene00021281:ER5,gene:WBGene00021281:ER5:EF5,IV,4410742,4410834,+,tr_gene:WBGene00021281_1_exon_5,tr_gene:WBGene00021281_1,1,1,0,unique
gene:WBGene00021281,gene:WBGene00021281:ER6,gene:WBGene00021281:ER6:EF6,IV,4411382,4412253,+,tr_gene:WBGene00021281_1_exon_6,tr_gene:WBGene00021281_1,1,1,0,unique
gene:WBGene00021281,gene:WBGene00021281:ER7,gene:WBGene00021281:ER7:EF7,IV,4412981,4413290,+,tr_gene:WBGene00021281_1_exon_7,tr_gene:WBGene00021281_1,1,1,0,unique
gene:WBGene00021281,gene:WBGene00021281:ER8,gene:WBGene00021281:ER8:EF8,IV,4413334,4413493,+,tr_gene:WBGene00021281_1_exon_8,tr_gene:WBGene00021281_1,1,1,0,unique
gene:WBGene00021281,gene:WBGene00021281:ER9,gene:WBGene00021281:ER9:EF9,IV,4414485,4415622,+,tr_gene:WBGene00021281_1_exon_9,tr_gene:WBGene00021281_1,1,1,0,unique
gene:WBGene00021282,gene:WBGene00021282:ER1,gene:WBGene00021282:ER1:EF1,IV,4390847,4390928,+,tr_gene:WBGene00021282_1_exon_1,tr_gene:WBGene00021282_1,1,1,0,unique
gene:WBGene00021282,gene:WBGene00021282:ER2,gene:WBGene00021282:ER2:EF2,IV,4390990,4391495,+,tr_gene:WBGene00021282_1_exon_2,tr_gene:WBGene00021282_1,1,1,0,unique
gene:WBGene00021282,gene:WBGene00021282:ER3,gene:WBGene00021282:ER3:EF3,IV,4391550,4391797,+,tr_gene:WBGene00021282_1_exon_3,tr_gene:WBGene00021282_1,1,1,0,unique
gene:WBGene00021282,gene:WBGene00021282:ER4,gene:WBGene00021282:ER4:EF4,IV,4391855,4391987,+,tr_gene:WBGene00021282_1_exon_4,tr_gene:WBGene00021282_1,1,1,0,unique
gene:WBGene00021282,gene:WBGene00021282:ER5,gene:WBGene00021282:ER5:EF5,IV,4392285,4392831,+,tr_gene:WBGene00021282_1_exon_5,tr_gene:WBGene00021282_1,1,1,0,unique
gene:WBGene00021282,gene:WBGene00021282:ER6,gene:WBGene00021282:ER6:EF6,IV,4392885,4393005,+,tr_gene:WBGene00021282_1_exon_6,tr_gene:WBGene00021282_1,1,1,0,unique
gene:WBGene00021282,gene:WBGene00021282:ER7,gene:WBGene00021282:ER7:EF7,IV,4393058,4393403,+,tr_gene:WBGene00021282_1_exon_7,tr_gene:WBGene00021282_1,1,1,0,unique
gene:WBGene00021286,gene:WBGene00021286:ER1,gene:WBGene00021286:ER1:EF1,IV,4386629,4386721,+,tr_gene:WBGene00021286_2_exon_1,tr_gene:WBGene00021286_2,1,1,0,unique
gene:WBGene00021286,gene:WBGene00021286:ER2,gene:WBGene00021286:ER2:EF1,IV,4387432,4387796,+,tr_gene:WBGene00021286_2_exon_2,tr_gene:WBGene00021286_2,1,1,0,unique
gene:WBGene00021286,gene:WBGene00021286:ER3,gene:WBGene00021286:ER3:EF1,IV,4388185,4388555,+,tr_gene:WBGene00021286_1_exon_1|tr_gene:WBGene00021286_2_exon_3,tr_gene:WBGene00021286_1|tr_gene:WBGene00021286_2,2,2,0,constitutive
gene:WBGene00021286,gene:WBGene00021286:ER3,gene:WBGene00021286:ER3:EF2,IV,4388181,4388185,+,tr_gene:WBGene00021286_2_exon_3,tr_gene:WBGene00021286_2,1,1,0,unique
gene:WBGene00021286,gene:WBGene00021286:ER4,gene:WBGene00021286:ER4:EF1,IV,4388607,4388878,+,tr_gene:WBGene00021286_1_exon_2|tr_gene:WBGene00021286_2_exon_4,tr_gene:WBGene00021286_1|tr_gene:WBGene00021286_2,2,2,0,constitutive
gene:WBGene00021359,gene:WBGene00021359:ER1,gene:WBGene00021359:ER1:EF1,IV,3694926,3695011,+,tr_gene:WBGene00021359_1_exon_1,tr_gene:WBGene00021359_1,1,1,0,unique
gene:WBGene00021359,gene:WBGene00021359:ER2,gene:WBGene00021359:ER2:EF2,IV,3695058,3695133,+,tr_gene:WBGene00021359_1_exon_2,tr_gene:WBGene00021359_1,1,1,0,unique
gene:WBGene00021359,gene:WBGene00021359:ER3,gene:WBGene00021359:ER3:EF3,IV,3695213,3695399,+,tr_gene:WBGene00021359_1_exon_3,tr_gene:WBGene00021359_1,1,1,0,unique
gene:WBGene00021359,gene:WBGene00021359:ER4,gene:WBGene00021359:ER4:EF4,IV,3695738,3695899,+,tr_gene:WBGene00021359_1_exon_4,tr_gene:WBGene00021359_1,1,1,0,unique
gene:WBGene00021359,gene:WBGene00021359:ER5,gene:WBGene00021359:ER5:EF5,IV,3696779,3697071,+,tr_gene:WBGene00021359_1_exon_5,tr_gene:WBGene00021359_1,1,1,0,unique
gene:WBGene00021359,gene:WBGene00021359:ER6,gene:WBGene00021359:ER6:EF6,IV,3698132,3698436,+,tr_gene:WBGene00021359_1_exon_6,tr_gene:WBGene00021359_1,1,1,0,unique
gene:WBGene00021363,gene:WBGene00021363:ER1,gene:WBGene00021363:ER1:EF1,IV,3687305,3688667,-,tr_gene:WBGene00021363_1_exon_1,tr_gene:WBGene00021363_1,1,1,0,unique
gene:WBGene00021363,gene:WBGene00021363:ER2,gene:WBGene00021363:ER2:EF2,IV,3689555,3689653,-,tr_gene:WBGene00021363_1_exon_2,tr_gene:WBGene00021363_1,1,1,0,unique
gene:WBGene00021363,gene:WBGene00021363:ER3,gene:WBGene00021363:ER3:EF3,IV,3689701,3689875,-,tr_gene:WBGene00021363_1_exon_3,tr_gene:WBGene00021363_1,1,1,0,unique
gene:WBGene00021363,gene:WBGene00021363:ER4,gene:WBGene00021363:ER4:EF4,IV,3690519,3690870,-,tr_gene:WBGene00021363_1_exon_4,tr_gene:WBGene00021363_1,1,1,0,unique
gene:WBGene00021363,gene:WBGene00021363:ER5,gene:WBGene00021363:ER5:EF5,IV,3691483,3691729,-,tr_gene:WBGene00021363_1_exon_5,tr_gene:WBGene00021363_1,1,1,0,unique
gene:WBGene00021363,gene:WBGene00021363:ER6,gene:WBGene00021363:ER6:EF6,IV,3692569,3692811,-,tr_gene:WBGene00021363_1_exon_6,tr_gene:WBGene00021363_1,1,1,0,unique
gene:WBGene00021363,gene:WBGene00021363:ER7,gene:WBGene00021363:ER7:EF7,IV,3694051,3694450,-,tr_gene:WBGene00021363_1_exon_7,tr_gene:WBGene00021363_1,1,1,0,unique
gene:WBGene00021363,gene:WBGene00021363:ER8,gene:WBGene00021363:ER8:EF8,IV,3694504,3694620,-,tr_gene:WBGene00021363_1_exon_8,tr_gene:WBGene00021363_1,1,1,0,unique
gene:WBGene00021363,gene:WBGene00021363:ER9,gene:WBGene00021363:ER9:EF9,IV,3694660,3694837,-,tr_gene:WBGene00021363_1_exon_9,tr_gene:WBGene00021363_1,1,1,0,unique
gene:WBGene00021365,gene:WBGene00021365:ER1,gene:WBGene00021365:ER1:EF1,IV,3726111,3726248,+,tr_gene:WBGene00021365_2_exon_1,tr_gene:WBGene00021365_2,1,1,0,unique
gene:WBGene00021365,gene:WBGene00021365:ER2,gene:WBGene00021365:ER2:EF1,IV,3726301,3726389,+,tr_gene:WBGene00021365_2_exon_2,tr_gene:WBGene00021365_2,1,1,0,unique
gene:WBGene00021365,gene:WBGene00021365:ER3,gene:WBGene00021365:ER3:EF1,IV,3726436,3726637,+,tr_gene:WBGene00021365_2_exon_3,tr_gene:WBGene00021365_2,1,1,0,unique
gene:WBGene00021365,gene:WBGene00021365:ER3,gene:WBGene00021365:ER3:EF2,IV,3726637,3726740,+,tr_gene:WBGene00021365_1_exon_1|tr_gene:WBGene00021365_2_exon_3,tr_gene:WBGene00021365_1|tr_gene:WBGene00021365_2,2,2,0,constitutive
gene:WBGene00021365,gene:WBGene00021365:ER4,gene:WBGene00021365:ER4:EF1,IV,3726790,3726981,+,tr_gene:WBGene00021365_1_exon_2|tr_gene:WBGene00021365_2_exon_4,tr_gene:WBGene00021365_1|tr_gene:WBGene00021365_2,2,2,0,constitutive
gene:WBGene00021365,gene:WBGene00021365:ER5,gene:WBGene00021365:ER5:EF1,IV,3728159,3728355,+,tr_gene:WBGene00021365_1_exon_3|tr_gene:WBGene00021365_2_exon_5,tr_gene:WBGene00021365_1|tr_gene:WBGene00021365_2,2,2,0,constitutive
gene:WBGene00021365,gene:WBGene00021365:ER6,gene:WBGene00021365:ER6:EF1,IV,3729050,3729335,+,tr_gene:WBGene00021365_1_exon_4|tr_gene:WBGene00021365_2_exon_6,tr_gene:WBGene00021365_1|tr_gene:WBGene00021365_2,2,2,0,constitutive
gene:WBGene00021365,gene:WBGene00021365:ER7,gene:WBGene00021365:ER7:EF1,IV,3730169,3730587,+,tr_gene:WBGene00021365_1_exon_5|tr_gene:WBGene00021365_2_exon_7,tr_gene:WBGene00021365_1|tr_gene:WBGene00021365_2,2,2,0,constitutive
gene:WBGene00021365,gene:WBGene00021365:ER8,gene:WBGene00021365:ER8:EF1,IV,3731181,3731770,+,tr_gene:WBGene00021365_1_exon_6|tr_gene:WBGene00021365_2_exon_8,tr_gene:WBGene00021365_1|tr_gene:WBGene00021365_2,2,2,0,constitutive
gene:WBGene00021365,gene:WBGene00021365:ER9,gene:WBGene00021365:ER9:EF1,IV,3732462,3732736,+,tr_gene:WBGene00021365_2_exon_9,tr_gene:WBGene00021365_2,1,1,0,unique
gene:WBGene00021365,gene:WBGene00021365:ER10,gene:WBGene00021365:ER10:EF1,IV,3733634,3734180,+,tr_gene:WBGene00021365_1_exon_7|tr_gene:WBGene00021365_2_exon_10,tr_gene:WBGene00021365_1|tr_gene:WBGene00021365_2,2,2,0,constitutive
gene:WBGene00021365,gene:WBGene00021365:ER11,gene:WBGene00021365:ER11:EF1,IV,3735151,3735495,+,tr_gene:WBGene00021365_1_exon_8|tr_gene:WBGene00021365_2_exon_11,tr_gene:WBGene00021365_1|tr_gene:WBGene00021365_2,2,2,0,constitutive
gene:WBGene00021366,gene:WBGene00021366:ER1,gene:WBGene00021366:ER1:EF1,IV,3723529,3723538,-,tr_gene:WBGene00021366_1_exon_1|tr_gene:WBGene00021366_2_exon_1,tr_gene:WBGene00021366_1|tr_gene:WBGene00021366_2,2,2,0,constitutive
gene:WBGene00021366,gene:WBGene00021366:ER1,gene:WBGene00021366:ER1:EF2,IV,3722885,3723529,-,tr_gene:WBGene00021366_1_exon_1|tr_gene:WBGene00021366_2_exon_1,tr_gene:WBGene00021366_1|tr_gene:WBGene00021366_2,2,2,0,constitutive
gene:WBGene00021366,gene:WBGene00021366:ER2,gene:WBGene00021366:ER2:EF1,IV,3724065,3724291,-,tr_gene:WBGene00021366_1_exon_2|tr_gene:WBGene00021366_2_exon_2,tr_gene:WBGene00021366_1|tr_gene:WBGene00021366_2,2,2,0,constitutive
gene:WBGene00021366,gene:WBGene00021366:ER3,gene:WBGene00021366:ER3:EF1,IV,3725079,3725236,-,tr_gene:WBGene00021366_1_exon_3|tr_gene:WBGene00021366_2_exon_3,tr_gene:WBGene00021366_1|tr_gene:WBGene00021366_2,2,2,0,constitutive
gene:WBGene00021366,gene:WBGene00021366:ER4,gene:WBGene00021366:ER4:EF1,IV,3725287,3725350,-,tr_gene:WBGene00021366_1_exon_4|tr_gene:WBGene00021366_2_exon_4,tr_gene:WBGene00021366_1|tr_gene:WBGene00021366_2,2,2,0,constitutive
gene:WBGene00021368,gene:WBGene00021368:ER1,gene:WBGene00021368:ER1:EF1,IV,3756241,3756464,+,tr_gene:WBGene00021368_1_exon_1,tr_gene:WBGene00021368_1,1,1,0,unique
gene:WBGene00021368,gene:WBGene00021368:ER2,gene:WBGene00021368:ER2:EF2,IV,3756602,3756740,+,tr_gene:WBGene00021368_1_exon_2,tr_gene:WBGene00021368_1,1,1,0,unique
gene:WBGene00021368,gene:WBGene00021368:ER3,gene:WBGene00021368:ER3:EF3,IV,3757115,3757209,+,tr_gene:WBGene00021368_1_exon_3,tr_gene:WBGene00021368_1,1,1,0,unique
