gene_id,ujc_id,num_xscripts,junction_string
FBgn0267002,tr_FBtr0113088,1,2R:16753537:16753599:-|2R:16753700:16753766:-|2R:16753902:16753963:-|2R:16754152:16754243:-|2R:16754269:16755887:-|2R:16755998:16756058:-|2R:16756450:16756556:-|2R:16756745:16756801:-|2R:16757163:16757233:-|2R:16757529:16757597:-|2R:16757687:16757748:-|2R:16757925:16757993:-|2R:16758402:16759252:-|2R:16759442:16759510:-|2R:16759676:16759735:-|2R:16760517:16760598:-|2R:16760714:16761668:-|2R:16761807:16761870:-|2R:16762033:16762188:-|2R:16762443:16762512:-|2R:16762696:16762753:-|2R:16762992:16763051:-|2R:16763133:16763198:-|2R:16763340:16764138:-|2R:16764374:16765833:-
FBgn0267002,tr_FBtr0113089,1,2R:16753537:16753599:-|2R:16753700:16753766:-|2R:16753902:16753963:-|2R:16754152:16754243:-|2R:16754269:16755887:-|2R:16755998:16756058:-|2R:16756450:16756556:-|2R:16756745:16756801:-|2R:16757163:16757233:-|2R:16757529:16757597:-|2R:16757687:16757748:-|2R:16757925:16757993:-|2R:16758402:16759252:-|2R:16759442:16759510:-|2R:16759676:16759735:-|2R:16760517:16760598:-|2R:16760714:16761406:-|2R:16761447:16761668:-|2R:16761807:16761870:-|2R:16762033:16762188:-|2R:16762443:16762512:-|2R:16762696:16762753:-|2R:16762992:16763051:-|2R:16763133:16763198:-|2R:16763340:16764138:-|2R:16764374:16765833:-
FBgn0267002,tr_FBtr0304679,1,2R:16753537:16753599:-|2R:16753700:16753766:-|2R:16753902:16753963:-|2R:16754152:16755887:-|2R:16755998:16756058:-|2R:16756450:16756556:-|2R:16756745:16756801:-|2R:16757163:16757233:-|2R:16757529:16757597:-|2R:16757687:16757748:-|2R:16757925:16757993:-|2R:16758402:16759252:-|2R:16759442:16759510:-|2R:16759676:16759735:-|2R:16760517:16760598:-|2R:16760714:16761406:-|2R:16761447:16761668:-|2R:16761807:16761870:-|2R:16762033:16762188:-|2R:16762443:16762512:-|2R:16762696:16762753:-|2R:16762992:16763051:-|2R:16763133:16763198:-|2R:16763340:16764138:-|2R:16764374:16765833:-
FBgn0267002,tr_FBtr0304680,1,2R:16753537:16753599:-|2R:16753700:16753766:-|2R:16753902:16753963:-|2R:16754152:16754243:-|2R:16754269:16755887:-|2R:16755998:16756058:-|2R:16756450:16756565:-|2R:16756745:16756801:-|2R:16757163:16757233:-|2R:16757529:16757597:-|2R:16757687:16757748:-|2R:16757925:16757993:-|2R:16758402:16759252:-|2R:16759442:16759510:-|2R:16759676:16759735:-|2R:16760517:16760598:-|2R:16760714:16761406:-|2R:16761447:16761668:-|2R:16761807:16761870:-|2R:16762033:16762188:-|2R:16762443:16762512:-|2R:16762696:16762753:-|2R:16762992:16763051:-|2R:16763133:16763198:-|2R:16763340:16764138:-|2R:16764374:16765833:-
FBgn0267002,tr_FBtr0330003,2,2R:16753537:16753599:-|2R:16753700:16753766:-|2R:16753902:16753963:-|2R:16754152:16755887:-|2R:16755998:16756058:-|2R:16756450:16756556:-|2R:16756745:16756801:-|2R:16757163:16757233:-|2R:16757529:16757597:-|2R:16757687:16757748:-|2R:16757925:16757993:-|2R:16758402:16759252:-|2R:16759442:16759510:-|2R:16759676:16759735:-|2R:16760517:16760598:-|2R:16760714:16761668:-|2R:16761807:16761870:-|2R:16762033:16762188:-|2R:16762443:16762512:-|2R:16762696:16762753:-|2R:16762992:16763051:-|2R:16763133:16763198:-|2R:16763340:16772254:-
FBgn0267003,tr_FBtr0345953,1,monoexon_13096994_13097298
FBgn0267004,tr_FBtr0345954,1,monoexon_17105145_17105687
FBgn0267005,tr_FBtr0345957,1,2L:3854689:3854748:-
FBgn0267006,tr_FBtr0345956,1,monoexon_3856478_3857172
FBgn0267007,tr_FBtr0345955,1,2L:3852291:3852414:+
FBgn0267008,tr_FBtr0345958,1,monoexon_4633881_4634342
FBgn0267009,tr_FBtr0345960,1,monoexon_10870867_10871133
FBgn0267010,tr_FBtr0345961,1,monoexon_10872014_10872384
FBgn0267011,tr_FBtr0345962,1,monoexon_19537965_19538223
FBgn0267012,tr_FBtr0345963,1,monoexon_9325845_9326721
FBgn0267013,tr_FBtr0345964,1,monoexon_9327039_9327553
FBgn0267014,tr_FBtr0345971,1,monoexon_14746807_14747080
FBgn0267015,tr_FBtr0345970,1,monoexon_14745871_14746176
FBgn0267016,tr_FBtr0345972,1,monoexon_14745329_14745538
FBgn0267017,tr_FBtr0345973,1,monoexon_13104719_13105263
FBgn0267018,tr_FBtr0345974,1,monoexon_17017747_17018049
FBgn0267019,tr_FBtr0345975,1,monoexon_6480661_6480930
FBgn0267020,tr_FBtr0345959,1,monoexon_22806501_22807399
FBgn0267021,tr_FBtr0345965,2,monoexon_20238383_20239117
FBgn0267022,tr_FBtr0345968,2,monoexon_20656891_20657678
FBgn0267023,tr_FBtr0345976,1,monoexon_9881396_9882605
FBgn0267024,tr_FBtr0345977,1,monoexon_12848139_12849295
FBgn0267025,tr_FBtr0345978,1,monoexon_22874578_22875172
FBgn0267026,tr_FBtr0345979,1,monoexon_13410269_13410591
FBgn0267027,tr_FBtr0345980,1,2R:4730745:4730797:+
FBgn0267028,tr_FBtr0345990,1,monoexon_5663909_5664615
FBgn0267029,tr_FBtr0345995,1,monoexon_140973_142197
FBgn0267029,tr_FBtr0345996,1,X:141155:141216:-|X:141256:141315:-|X:141524:141832:-
FBgn0267029,tr_FBtr0345997,1,X:141155:141216:-|X:141256:141315:-|X:141435:141832:-
FBgn0267030,tr_FBtr0345998,1,monoexon_620282_620729
FBgn0267031,tr_FBtr0345999,1,monoexon_625247_625661
FBgn0267032,tr_FBtr0346000,1,monoexon_968496_968741
FBgn0267033,tr_FBtr0346001,1,X:13854372:13854652:-|X:13855118:13855235:-|X:13856759:13856982:-|X:13857148:13883236:-|X:13883364:13883459:-|X:13885225:13885309:-|X:13885500:13901483:-|X:13901643:13967270:-|X:13968073:13985214:-|X:13986074:13986371:-
FBgn0267033,tr_FBtr0346002,1,X:13854372:13854652:-|X:13855118:13855235:-|X:13856759:13856982:-|X:13857148:13883236:-|X:13883364:13883459:-|X:13885225:13885309:-|X:13885500:13901483:-|X:13901643:13967270:-|X:13968073:13985214:-|X:13986074:13988545:-
FBgn0267033,tr_FBtr0346003,1,X:13869705:13870320:-|X:13870403:13870470:-|X:13871268:13883236:-|X:13883364:13883459:-|X:13885225:13885309:-|X:13885500:13901483:-|X:13901643:13932482:-
FBgn0267033,tr_FBtr0346006,1,X:13869705:13870320:-|X:13871268:13883236:-|X:13883364:13883459:-|X:13885225:13885309:-|X:13885500:13901483:-|X:13901643:13967270:-|X:13968073:13985214:-|X:13986074:13990470:-
FBgn0267033,tr_FBtr0346004,1,X:13869705:13870320:-|X:13870403:13870470:-|X:13871268:13883236:-|X:13883364:13883459:-|X:13885225:13885309:-|X:13885500:13901483:-|X:13901643:13967270:-|X:13968073:13985214:-|X:13986074:13986371:-
FBgn0267033,tr_FBtr0346005,1,X:13869705:13870320:-|X:13871268:13883236:-|X:13883364:13883459:-|X:13885225:13885309:-|X:13885500:13901483:-|X:13901643:13914630:-|X:13915349:13946950:-
FBgn0267033,tr_FBtr0346007,1,X:13883364:13883459:-|X:13885225:13885309:-|X:13885500:13901483:-|X:13901643:13967270:-|X:13968073:13985214:-|X:13986074:13988545:-
FBgn0267034,tr_FBtr0346008,1,monoexon_2009957_2010287
FBgn0267035,tr_FBtr0346009,1,monoexon_2173480_2175855
FBgn0267036,tr_FBtr0346010,1,monoexon_2269996_2270507
FBgn0267037,tr_FBtr0346011,1,X:3969653:3969709:+|X:3971526:3971695:+|X:3971885:3971995:+
FBgn0267038,tr_FBtr0346012,1,monoexon_4047596_4049204
FBgn0267039,tr_FBtr0346013,1,monoexon_4275234_4275964
FBgn0267040,tr_FBtr0347473,1,X:4374017:4374085:+|X:4374199:4375481:+|X:4376571:4376675:+
FBgn0267040,tr_FBtr0346020,1,X:4376571:4376675:+
FBgn0267041,tr_FBtr0346058,1,X:16307698:16307808:+
FBgn0267042,tr_FBtr0346035,1,X:19909549:19909608:-|X:19909639:19909736:-
FBgn0267043,tr_FBtr0346034,1,X:19914713:19914772:-|X:19914803:19914900:-
FBgn0267044,tr_FBtr0346033,1,X:19919876:19919935:-|X:19919966:19920063:-
FBgn0267045,tr_FBtr0346032,1,X:19928604:19928663:-|X:19928700:19928797:-
FBgn0267046,tr_FBtr0346031,1,X:19933729:19933788:-|X:19933825:19933922:-
FBgn0267047,tr_FBtr0346030,1,X:19938420:19938479:-|X:19938516:19938613:-
FBgn0267048,tr_FBtr0346029,1,X:19943588:19943647:-|X:19943678:19943775:-
FBgn0267049,tr_FBtr0346028,1,X:19948314:19948373:-|X:19948404:19948501:-
FBgn0267050,tr_FBtr0346027,1,X:19953049:19953108:-|X:19953139:19953236:-
FBgn0267051,tr_FBtr0346022,1,monoexon_19912655_19913283
FBgn0267052,tr_FBtr0346023,1,monoexon_19917819_19918447
FBgn0267053,tr_FBtr0346024,1,monoexon_19931714_19932342
FBgn0267054,tr_FBtr0346025,1,monoexon_19941530_19942158
FBgn0267055,tr_FBtr0346036,1,X:21155667:21155726:-|X:21155754:21155851:-
FBgn0267056,tr_FBtr0346039,1,monoexon_21400011_21400837
FBgn0267057,tr_FBtr0346043,1,monoexon_19745936_19746487
FBgn0267058,tr_FBtr0346044,1,monoexon_22958076_22958827
FBgn0267059,tr_FBtr0346045,1,monoexon_19083739_19084017
FBgn0267060,tr_FBtr0346047,1,monoexon_20292047_20293407
FBgn0267061,tr_FBtr0346046,1,monoexon_20293601_20294288
FBgn0267062,tr_FBtr0346048,1,monoexon_21187979_21188759
FBgn0267063,tr_FBtr0346050,1,monoexon_21467128_21467601
FBgn0267064,tr_FBtr0346049,1,monoexon_21467983_21468479
FBgn0267065,tr_FBtr0346053,1,monoexon_21479654_21479949
FBgn0267066,tr_FBtr0346052,1,monoexon_21480757_21481124
FBgn0267067,tr_FBtr0346051,1,monoexon_21483082_21483519
FBgn0267068,tr_FBtr0346067,1,X:18730849:18731170:-
FBgn0267069,tr_FBtr0346066,1,monoexon_18732813_18733673
FBgn0267070,tr_FBtr0346065,1,monoexon_18666067_18666717
FBgn0267071,tr_FBtr0346021,1,monoexon_4775033_4775232
FBgn0267072,tr_FBtr0346038,1,monoexon_4805459_4805683
FBgn0267073,tr_FBtr0346054,1,monoexon_5428483_5429256
FBgn0267074,tr_FBtr0346056,1,monoexon_5516993_5517500
FBgn0267075,tr_FBtr0346055,1,monoexon_5506509_5507255
FBgn0267076,tr_FBtr0346057,1,monoexon_5663114_5665605
FBgn0267077,tr_FBtr0346068,1,monoexon_14540747_14541997
FBgn0267078,tr_FBtr0346069,1,X:14786600:14786747:+|X:14787011:14787085:+
FBgn0267079,tr_FBtr0445212,1,X:15692069:15692133:+
FBgn0267079,tr_FBtr0346070,1,monoexon_15691867_15692597
FBgn0267080,tr_FBtr0346072,1,monoexon_15693068_15693967
FBgn0267081,tr_FBtr0346064,1,monoexon_5689852_5691172
FBgn0267082,tr_FBtr0346071,1,monoexon_15694127_15694382
FBgn0267083,tr_FBtr0346073,1,monoexon_15973555_15973917
FBgn0267084,tr_FBtr0346080,1,monoexon_5755492_5756710
FBgn0267085,tr_FBtr0346081,1,monoexon_5810492_5811006
FBgn0267086,tr_FBtr0346084,1,monoexon_6279680_6280012
FBgn0267087,tr_FBtr0346094,1,monoexon_6860339_6863235
FBgn0267088,tr_FBtr0346102,1,monoexon_7120374_7120741
FBgn0267089,tr_FBtr0346104,1,monoexon_7445387_7450119
FBgn0267090,tr_FBtr0346105,1,monoexon_7487552_7488336
FBgn0267091,tr_FBtr0346106,1,X:8084846:8084902:+
FBgn0267096,tr_FBtr0346172,1,monoexon_8163301_8163580
FBgn0267097,tr_FBtr0346173,1,monoexon_8835306_8836724
FBgn0267098,tr_FBtr0346174,1,monoexon_9069741_9070087
FBgn0267099,tr_FBtr0346176,1,monoexon_9120717_9120918
FBgn0267100,tr_FBtr0346180,1,monoexon_9581493_9581917
FBgn0267101,tr_FBtr0346177,1,monoexon_9584177_9584575
FBgn0267102,tr_FBtr0346179,1,monoexon_9590093_9590619
FBgn0267103,tr_FBtr0346178,1,monoexon_9595082_9595467
FBgn0267104,tr_FBtr0346197,1,3R:29256937:29257061:+
FBgn0267104,tr_FBtr0346198,1,3R:29256937:29257082:+
FBgn0267105,tr_FBtr0346199,1,monoexon_7552008_7552298
FBgn0267106,tr_FBtr0346200,1,monoexon_29369338_29369777
FBgn0267107,tr_FBtr0346201,1,monoexon_29356148_29356771
FBgn0267108,tr_FBtr0346202,1,3R:27961665:27961724:-
FBgn0267109,tr_FBtr0346204,1,3R:8233574:8233690:-
FBgn0267110,tr_FBtr0346203,1,3R:8228720:8228913:+
FBgn0267111,tr_FBtr0346205,1,monoexon_8225279_8232178
FBgn0267112,tr_FBtr0346209,1,3R:30528496:30530132:-|3R:30530430:30530567:-|3R:30530914:30531852:-
FBgn0267112,tr_FBtr0346208,1,3R:30530430:30530567:-|3R:30530914:30531852:-
FBgn0267113,tr_FBtr0346206,1,3R:30530476:30530987:+|3R:30531559:30531683:+
FBgn0267113,tr_FBtr0346207,1,3R:30531559:30531683:+
FBgn0267114,tr_FBtr0346210,1,monoexon_31469103_31469978
FBgn0267115,tr_FBtr0346211,1,monoexon_31473041_31473738
FBgn0267116,tr_FBtr0346212,1,monoexon_32012648_32013408
FBgn0267117,tr_FBtr0346213,1,monoexon_32015941_32026928
FBgn0267118,tr_FBtr0346214,1,3R:4585485:4587450:-|3R:4587665:4588012:-|3R:4588237:4589172:-
FBgn0267119,tr_FBtr0346215,1,monoexon_6892918_6893462
FBgn0267120,tr_FBtr0346216,1,monoexon_7387444_7388319
FBgn0267121,tr_FBtr0346217,1,monoexon_10969667_10970278
FBgn0267122,tr_FBtr0346219,1,monoexon_26756978_26757912
FBgn0267123,tr_FBtr0346218,1,monoexon_26769078_26769828
FBgn0267124,tr_FBtr0346221,1,3R:31688449:31688507:-
FBgn0267125,tr_FBtr0346220,1,monoexon_31689128_31689878
FBgn0267126,tr_FBtr0346222,1,3R:27925272:27925333:-
FBgn0267127,tr_FBtr0346223,1,monoexon_29022478_29024217
FBgn0267128,tr_FBtr0346224,1,monoexon_29276376_29277108
FBgn0267129,tr_FBtr0346225,1,monoexon_29713278_29713678
FBgn0267130,tr_FBtr0346226,1,monoexon_30404429_30404989
FBgn0267131,tr_FBtr0346227,2,monoexon_30612028_30615478
FBgn0267132,tr_FBtr0346229,1,monoexon_31491078_31492678
FBgn0267133,tr_FBtr0346231,1,monoexon_31519878_31523278
FBgn0267134,tr_FBtr0346260,1,monoexon_8546910_8547385
FBgn0267135,tr_FBtr0346259,1,monoexon_8545685_8546049
FBgn0267136,tr_FBtr0346258,1,3R:10489606:10489686:-
FBgn0267137,tr_FBtr0346257,1,monoexon_10896479_10897181
FBgn0267138,tr_FBtr0346256,1,monoexon_10897985_10898581
FBgn0267139,tr_FBtr0346255,1,monoexon_11101180_11101684
FBgn0267140,tr_FBtr0346254,1,monoexon_4896417_4897287
FBgn0267141,tr_FBtr0346253,1,monoexon_11486788_11487227
FBgn0267142,tr_FBtr0346252,1,monoexon_12244989_12245353
FBgn0267143,tr_FBtr0346251,1,monoexon_12329320_12330223
FBgn0267144,tr_FBtr0346250,1,monoexon_12327347_12328003
FBgn0267145,tr_FBtr0346249,1,3R:5015971:5021070:+
FBgn0267146,tr_FBtr0346248,1,monoexon_12661378_12662138
FBgn0267147,tr_FBtr0346247,1,monoexon_12849090_12849585
FBgn0267148,tr_FBtr0346246,1,monoexon_5053181_5053738
FBgn0267149,tr_FBtr0346245,1,monoexon_13478265_13478780
FBgn0267150,tr_FBtr0346244,1,monoexon_13785806_13786583
FBgn0267151,tr_FBtr0346243,1,monoexon_13425833_13426178
FBgn0267152,tr_FBtr0346241,1,monoexon_16988590_16988884
FBgn0267153,tr_FBtr0346239,1,3R:6761879:6763180:-
FBgn0267153,tr_FBtr0346240,1,monoexon_6761513_6762619
FBgn0267154,tr_FBtr0346238,1,monoexon_13630873_13631379
FBgn0267155,tr_FBtr0346237,1,monoexon_11780641_11781108
FBgn0267156,tr_FBtr0346236,1,monoexon_14288229_14288665
FBgn0267157,tr_FBtr0346235,1,monoexon_4279673_4280057
FBgn0267158,tr_FBtr0346234,1,monoexon_14923203_14923761
FBgn0267159,tr_FBtr0346233,1,monoexon_15004281_15004942
FBgn0267160,tr_FBtr0346232,1,3R:15139563:15139646:-|3R:15139773:15139915:-
FBgn0267161,tr_FBtr0346262,1,monoexon_10054235_10055109
FBgn0267162,tr_FBtr0346266,1,monoexon_10071391_10071734
FBgn0267163,tr_FBtr0346284,1,monoexon_12274635_12275155
FBgn0267164,tr_FBtr0346283,1,monoexon_11089231_11095143
FBgn0267165,tr_FBtr0346286,2,monoexon_18120546_18121467
FBgn0267166,tr_FBtr0346285,1,monoexon_18122123_18122919
FBgn0267167,tr_FBtr0346288,1,monoexon_18244892_18245180
FBgn0267168,tr_FBtr0346290,1,monoexon_18310502_18311349
FBgn0267169,tr_FBtr0346289,1,monoexon_18311395_18311926
FBgn0267170,tr_FBtr0346291,1,monoexon_20690320_20690633
FBgn0267171,tr_FBtr0346292,1,monoexon_21373635_21374417
FBgn0267172,tr_FBtr0346293,1,X:21372783:21373352:-
FBgn0267173,tr_FBtr0346295,1,monoexon_18256609_18258007
FBgn0267174,tr_FBtr0346296,1,monoexon_11065860_11066377
FBgn0267175,tr_FBtr0346300,2,monoexon_12455771_12456258
FBgn0267176,tr_FBtr0346302,1,monoexon_10891432_10891973
FBgn0267177,tr_FBtr0346303,1,monoexon_10892261_10892748
FBgn0267178,tr_FBtr0346305,1,monoexon_11716063_11716720
FBgn0267179,tr_FBtr0346306,1,monoexon_11849777_11850072
FBgn0267180,tr_FBtr0346307,1,monoexon_7959274_7960898
FBgn0267181,tr_FBtr0346309,2,X:12613796:12615630:-
FBgn0267181,tr_FBtr0346311,1,X:12614797:12615630:-
FBgn0267182,tr_FBtr0346312,1,monoexon_18227476_18228449
FBgn0267183,tr_FBtr0346313,1,monoexon_12742547_12742926
FBgn0267184,tr_FBtr0346314,1,monoexon_10824269_10824627
FBgn0267185,tr_FBtr0346317,1,monoexon_12912560_12913009
FBgn0267186,tr_FBtr0346318,1,X:12915297:12915451:+
FBgn0267187,tr_FBtr0346319,1,monoexon_18494719_18494926
FBgn0267188,tr_FBtr0346320,1,monoexon_20090654_20090858
FBgn0267189,tr_FBtr0346334,1,X:10217763:10218124:+
FBgn0267189,tr_FBtr0346332,2,X:10218379:10218737:+
FBgn0267190,tr_FBtr0346324,1,monoexon_16406641_16407107
FBgn0267191,tr_FBtr0346325,1,monoexon_16428304_16428976
FBgn0267192,tr_FBtr0346326,1,monoexon_21823692_21824086
FBgn0267193,tr_FBtr0346327,1,monoexon_18850940_18851239
FBgn0267194,tr_FBtr0346328,1,monoexon_18360983_18361193
FBgn0267195,tr_FBtr0346329,1,monoexon_15697274_15697874
FBgn0267196,tr_FBtr0346330,1,monoexon_15698281_15698506
FBgn0267197,tr_FBtr0346351,1,monoexon_16209425_16209833
FBgn0267198,tr_FBtr0346356,1,monoexon_16209248_16209484
FBgn0267199,tr_FBtr0346357,1,3R:16208737:16208803:-
FBgn0267200,tr_FBtr0346352,1,monoexon_16208673_16209054
FBgn0267201,tr_FBtr0346353,2,monoexon_16214278_16214957
FBgn0267202,tr_FBtr0346355,1,monoexon_16213488_16213787
FBgn0267203,tr_FBtr0346358,2,monoexon_16223395_16223854
FBgn0267204,tr_FBtr0346361,1,monoexon_21860748_21860978
FBgn0267205,tr_FBtr0346360,1,monoexon_21861377_21862080
FBgn0267206,tr_FBtr0346362,1,3R:22540061:22540807:+
FBgn0267207,tr_FBtr0346363,1,monoexon_22543278_22543578
FBgn0267208,tr_FBtr0346364,1,monoexon_22724348_22724678
FBgn0267209,tr_FBtr0346365,1,monoexon_24463558_24464078
FBgn0267210,tr_FBtr0346366,1,monoexon_24767728_24768484
FBgn0267211,tr_FBtr0346368,1,monoexon_25503378_25504478
FBgn0267212,tr_FBtr0346369,1,monoexon_25808044_25808679
FBgn0267213,tr_FBtr0346370,1,monoexon_25843918_25844378
FBgn0267214,tr_FBtr0346371,1,monoexon_25845678_25846318
FBgn0267215,tr_FBtr0346372,1,monoexon_25846778_25847078
FBgn0267216,tr_FBtr0346374,1,monoexon_25847239_25847638
FBgn0267217,tr_FBtr0346373,1,monoexon_25848098_25848454
FBgn0267218,tr_FBtr0346386,1,monoexon_12289304_12290161
FBgn0267219,tr_FBtr0346387,2,monoexon_22840293_22841302
FBgn0267220,tr_FBtr0346391,1,monoexon_2629834_2630693
FBgn0267221,tr_FBtr0346394,1,monoexon_22909318_22909687
FBgn0267222,tr_FBtr0346411,1,monoexon_24282911_24283368
FBgn0267223,tr_FBtr0346395,1,monoexon_16318941_16319263
FBgn0267224,tr_FBtr0346396,1,monoexon_16319440_16319931
FBgn0267225,tr_FBtr0346397,1,monoexon_7681002_7681278
FBgn0267226,tr_FBtr0346398,2,monoexon_7679968_7680520
FBgn0267227,tr_FBtr0346400,1,monoexon_7679331_7679621
FBgn0267228,tr_FBtr0346401,1,X:5883077:5885561:-|X:5885860:5899055:-
FBgn0267229,tr_FBtr0346412,1,monoexon_28970541_28972750
FBgn0267230,tr_FBtr0346402,1,monoexon_4107143_4107470
FBgn0267231,tr_FBtr0346403,1,monoexon_11593447_11593709
FBgn0267232,tr_FBtr0346404,1,monoexon_11592447_11592790
FBgn0267233,tr_FBtr0346413,1,monoexon_4634975_4635655
FBgn0267234,tr_FBtr0346405,1,monoexon_21318223_21318650
FBgn0267235,tr_FBtr0346406,1,monoexon_3708563_3708997
FBgn0267236,tr_FBtr0346409,1,monoexon_11418885_11419295
FBgn0267237,tr_FBtr0346407,1,monoexon_20395394_20395851
FBgn0267238,tr_FBtr0346408,1,monoexon_19933720_19934201
FBgn0267239,tr_FBtr0346410,1,monoexon_13443070_13444076
FBgn0267240,tr_FBtr0346414,1,monoexon_13617750_13618559
FBgn0267241,tr_FBtr0346431,1,monoexon_12490294_12491196
FBgn0267242,tr_FBtr0346432,1,monoexon_12491840_12493605
FBgn0267243,tr_FBtr0346424,1,monoexon_13437895_13442410
FBgn0267244,tr_FBtr0346425,1,monoexon_13458290_13458605
FBgn0267245,tr_FBtr0346416,1,monoexon_4980832_4981599
FBgn0267246,tr_FBtr0346434,1,monoexon_1806043_1806932
FBgn0267247,tr_FBtr0346433,1,monoexon_1807546_1807855
FBgn0267248,tr_FBtr0346435,1,monoexon_17366775_17367365
FBgn0267249,tr_FBtr0346439,1,monoexon_18979368_18979590
FBgn0267252,tr_FBtr0079795,1,2L:9256696:9256893:+|2L:9257206:9272466:+|2L:9272607:9291056:+
FBgn0267252,tr_FBtr0079796,2,2L:9256696:9272466:+|2L:9272607:9291056:+
FBgn0267252,tr_FBtr0079797,2,2L:9257206:9272466:+|2L:9272607:9291056:+
FBgn0267252,tr_FBtr0303895,1,2L:9256814:9256893:+|2L:9257206:9272466:+|2L:9272607:9291056:+
FBgn0267252,tr_FBtr0309247,1,2L:9257206:9259268:+|2L:9259585:9272466:+|2L:9272607:9291056:+
FBgn0267252,tr_FBtr0336620,1,2L:9272607:9291056:+
FBgn0267253,tr_FBtr0071374,1,X:9505027:9506171:-|X:9507262:9510160:-|X:9510664:9550430:-
FBgn0267253,tr_FBtr0071373,1,X:9507262:9510160:-|X:9510664:9550434:-
FBgn0267254,tr_FBtr0346470,1,monoexon_10658281_10658559
FBgn0267255,tr_FBtr0346474,1,monoexon_17320250_17320712
FBgn0267256,tr_FBtr0346469,1,monoexon_10657627_10658031
FBgn0267257,tr_FBtr0346471,1,monoexon_14509913_14512083
FBgn0267258,tr_FBtr0346472,1,monoexon_15841010_15841427
FBgn0267259,tr_FBtr0346473,1,monoexon_1646932_1647163
FBgn0267260,tr_FBtr0346475,1,monoexon_17319077_17319308
FBgn0267261,tr_FBtr0346476,1,monoexon_17547185_17547849
FBgn0267262,tr_FBtr0346477,1,monoexon_17579478_17580006
FBgn0267263,tr_FBtr0346478,1,monoexon_17644448_17644844
FBgn0267264,tr_FBtr0346479,1,monoexon_19322938_19326106
FBgn0267265,tr_FBtr0346481,1,monoexon_19964045_19964347
FBgn0267266,tr_FBtr0346482,1,monoexon_20513832_20514546
FBgn0267267,tr_FBtr0346483,1,monoexon_21950874_21951163
FBgn0267268,tr_FBtr0346484,1,monoexon_21949849_21950521
FBgn0267269,tr_FBtr0346486,1,monoexon_2625456_2627986
FBgn0267270,tr_FBtr0346487,1,monoexon_3264168_3265714
FBgn0267271,tr_FBtr0346485,1,monoexon_20539393_20539974
FBgn0267272,tr_FBtr0346489,1,monoexon_13344881_13345271
FBgn0267273,tr_FBtr0346488,1,monoexon_13345586_13346102
FBgn0267274,tr_FBtr0346490,1,monoexon_18676168_18676761
FBgn0267275,tr_FBtr0346491,1,monoexon_19132927_19133563
FBgn0267276,tr_FBtr0346492,1,monoexon_2006867_2007688
FBgn0267277,tr_FBtr0346493,1,monoexon_21232745_21234035
FBgn0267278,tr_FBtr0346494,1,monoexon_18480072_18481132
FBgn0267279,tr_FBtr0346495,1,monoexon_17497011_17497697
FBgn0267280,tr_FBtr0346496,1,monoexon_4891327_4891845
FBgn0267281,tr_FBtr0346497,1,monoexon_1142869_1143216
FBgn0267282,tr_FBtr0346498,1,monoexon_7753183_7753383
FBgn0267283,tr_FBtr0346500,1,monoexon_6133258_6133674
FBgn0267284,tr_FBtr0346503,1,monoexon_4240014_4240820
FBgn0267285,tr_FBtr0346504,1,monoexon_18310879_18311356
FBgn0267286,tr_FBtr0346501,1,monoexon_19469126_19469894
FBgn0267287,tr_FBtr0346502,1,monoexon_19470065_19470724
FBgn0267288,tr_FBtr0346573,1,monoexon_10903731_10903959
FBgn0267289,tr_FBtr0346574,1,monoexon_11074471_11074898
FBgn0267290,tr_FBtr0346575,1,monoexon_14448409_14449009
FBgn0267291,tr_FBtr0346576,1,monoexon_14876832_14877136
FBgn0267292,tr_FBtr0346577,1,monoexon_15549869_15550276
FBgn0267293,tr_FBtr0346578,1,monoexon_17280235_17280536
FBgn0267294,tr_FBtr0346580,1,monoexon_5297486_5297928
FBgn0267295,tr_FBtr0346550,1,monoexon_19504986_19505295
FBgn0267296,tr_FBtr0346551,1,3L:19440675:19440748:-
FBgn0267297,tr_FBtr0346552,1,monoexon_20912890_20913169
FBgn0267298,tr_FBtr0346553,1,monoexon_20920802_20921073
FBgn0267299,tr_FBtr0346554,1,monoexon_23188103_23188892
FBgn0267300,tr_FBtr0346555,1,monoexon_23731614_23732177
FBgn0267301,tr_FBtr0346556,1,monoexon_3394088_3394607
FBgn0267302,tr_FBtr0346557,1,monoexon_4240069_4240505
FBgn0267303,tr_FBtr0346558,1,monoexon_4445996_4446395
FBgn0267304,tr_FBtr0346559,1,monoexon_4799989_4800330
FBgn0267305,tr_FBtr0346561,1,monoexon_5316213_5316451
FBgn0267306,tr_FBtr0346560,1,monoexon_5334846_5335103
FBgn0267307,tr_FBtr0346562,1,monoexon_5377814_5378407
FBgn0267308,tr_FBtr0346563,1,monoexon_6162695_6163102
FBgn0267309,tr_FBtr0346564,1,monoexon_10978011_10978302
FBgn0267310,tr_FBtr0346565,1,monoexon_12195787_12196049
FBgn0267311,tr_FBtr0346566,1,monoexon_1235472_1235702
FBgn0267312,tr_FBtr0346567,1,monoexon_12889352_12889638
FBgn0267313,tr_FBtr0346568,1,monoexon_13087491_13088588
FBgn0267314,tr_FBtr0346595,1,monoexon_16800600_16801203
FBgn0267315,tr_FBtr0346596,1,monoexon_16801299_16801877
FBgn0267316,tr_FBtr0346599,1,monoexon_13285265_13285835
