gene_id,transcript_id,ujc_id
FBgn0265468,FBtr0339927,tr_FBtr0339927
FBgn0265469,FBtr0339928,tr_FBtr0339928
FBgn0265470,FBtr0339929,tr_FBtr0339929
FBgn0265487,FBtr0310346,tr_FBtr0310346
FBgn0265487,FBtr0086991,tr_FBtr0086991
FBgn0265487,FBtr0086992,tr_FBtr0086992
FBgn0265487,FBtr0086994,tr_FBtr0086994
FBgn0265487,FBtr0306601,tr_FBtr0306601
FBgn0265487,FBtr0306603,tr_FBtr0306603
FBgn0265487,FBtr0306604,tr_FBtr0306604
FBgn0265487,FBtr0306606,tr_FBtr0306606
FBgn0265487,FBtr0310058,tr_FBtr0310058
FBgn0265487,FBtr0310059,tr_FBtr0310059
FBgn0265487,FBtr0336940,tr_FBtr0336940
FBgn0265487,FBtr0336941,tr_FBtr0336941
FBgn0265487,FBtr0336942,tr_FBtr0336942
FBgn0265496,FBtr0339943,tr_FBtr0339943
FBgn0265497,FBtr0339944,tr_FBtr0339944
FBgn0265498,FBtr0339952,tr_FBtr0339952
FBgn0265499,FBtr0339963,tr_FBtr0339963
FBgn0265499,FBtr0347284,tr_FBtr0347284
FBgn0265500,FBtr0339989,tr_FBtr0339989
FBgn0265508,FBtr0340008,tr_FBtr0340008
FBgn0265508,FBtr0340009,tr_FBtr0340009
FBgn0265509,FBtr0340010,tr_FBtr0340010
FBgn0265510,FBtr0344759,tr_FBtr0344759
FBgn0265510,FBtr0344760,tr_FBtr0344760
FBgn0265511,FBtr0340012,tr_FBtr0340012
FBgn0265512,FBtr0331945,tr_FBtr0088369
FBgn0265512,FBtr0088370,tr_FBtr0088369
FBgn0265512,FBtr0088369,tr_FBtr0088369
FBgn0265523,FBtr0333767,tr_FBtr0333767
FBgn0265523,FBtr0333768,tr_FBtr0333768
FBgn0265523,FBtr0333765,tr_FBtr0333765
FBgn0265523,FBtr0333766,tr_FBtr0333766
FBgn0265524,FBtr0340058,tr_FBtr0340058
FBgn0265525,FBtr0340074,tr_FBtr0340074
FBgn0265526,FBtr0340075,tr_FBtr0340075
FBgn0265527,FBtr0340076,tr_FBtr0340076
FBgn0265529,FBtr0340078,tr_FBtr0340078
FBgn0265529,FBtr0340079,tr_FBtr0340079
FBgn0265530,FBtr0340080,tr_FBtr0340080
FBgn0265531,FBtr0340110,tr_FBtr0340110
FBgn0265532,FBtr0340111,tr_FBtr0340111
FBgn0265533,FBtr0340112,tr_FBtr0340112
FBgn0265533,FBtr0340113,tr_FBtr0340113
FBgn0265534,FBtr0340117,tr_FBtr0340117
FBgn0265534,FBtr0340118,tr_FBtr0340118
FBgn0265535,FBtr0340119,tr_FBtr0340119
FBgn0265536,FBtr0340128,tr_FBtr0340128
FBgn0265537,FBtr0340129,tr_FBtr0340129
FBgn0265538,FBtr0445674,tr_FBtr0445674
FBgn0265539,FBtr0340130,tr_FBtr0340130
FBgn0265540,FBtr0340132,tr_FBtr0340132
FBgn0265540,FBtr0344891,tr_FBtr0344891
FBgn0265541,FBtr0340134,tr_FBtr0340134
FBgn0265541,FBtr0345518,tr_FBtr0340134
FBgn0265542,FBtr0340174,tr_FBtr0340174
FBgn0265543,FBtr0340175,tr_FBtr0340175
FBgn0265544,FBtr0340179,tr_FBtr0340179
FBgn0265545,FBtr0340180,tr_FBtr0340180
FBgn0265546,FBtr0340181,tr_FBtr0340181
FBgn0265547,FBtr0340184,tr_FBtr0340184
FBgn0265548,FBtr0340185,tr_FBtr0340185
FBgn0265549,FBtr0340186,tr_FBtr0340186
FBgn0265550,FBtr0340193,tr_FBtr0340193
FBgn0265551,FBtr0340194,tr_FBtr0340194
FBgn0265574,FBtr0072569,tr_FBtr0072569
FBgn0265574,FBtr0300727,tr_FBtr0072569
FBgn0265575,FBtr0340203,tr_FBtr0340203
FBgn0265575,FBtr0340204,tr_FBtr0340204
FBgn0265575,FBtr0340205,tr_FBtr0340205
FBgn0265575,FBtr0340206,tr_FBtr0340206
FBgn0265576,FBtr0340215,tr_FBtr0340215
FBgn0265577,FBtr0340272,tr_FBtr0340272
FBgn0265578,FBtr0340235,tr_FBtr0340235
FBgn0265579,FBtr0340238,tr_FBtr0340238
FBgn0265580,FBtr0340245,tr_FBtr0340245
FBgn0265581,FBtr0340236,tr_FBtr0340236
FBgn0265582,FBtr0340249,tr_FBtr0340249
FBgn0265583,FBtr0340255,tr_FBtr0340255
FBgn0265584,FBtr0344799,tr_FBtr0340256
FBgn0265584,FBtr0340256,tr_FBtr0340256
FBgn0265585,FBtr0340253,tr_FBtr0340253
FBgn0265586,FBtr0340252,tr_FBtr0340252
FBgn0265587,FBtr0340257,tr_FBtr0340257
FBgn0265588,FBtr0347027,tr_FBtr0340264
FBgn0265588,FBtr0345754,tr_FBtr0340264
FBgn0265588,FBtr0340264,tr_FBtr0340264
FBgn0265589,FBtr0340275,tr_FBtr0340275
FBgn0265590,FBtr0340282,tr_FBtr0340282
FBgn0265591,FBtr0340284,tr_FBtr0340284
FBgn0265592,FBtr0340285,tr_FBtr0340285
FBgn0265593,FBtr0340334,tr_FBtr0340334
FBgn0265594,FBtr0340330,tr_FBtr0340330
FBgn0265595,FBtr0340338,tr_FBtr0340338
FBgn0265595,FBtr0340336,tr_FBtr0340336
FBgn0265595,FBtr0340335,tr_FBtr0340335
FBgn0265595,FBtr0340340,tr_FBtr0340340
FBgn0265595,FBtr0340337,tr_FBtr0340337
FBgn0265595,FBtr0340339,tr_FBtr0340339
FBgn0265596,FBtr0340345,tr_FBtr0340345
FBgn0265597,FBtr0340351,tr_FBtr0340351
FBgn0265597,FBtr0340353,tr_FBtr0340353
FBgn0265597,FBtr0340350,tr_FBtr0340350
FBgn0265597,FBtr0340352,tr_FBtr0340352
FBgn0265597,FBtr0340354,tr_FBtr0340354
FBgn0265597,FBtr0340355,tr_FBtr0340355
FBgn0265598,FBtr0340363,tr_FBtr0340363
FBgn0265598,FBtr0340364,tr_FBtr0340364
FBgn0265598,FBtr0340367,tr_FBtr0340364
FBgn0265598,FBtr0340366,tr_FBtr0340366
FBgn0265598,FBtr0340365,tr_FBtr0340365
FBgn0265605,FBtr0087254,tr_FBtr0087254
FBgn0265605,FBtr0300576,tr_FBtr0087254
FBgn0265606,FBtr0083928,tr_FBtr0083928
FBgn0265607,FBtr0303301,tr_FBtr0303301
FBgn0265607,FBtr0340178,tr_FBtr0340178
FBgn0265608,FBtr0340430,tr_FBtr0340430
FBgn0265609,FBtr0340432,tr_FBtr0340432
FBgn0265610,FBtr0340431,tr_FBtr0340431
FBgn0265611,FBtr0340435,tr_FBtr0340435
FBgn0265612,FBtr0340436,tr_FBtr0340436
FBgn0265613,FBtr0340439,tr_FBtr0340439
FBgn0265614,FBtr0340472,tr_FBtr0340472
FBgn0265623,FBtr0300387,tr_FBtr0300387
FBgn0265623,FBtr0330613,tr_FBtr0300387
FBgn0265623,FBtr0087793,tr_FBtr0087793
FBgn0265625,FBtr0340485,tr_FBtr0340485
FBgn0265626,FBtr0340486,tr_FBtr0340486
FBgn0265627,FBtr0340487,tr_FBtr0340487
FBgn0265627,FBtr0342881,tr_FBtr0342881
FBgn0265629,FBtr0340490,tr_FBtr0340490
FBgn0265630,FBtr0340488,tr_FBtr0340488
FBgn0265630,FBtr0340489,tr_FBtr0340489
FBgn0265631,FBtr0340497,tr_FBtr0340497
FBgn0265632,FBtr0340498,tr_FBtr0340498
FBgn0265633,FBtr0340499,tr_FBtr0340499
FBgn0265634,FBtr0340500,tr_FBtr0340500
FBgn0265635,FBtr0340501,tr_FBtr0340501
FBgn0265636,FBtr0340502,tr_FBtr0340502
FBgn0265637,FBtr0340503,tr_FBtr0340503
FBgn0265638,FBtr0340505,tr_FBtr0340505
FBgn0265639,FBtr0340504,tr_FBtr0340504
FBgn0265640,FBtr0340506,tr_FBtr0340506
FBgn0265641,FBtr0340507,tr_FBtr0340507
FBgn0265642,FBtr0340509,tr_FBtr0340509
FBgn0265643,FBtr0340508,tr_FBtr0340508
FBgn0265644,FBtr0340510,tr_FBtr0340510
FBgn0265645,FBtr0340511,tr_FBtr0340511
FBgn0265646,FBtr0340512,tr_FBtr0340512
FBgn0265648,FBtr0340515,tr_FBtr0340515
FBgn0265649,FBtr0340514,tr_FBtr0340514
FBgn0265650,FBtr0340516,tr_FBtr0340516
FBgn0265650,FBtr0340517,tr_FBtr0340517
FBgn0265651,FBtr0340518,tr_FBtr0340518
FBgn0265652,FBtr0340519,tr_FBtr0340519
FBgn0265653,FBtr0340520,tr_FBtr0340520
FBgn0265654,FBtr0340521,tr_FBtr0340521
FBgn0265655,FBtr0340522,tr_FBtr0340522
FBgn0265656,FBtr0340523,tr_FBtr0340523
FBgn0265657,FBtr0340524,tr_FBtr0340524
FBgn0265658,FBtr0340525,tr_FBtr0340525
FBgn0265659,FBtr0340526,tr_FBtr0340526
FBgn0265660,FBtr0340527,tr_FBtr0340527
FBgn0265661,FBtr0340528,tr_FBtr0340528
FBgn0265661,FBtr0340529,tr_FBtr0340529
FBgn0265662,FBtr0340531,tr_FBtr0340531
FBgn0265663,FBtr0340601,tr_FBtr0340601
FBgn0265664,FBtr0340602,tr_FBtr0340602
FBgn0265665,FBtr0340535,tr_FBtr0340535
FBgn0265665,FBtr0340536,tr_FBtr0340535
FBgn0265666,FBtr0340537,tr_FBtr0340537
FBgn0265667,FBtr0340538,tr_FBtr0340538
FBgn0265668,FBtr0340573,tr_FBtr0340573
FBgn0265669,FBtr0340579,tr_FBtr0340579
FBgn0265670,FBtr0340567,tr_FBtr0340567
FBgn0265671,FBtr0340578,tr_FBtr0340578
FBgn0265672,FBtr0340569,tr_FBtr0340569
FBgn0265673,FBtr0340566,tr_FBtr0340566
FBgn0265674,FBtr0340568,tr_FBtr0340568
FBgn0265675,FBtr0340593,tr_FBtr0340593
FBgn0265676,FBtr0340591,tr_FBtr0340591
FBgn0265677,FBtr0340586,tr_FBtr0340586
FBgn0265678,FBtr0340588,tr_FBtr0340588
FBgn0265679,FBtr0340583,tr_FBtr0340583
FBgn0265680,FBtr0340584,tr_FBtr0340584
FBgn0265681,FBtr0340585,tr_FBtr0340585
FBgn0265682,FBtr0340582,tr_FBtr0340582
FBgn0265683,FBtr0340548,tr_FBtr0340548
FBgn0265684,FBtr0340559,tr_FBtr0340559
FBgn0265685,FBtr0340556,tr_FBtr0340556
FBgn0265686,FBtr0340555,tr_FBtr0340555
FBgn0265687,FBtr0340564,tr_FBtr0340564
FBgn0265688,FBtr0340561,tr_FBtr0340561
FBgn0265689,FBtr0340562,tr_FBtr0340562
FBgn0265690,FBtr0340570,tr_FBtr0340570
FBgn0265691,FBtr0340603,tr_FBtr0340603
FBgn0265692,FBtr0340604,tr_FBtr0340604
FBgn0265693,FBtr0340605,tr_FBtr0340605
FBgn0265694,FBtr0340606,tr_FBtr0340606
FBgn0265695,FBtr0340607,tr_FBtr0340607
FBgn0265696,FBtr0340594,tr_FBtr0340594
FBgn0265697,FBtr0340598,tr_FBtr0340598
FBgn0265698,FBtr0340597,tr_FBtr0340597
FBgn0265699,FBtr0340596,tr_FBtr0340596
FBgn0265700,FBtr0340608,tr_FBtr0340608
FBgn0265701,FBtr0340609,tr_FBtr0340609
FBgn0265702,FBtr0340599,tr_FBtr0340599
FBgn0265703,FBtr0340637,tr_FBtr0340637
FBgn0265704,FBtr0340638,tr_FBtr0340638
FBgn0265705,FBtr0340613,tr_FBtr0340613
FBgn0265706,FBtr0340639,tr_FBtr0340639
FBgn0265707,FBtr0340640,tr_FBtr0340640
FBgn0265708,FBtr0340642,tr_FBtr0340642
FBgn0265708,FBtr0340643,tr_FBtr0340643
FBgn0265708,FBtr0344298,tr_FBtr0344298
FBgn0265709,FBtr0340644,tr_FBtr0340644
FBgn0265710,FBtr0340641,tr_FBtr0340641
FBgn0265711,FBtr0340645,tr_FBtr0340645
FBgn0265712,FBtr0340646,tr_FBtr0340646
FBgn0265713,FBtr0346549,tr_FBtr0346549
FBgn0265714,FBtr0340657,tr_FBtr0340657
FBgn0265715,FBtr0340648,tr_FBtr0340648
FBgn0265716,FBtr0340649,tr_FBtr0340649
FBgn0265717,FBtr0340681,tr_FBtr0340681
FBgn0265718,FBtr0340659,tr_FBtr0340659
FBgn0265718,FBtr0340660,tr_FBtr0340660
FBgn0265719,FBtr0340661,tr_FBtr0340661
FBgn0265720,FBtr0340662,tr_FBtr0340662
FBgn0265721,FBtr0340663,tr_FBtr0340663
FBgn0265721,FBtr0340664,tr_FBtr0340663
FBgn0265722,FBtr0340665,tr_FBtr0340665
FBgn0265723,FBtr0340666,tr_FBtr0340666
FBgn0265724,FBtr0340667,tr_FBtr0340667
FBgn0265725,FBtr0340668,tr_FBtr0340668
FBgn0265726,FBtr0340675,tr_FBtr0340675
FBgn0265726,FBtr0340678,tr_FBtr0340678
FBgn0265726,FBtr0340679,tr_FBtr0340679
FBgn0265726,FBtr0340680,tr_FBtr0340680
FBgn0265726,FBtr0340671,tr_FBtr0340671
FBgn0265726,FBtr0340672,tr_FBtr0340672
FBgn0265726,FBtr0340677,tr_FBtr0340677
FBgn0265726,FBtr0340674,tr_FBtr0340674
FBgn0265726,FBtr0340673,tr_FBtr0340673
FBgn0265726,FBtr0340676,tr_FBtr0340676
FBgn0265727,FBtr0340683,tr_FBtr0340683
FBgn0265728,FBtr0340685,tr_FBtr0340684
FBgn0265728,FBtr0340684,tr_FBtr0340684
FBgn0265729,FBtr0340686,tr_FBtr0340686
FBgn0265730,FBtr0340687,tr_FBtr0340687
FBgn0265731,FBtr0340688,tr_FBtr0340688
FBgn0265732,FBtr0340690,tr_FBtr0340690
FBgn0265733,FBtr0340691,tr_FBtr0340691
FBgn0265734,FBtr0340692,tr_FBtr0340692
FBgn0265735,FBtr0340689,tr_FBtr0340689
FBgn0265736,FBtr0340693,tr_FBtr0340693
FBgn0265737,FBtr0340694,tr_FBtr0340694
FBgn0265738,FBtr0340695,tr_FBtr0340695
FBgn0265739,FBtr0340696,tr_FBtr0340696
FBgn0265740,FBtr0340697,tr_FBtr0340697
FBgn0265741,FBtr0340698,tr_FBtr0340698
FBgn0265742,FBtr0340699,tr_FBtr0340699
FBgn0265743,FBtr0340700,tr_FBtr0340700
FBgn0265744,FBtr0340701,tr_FBtr0340701
FBgn0265745,FBtr0340702,tr_FBtr0340702
FBgn0265746,FBtr0340703,tr_FBtr0340703
FBgn0265747,FBtr0340704,tr_FBtr0340704
FBgn0265748,FBtr0340711,tr_FBtr0340711
FBgn0265749,FBtr0340710,tr_FBtr0340710
FBgn0265750,FBtr0340712,tr_FBtr0340712
FBgn0265751,FBtr0340713,tr_FBtr0340713
FBgn0265752,FBtr0340714,tr_FBtr0340714
FBgn0265753,FBtr0340715,tr_FBtr0340715
FBgn0265754,FBtr0340716,tr_FBtr0340716
FBgn0265755,FBtr0340717,tr_FBtr0340717
FBgn0265756,FBtr0340718,tr_FBtr0340718
FBgn0265757,FBtr0340719,tr_FBtr0340719
FBgn0265758,FBtr0340720,tr_FBtr0340720
FBgn0265759,FBtr0340721,tr_FBtr0340721
FBgn0265760,FBtr0340722,tr_FBtr0340722
FBgn0265761,FBtr0340723,tr_FBtr0340723
FBgn0265762,FBtr0340727,tr_FBtr0340727
FBgn0265763,FBtr0340726,tr_FBtr0340726
FBgn0265764,FBtr0340724,tr_FBtr0340724
FBgn0265765,FBtr0340725,tr_FBtr0340725
FBgn0265766,FBtr0340728,tr_FBtr0340728
FBgn0265767,FBtr0347557,tr_FBtr0347557
FBgn0265767,FBtr0301132,tr_FBtr0301132
FBgn0265767,FBtr0301133,tr_FBtr0301133
FBgn0265767,FBtr0113768,tr_FBtr0113768
FBgn0265767,FBtr0113769,tr_FBtr0113769
FBgn0265767,FBtr0340198,tr_FBtr0340198
FBgn0265767,FBtr0340199,tr_FBtr0340199
FBgn0265778,FBtr0079249,tr_FBtr0079249
FBgn0265778,FBtr0300038,tr_FBtr0300038
FBgn0265778,FBtr0300039,tr_FBtr0300039
FBgn0265778,FBtr0333242,tr_FBtr0333242
FBgn0265784,FBtr0346093,tr_FBtr0346093
FBgn0265784,FBtr0112878,tr_FBtr0112878
FBgn0265784,FBtr0112879,tr_FBtr0112879
FBgn0265784,FBtr0310341,tr_FBtr0310341
FBgn0265784,FBtr0308232,tr_FBtr0308232
FBgn0265784,FBtr0310340,tr_FBtr0310340
FBgn0265784,FBtr0446106,tr_FBtr0446106
FBgn0265784,FBtr0074555,tr_FBtr0074555
FBgn0265784,FBtr0074557,tr_FBtr0074557
FBgn0265785,FBtr0342613,tr_FBtr0342613
FBgn0265786,FBtr0342610,tr_FBtr0342610
FBgn0265787,FBtr0342611,tr_FBtr0342611
FBgn0265788,FBtr0342619,tr_FBtr0342619
FBgn0265788,FBtr0345757,tr_FBtr0342619
FBgn0265789,FBtr0342616,tr_FBtr0342616
FBgn0265790,FBtr0342617,tr_FBtr0342617
FBgn0265791,FBtr0342582,tr_FBtr0342582
FBgn0265792,FBtr0342585,tr_FBtr0342585
FBgn0265793,FBtr0342586,tr_FBtr0342586
FBgn0265794,FBtr0342587,tr_FBtr0342587
FBgn0265795,FBtr0342590,tr_FBtr0342590
FBgn0265796,FBtr0342589,tr_FBtr0342589
FBgn0265797,FBtr0342588,tr_FBtr0342588
FBgn0265798,FBtr0342597,tr_FBtr0342597
FBgn0265799,FBtr0342592,tr_FBtr0342592
FBgn0265800,FBtr0342593,tr_FBtr0342593
FBgn0265801,FBtr0342606,tr_FBtr0342606
FBgn0265802,FBtr0342599,tr_FBtr0342599
FBgn0265803,FBtr0342600,tr_FBtr0342600
FBgn0265804,FBtr0342601,tr_FBtr0342601
FBgn0265805,FBtr0342605,tr_FBtr0342605
FBgn0265806,FBtr0342627,tr_FBtr0342627
FBgn0265807,FBtr0342626,tr_FBtr0342626
FBgn0265808,FBtr0342629,tr_FBtr0342629
FBgn0265809,FBtr0342630,tr_FBtr0342630
FBgn0265810,FBtr0342638,tr_FBtr0342638
FBgn0265811,FBtr0342634,tr_FBtr0342634
FBgn0265812,FBtr0342642,tr_FBtr0342642
FBgn0265812,FBtr0445829,tr_FBtr0342642
FBgn0265813,FBtr0342644,tr_FBtr0342644
FBgn0265813,FBtr0346421,tr_FBtr0342644
FBgn0265814,FBtr0342645,tr_FBtr0342645
FBgn0265814,FBtr0342646,tr_FBtr0342645
FBgn0265815,FBtr0342647,tr_FBtr0342647
FBgn0265816,FBtr0342648,tr_FBtr0342648
FBgn0265817,FBtr0342649,tr_FBtr0342649
FBgn0265818,FBtr0342650,tr_FBtr0342650
FBgn0265819,FBtr0342651,tr_FBtr0342651
FBgn0265820,FBtr0342652,tr_FBtr0342652
FBgn0265821,FBtr0342657,tr_FBtr0342657
FBgn0265822,FBtr0342659,tr_FBtr0342659
FBgn0265823,FBtr0342653,tr_FBtr0342653
FBgn0265824,FBtr0342656,tr_FBtr0342656
FBgn0265825,FBtr0342660,tr_FBtr0342660
FBgn0265826,FBtr0342662,tr_FBtr0342662
FBgn0265827,FBtr0342663,tr_FBtr0342663
FBgn0265828,FBtr0342661,tr_FBtr0342661
FBgn0265829,FBtr0342714,tr_FBtr0342714
FBgn0265830,FBtr0342623,tr_FBtr0342623
FBgn0265831,FBtr0342625,tr_FBtr0342625
FBgn0265832,FBtr0342664,tr_FBtr0342664
FBgn0265833,FBtr0342666,tr_FBtr0342666
FBgn0265834,FBtr0342669,tr_FBtr0342669
FBgn0265835,FBtr0342671,tr_FBtr0342671
FBgn0265836,FBtr0342672,tr_FBtr0342672
FBgn0265837,FBtr0342670,tr_FBtr0342670
FBgn0265838,FBtr0342665,tr_FBtr0342665
FBgn0265839,FBtr0342668,tr_FBtr0342668
FBgn0265840,FBtr0342682,tr_FBtr0342682
FBgn0265841,FBtr0342686,tr_FBtr0342686
FBgn0265842,FBtr0342683,tr_FBtr0342683
FBgn0265843,FBtr0342684,tr_FBtr0342684
FBgn0265844,FBtr0342685,tr_FBtr0342685
FBgn0265845,FBtr0342689,tr_FBtr0342689
FBgn0265846,FBtr0342687,tr_FBtr0342687
FBgn0265847,FBtr0342688,tr_FBtr0342688
FBgn0265849,FBtr0342674,tr_FBtr0342674
FBgn0265850,FBtr0342675,tr_FBtr0342675
FBgn0265851,FBtr0342676,tr_FBtr0342676
FBgn0265852,FBtr0342677,tr_FBtr0342677
FBgn0265853,FBtr0342678,tr_FBtr0342678
FBgn0265854,FBtr0342698,tr_FBtr0342698
FBgn0265855,FBtr0342697,tr_FBtr0342697
FBgn0265856,FBtr0342692,tr_FBtr0342692
FBgn0265857,FBtr0342693,tr_FBtr0342693
FBgn0265858,FBtr0342694,tr_FBtr0342694
FBgn0265859,FBtr0342695,tr_FBtr0342695
FBgn0265860,FBtr0342696,tr_FBtr0342696
FBgn0265861,FBtr0342699,tr_FBtr0342699
FBgn0265862,FBtr0342700,tr_FBtr0342700
FBgn0265863,FBtr0342707,tr_FBtr0342707
FBgn0265864,FBtr0342703,tr_FBtr0342703
FBgn0265865,FBtr0342708,tr_FBtr0342708
FBgn0265866,FBtr0342709,tr_FBtr0342709
FBgn0265868,FBtr0342713,tr_FBtr0342713
FBgn0265869,FBtr0342715,tr_FBtr0342715
FBgn0265870,FBtr0342719,tr_FBtr0342719
FBgn0265871,FBtr0342720,tr_FBtr0342720
FBgn0265872,FBtr0342723,tr_FBtr0342723
FBgn0265873,FBtr0342724,tr_FBtr0342724
FBgn0265874,FBtr0342725,tr_FBtr0342725
FBgn0265875,FBtr0342726,tr_FBtr0342726
FBgn0265876,FBtr0342790,tr_FBtr0342790
FBgn0265876,FBtr0345680,tr_FBtr0342790
FBgn0265877,FBtr0342792,tr_FBtr0342792
FBgn0265878,FBtr0342793,tr_FBtr0342793
FBgn0265879,FBtr0342747,tr_FBtr0342747
FBgn0265880,FBtr0342748,tr_FBtr0342748
FBgn0265881,FBtr0342750,tr_FBtr0342750
FBgn0265882,FBtr0342749,tr_FBtr0342749
FBgn0265883,FBtr0342751,tr_FBtr0342751
FBgn0265884,FBtr0342752,tr_FBtr0342752
FBgn0265884,FBtr0342753,tr_FBtr0342753
FBgn0265885,FBtr0342754,tr_FBtr0342754
FBgn0265885,FBtr0342755,tr_FBtr0342755
FBgn0265885,FBtr0345003,tr_FBtr0345003
FBgn0265886,FBtr0342756,tr_FBtr0342756
FBgn0265887,FBtr0342758,tr_FBtr0342758
FBgn0265888,FBtr0342759,tr_FBtr0342759
FBgn0265889,FBtr0342760,tr_FBtr0342760
FBgn0265890,FBtr0342761,tr_FBtr0342761
FBgn0265891,FBtr0342776,tr_FBtr0342776
FBgn0265892,FBtr0342777,tr_FBtr0342777
FBgn0265893,FBtr0342778,tr_FBtr0342778
FBgn0265894,FBtr0342780,tr_FBtr0342780
FBgn0265894,FBtr0342781,tr_FBtr0342781
FBgn0265895,FBtr0342782,tr_FBtr0342782
FBgn0265896,FBtr0342779,tr_FBtr0342779
FBgn0265897,FBtr0342762,tr_FBtr0342762
FBgn0265898,FBtr0342763,tr_FBtr0342763
FBgn0265899,FBtr0342774,tr_FBtr0342774
FBgn0265900,FBtr0342775,tr_FBtr0342775
FBgn0265901,FBtr0342773,tr_FBtr0342773
FBgn0265902,FBtr0342785,tr_FBtr0342785
FBgn0265903,FBtr0342804,tr_FBtr0342804
FBgn0265904,FBtr0342828,tr_FBtr0342828
FBgn0265905,FBtr0342829,tr_FBtr0342829
FBgn0265906,FBtr0342830,tr_FBtr0342830
FBgn0265907,FBtr0342831,tr_FBtr0342831
FBgn0265908,FBtr0342832,tr_FBtr0342832
FBgn0265909,FBtr0342833,tr_FBtr0342833
FBgn0265910,FBtr0342834,tr_FBtr0342834
FBgn0265911,FBtr0342835,tr_FBtr0342835
FBgn0265912,FBtr0342836,tr_FBtr0342836
FBgn0265913,FBtr0342827,tr_FBtr0342827
FBgn0265914,FBtr0342840,tr_FBtr0342840
FBgn0265915,FBtr0342841,tr_FBtr0342841
FBgn0265916,FBtr0342844,tr_FBtr0342844
FBgn0265917,FBtr0344629,tr_FBtr0344629
FBgn0265918,FBtr0342847,tr_FBtr0342847
FBgn0265919,FBtr0342849,tr_FBtr0342849
FBgn0265920,FBtr0347506,tr_FBtr0347506
FBgn0265920,FBtr0342851,tr_FBtr0342851
FBgn0265921,FBtr0342853,tr_FBtr0342853
FBgn0265922,FBtr0342860,tr_FBtr0342860
FBgn0265922,FBtr0346385,tr_FBtr0346385
FBgn0265923,FBtr0342861,tr_FBtr0342861
FBgn0265924,FBtr0342863,tr_FBtr0342863
FBgn0265925,FBtr0342867,tr_FBtr0342867
FBgn0265926,FBtr0342866,tr_FBtr0342866
FBgn0265927,FBtr0342865,tr_FBtr0342865
FBgn0265928,FBtr0342864,tr_FBtr0342864
FBgn0265929,FBtr0342868,tr_FBtr0342868
FBgn0265930,FBtr0342862,tr_FBtr0342862
FBgn0265931,FBtr0342875,tr_FBtr0342875
FBgn0265932,FBtr0343037,tr_FBtr0343037
FBgn0265933,FBtr0343035,tr_FBtr0343035
FBgn0265934,FBtr0343036,tr_FBtr0343036
FBgn0265935,FBtr0086207,tr_FBtr0086207
FBgn0265935,FBtr0086208,tr_FBtr0086208
FBgn0265935,FBtr0336655,tr_FBtr0336655
FBgn0265935,FBtr0336656,tr_FBtr0336656
FBgn0265935,FBtr0086209,tr_FBtr0086209
FBgn0265935,FBtr0336653,tr_FBtr0336653
FBgn0265935,FBtr0336654,tr_FBtr0336654
FBgn0265937,FBtr0342901,tr_FBtr0342901
FBgn0265938,FBtr0342902,tr_FBtr0342902
FBgn0265939,FBtr0342904,tr_FBtr0342904
FBgn0265940,FBtr0342907,tr_FBtr0342907
FBgn0265941,FBtr0342908,tr_FBtr0342908
FBgn0265942,FBtr0342909,tr_FBtr0342909
FBgn0265943,FBtr0342911,tr_FBtr0342911
FBgn0265944,FBtr0342912,tr_FBtr0342912
FBgn0265945,FBtr0342914,tr_FBtr0342914
FBgn0265946,FBtr0342910,tr_FBtr0342910
FBgn0265947,FBtr0342918,tr_FBtr0342918
FBgn0265948,FBtr0342917,tr_FBtr0342917
FBgn0265949,FBtr0342916,tr_FBtr0342916
FBgn0265950,FBtr0342920,tr_FBtr0342920
FBgn0265951,FBtr0342922,tr_FBtr0342922
FBgn0265952,FBtr0342930,tr_FBtr0342930
FBgn0265953,FBtr0342923,tr_FBtr0342923
FBgn0265954,FBtr0342925,tr_FBtr0342925
FBgn0265955,FBtr0342935,tr_FBtr0342935
FBgn0265956,FBtr0342937,tr_FBtr0342937
FBgn0265956,FBtr0342938,tr_FBtr0342937
FBgn0265957,FBtr0342932,tr_FBtr0342932
FBgn0265957,FBtr0342933,tr_FBtr0342933
FBgn0265958,FBtr0342942,tr_FBtr0342942
FBgn0265959,FBtr0342948,tr_FBtr0342948
FBgn0265959,FBtr0342949,tr_FBtr0342949
FBgn0265959,FBtr0342947,tr_FBtr0342947
FBgn0265959,FBtr0342946,tr_FBtr0342946
FBgn0265960,FBtr0342953,tr_FBtr0342953
FBgn0265961,FBtr0342955,tr_FBtr0342955
FBgn0265962,FBtr0342964,tr_FBtr0342964
FBgn0265963,FBtr0342966,tr_FBtr0342966
FBgn0265963,FBtr0346710,tr_FBtr0342966
FBgn0265964,FBtr0342968,tr_FBtr0342967
FBgn0265964,FBtr0342967,tr_FBtr0342967
FBgn0265965,FBtr0342969,tr_FBtr0342969
FBgn0265966,FBtr0342970,tr_FBtr0342970
FBgn0265967,FBtr0342975,tr_FBtr0342975
FBgn0265968,FBtr0301130,tr_FBtr0301130
FBgn0265974,FBtr0087495,tr_FBtr0087495
FBgn0265974,FBtr0333164,tr_FBtr0087495
FBgn0265974,FBtr0333165,tr_FBtr0333165
FBgn0265976,FBtr0342993,tr_FBtr0342993
FBgn0265977,FBtr0342994,tr_FBtr0342994
