gene_id,xscript_model_id,ERS_grp_num,flag_nonolp_pair,nonolp_xscript_id
FBgn0033427,FBtr0339393,13368,0,
FBgn0033434,FBtr0088532,13369,0,
FBgn0033438,FBtr0334808,13370,0,
FBgn0033453,FBtr0345020,13371,0,
FBgn0033463,FBtr0331955,13372,0,
FBgn0033484,FBtr0305653,13373,0,
FBgn0033494,FBtr0310097,13374,0,
FBgn0033497,FBtr0339429,13375,0,
FBgn0033504,FBtr0336696,13376,0,
FBgn0033512,FBtr0305905,13377,0,
FBgn0033519,FBtr0329868,13378,0,
FBgn0033538,FBtr0339461,13379,0,
FBgn0033543,FBtr0345662,13380,0,
FBgn0033551,FBtr0345945,13381,0,
FBgn0033564,FBtr0339472,13382,0,
FBgn0033578,FBtr0339487,13383,0,
FBgn0033579,FBtr0330603,13384,0,
FBgn0033584,FBtr0339479,13385,0,
FBgn0033603,FBtr0302719,13386,0,
FBgn0033627,FBtr0088129,13387,0,
FBgn0033628,FBtr0304902,13388,0,
FBgn0033636,FBtr0333071,13389,0,
FBgn0033638,FBtr0306029,13390,0,
FBgn0033652,FBtr0304622,13391,0,
FBgn0033687,FBtr0301127,13392,0,
FBgn0033692,FBtr0339595,13393,0,
FBgn0033699,FBtr0088007,13394,0,
FBgn0033702,FBtr0331944,13395,0,
FBgn0033713,FBtr0087965,13396,0,
FBgn0033713,FBtr0087966,13397,0,
FBgn0033716,FBtr0301874,13398,0,
FBgn0033724,FBtr0339629,13399,0,
FBgn0033734,FBtr0303222,13400,0,
FBgn0033738,FBtr0087951,13401,0,
FBgn0033739,FBtr0308613,13402,0,
FBgn0033740,FBtr0339638,13403,0,
FBgn0033744,FBtr0113075,13404,0,
FBgn0033749,FBtr0339635,13405,0,
FBgn0033760,FBtr0087882,13406,0,
FBgn0033777,FBtr0344926,13407,0,
FBgn0033782,FBtr0331985,13408,0,
FBgn0033802,FBtr0344197,13409,0,
FBgn0033807,FBtr0300286,13410,0,
FBgn0033809,FBtr0333151,13411,0,
FBgn0033844,FBtr0332928,13412,0,
FBgn0033845,FBtr0344896,13413,0,
FBgn0033846,FBtr0301388,13414,0,
FBgn0033853,FBtr0300193,13415,0,
FBgn0033872,FBtr0339951,13416,0,
FBgn0033886,FBtr0114495,13417,0,
FBgn0033886,FBtr0339958,13418,0,
FBgn0033889,FBtr0339957,13419,0,
FBgn0033891,FBtr0330625,13420,0,
FBgn0033897,FBtr0339966,13421,0,
FBgn0033915,FBtr0087571,13422,0,
FBgn0033915,FBtr0087572,13423,0,
FBgn0033934,FBtr0339990,13424,0,
FBgn0033943,FBtr0339978,13425,0,
FBgn0033987,FBtr0345947,13426,0,
FBgn0033996,FBtr0310139,13427,0,
FBgn0034002,FBtr0339995,13428,0,
FBgn0034013,FBtr0339998,13429,0,
FBgn0034025,FBtr0340001,13430,0,
FBgn0034031,FBtr0331965,13431,0,
FBgn0034046,FBtr0340013,13432,0,
FBgn0034051,FBtr0306651,13433,0,
FBgn0034063,FBtr0087205,13434,0,
FBgn0034071,FBtr0340020,13435,0,
FBgn0034072,FBtr0306238,13436,0,
FBgn0034086,FBtr0304748,13437,0,
FBgn0034087,FBtr0333169,13438,0,
FBgn0034091,FBtr0332855,13439,0,
FBgn0034117,FBtr0087172,13440,0,
FBgn0034121,FBtr0087153,13441,0,
FBgn0034135,FBtr0087097,13442,0,
FBgn0034143,FBtr0340065,13443,0,
FBgn0034145,FBtr0306250,13444,0,
FBgn0034157,FBtr0087025,13445,0,
FBgn0034158,FBtr0087031,13446,0,
FBgn0034182,FBtr0331984,13447,0,
FBgn0034184,FBtr0340125,13448,0,
FBgn0034194,FBtr0086982,13449,0,
FBgn0034210,FBtr0340144,13450,0,
FBgn0034225,FBtr0340209,13451,0,
FBgn0034229,FBtr0086935,13452,0,
FBgn0034237,FBtr0086942,13453,0,
FBgn0034242,FBtr0304733,13454,0,
FBgn0034261,FBtr0086840,13455,0,
FBgn0034266,FBtr0340274,13456,0,
FBgn0034282,FBtr0300410,13457,0,
FBgn0034299,FBtr0329995,13458,0,
FBgn0034325,FBtr0340333,13459,0,
FBgn0034350,FBtr0299805,13460,0,
FBgn0034356,FBtr0113093,13461,0,
FBgn0034366,FBtr0086712,13462,0,
FBgn0034371,FBtr0086658,13463,0,
FBgn0034371,FBtr0301862,13464,0,
FBgn0034372,FBtr0340392,13465,0,
FBgn0034394,FBtr0086633,13466,0,
FBgn0034419,FBtr0086581,13467,0,
FBgn0034420,FBtr0340453,13468,0,
FBgn0034433,FBtr0113098,13469,0,
FBgn0034438,FBtr0334008,13470,0,
FBgn0034439,FBtr0334006,13471,0,
FBgn0034440,FBtr0310321,13472,0,
FBgn0034463,FBtr0340595,13473,0,
FBgn0034479,FBtr0342667,13474,0,
FBgn0034490,FBtr0336635,13475,0,
FBgn0034491,FBtr0086272,13476,0,
FBgn0034497,FBtr0342680,13477,0,
FBgn0034500,FBtr0344185,13478,0,
FBgn0034501,FBtr0301209,13479,0,
FBgn0034504,FBtr0345355,13480,0,
FBgn0034515,FBtr0308649,13481,0,
FBgn0034517,FBtr0299803,13482,0,
FBgn0034518,FBtr0100496,13483,0,
FBgn0034542,FBtr0086246,13484,0,
FBgn0034568,FBtr0273397,13485,0,
FBgn0034590,FBtr0342874,13486,0,
FBgn0034611,FBtr0342884,13487,0,
FBgn0034618,FBtr0310327,13488,0,
FBgn0034636,FBtr0308642,13489,0,
FBgn0034638,FBtr0344882,13490,0,
FBgn0034644,FBtr0071662,13491,0,
FBgn0034647,FBtr0345682,13492,0,
FBgn0034657,FBtr0071713,13493,0,
FBgn0034684,FBtr0345871,13494,0,
FBgn0034691,FBtr0308239,13495,0,
FBgn0034692,FBtr0308241,13496,0,
FBgn0034705,FBtr0342983,13497,0,
FBgn0034709,FBtr0071785,13498,0,
FBgn0034716,FBtr0301476,13499,0,
FBgn0034718,FBtr0342984,13500,0,
FBgn0034720,FBtr0342990,13501,0,
FBgn0034743,FBtr0343002,13502,0,
FBgn0034744,FBtr0308602,13503,0,
FBgn0034758,FBtr0345498,13504,0,
FBgn0034759,FBtr0309800,13505,0,
FBgn0034776,FBtr0339941,13506,0,
FBgn0034797,FBtr0304795,13507,0,
FBgn0034800,FBtr0303465,13508,0,
FBgn0034803,FBtr0302895,13509,0,
FBgn0034804,FBtr0310325,13510,0,
FBgn0034816,FBtr0310344,13511,0,
FBgn0034833,FBtr0343195,13512,0,
FBgn0034861,FBtr0343264,13513,0,
FBgn0034878,FBtr0072113,13514,0,
FBgn0034883,FBtr0336928,13515,0,
FBgn0034885,FBtr0306384,13516,0,
FBgn0034885,FBtr0336929,13517,0,
FBgn0034894,FBtr0072097,13518,0,
FBgn0034894,FBtr0072098,13519,0,
FBgn0034897,FBtr0343268,13520,0,
FBgn0034903,FBtr0310330,13521,0,
FBgn0034958,FBtr0072196,13522,0,
FBgn0034968,FBtr0072176,13523,0,
FBgn0034971,FBtr0343337,13524,0,
FBgn0034985,FBtr0343435,13525,0,
FBgn0034990,FBtr0100169,13526,0,
FBgn0034997,FBtr0343442,13527,0,
FBgn0034998,FBtr0343444,13528,0,
FBgn0034999,FBtr0072269,13529,0,
FBgn0035001,FBtr0332925,13530,0,
FBgn0035021,FBtr0300490,13531,0,
FBgn0035023,FBtr0343483,13532,0,
FBgn0035027,FBtr0343484,13533,0,
FBgn0035028,FBtr0343485,13534,0,
FBgn0035039,FBtr0343487,13535,0,
FBgn0035040,FBtr0343488,13536,0,
FBgn0035060,FBtr0308684,13537,0,
FBgn0035083,FBtr0100389,13538,0,
FBgn0035084,FBtr0343512,13539,0,
FBgn0035087,FBtr0308687,13540,0,
FBgn0035091,FBtr0343506,13541,0,
FBgn0035094,FBtr0333173,13542,0,
FBgn0035097,FBtr0305595,13543,0,
FBgn0035099,FBtr0273353,13544,0,
FBgn0035101,FBtr0301889,13545,0,
FBgn0035103,FBtr0334069,13546,0,
FBgn0035104,FBtr0334068,13547,0,
FBgn0035113,FBtr0072525,13548,0,
FBgn0035132,FBtr0333904,13549,0,
FBgn0035142,FBtr0331786,13550,0,
FBgn0035158,FBtr0331771,13551,0,
FBgn0035160,FBtr0331769,13552,0,
FBgn0035162,FBtr0331404,13553,0,
FBgn0035164,FBtr0331403,13554,0,
FBgn0035181,FBtr0072622,13555,0,
FBgn0035198,FBtr0100646,13556,0,
FBgn0035199,FBtr0072660,13557,0,
FBgn0035199,FBtr0072661,13558,0,
FBgn0035205,FBtr0072669,13559,0,
FBgn0035206,FBtr0072728,13560,0,
FBgn0035211,FBtr0331866,13561,0,
FBgn0035227,FBtr0333402,13562,0,
FBgn0035233,FBtr0333397,13563,0,
FBgn0035235,FBtr0072827,13564,0,
FBgn0035237,FBtr0347066,13565,0,
FBgn0035238,FBtr0344803,13566,0,
FBgn0035240,FBtr0091795,13567,0,
FBgn0035245,FBtr0302024,13568,0,
FBgn0035253,FBtr0344837,13569,0,
FBgn0035260,FBtr0303103,13570,0,
FBgn0035267,FBtr0334072,13571,0,
FBgn0035279,FBtr0299561,13572,0,
FBgn0035282,FBtr0332672,13573,0,
FBgn0035286,FBtr0303153,13574,0,
FBgn0035290,FBtr0310545,13575,0,
FBgn0035315,FBtr0072872,13576,0,
FBgn0035318,FBtr0072910,13577,0,
FBgn0035321,FBtr0072908,13578,0,
FBgn0035346,FBtr0344219,13579,0,
FBgn0035348,FBtr0331414,13580,0,
FBgn0035360,FBtr0345027,13581,0,
FBgn0035388,FBtr0345029,13582,0,
FBgn0035397,FBtr0332113,13583,0,
FBgn0035400,FBtr0309235,13584,0,
FBgn0035402,FBtr0445725,13585,0,
FBgn0035405,FBtr0073028,13586,0,
FBgn0035407,FBtr0329990,13587,0,
FBgn0035424,FBtr0308061,13588,0,
FBgn0035425,FBtr0073094,13589,0,
FBgn0035427,FBtr0331458,13590,0,
FBgn0035430,FBtr0308314,13591,0,
FBgn0035431,FBtr0073090,13592,0,
FBgn0035432,FBtr0330104,13593,0,
FBgn0035436,FBtr0073064,13594,0,
FBgn0035437,FBtr0332058,13595,0,
FBgn0035438,FBtr0073068,13596,0,
FBgn0035481,FBtr0333138,13597,0,
FBgn0035491,FBtr0332981,13598,0,
FBgn0035495,FBtr0345137,13599,0,
FBgn0035499,FBtr0310531,13600,0,
FBgn0035501,FBtr0332658,13601,0,
FBgn0035505,FBtr0300621,13602,0,
FBgn0035515,FBtr0073226,13603,0,
FBgn0035538,FBtr0100186,13604,0,
FBgn0035558,FBtr0304987,13605,0,
FBgn0035574,FBtr0332738,13606,0,
FBgn0035581,FBtr0289983,13607,0,
FBgn0035593,FBtr0331804,13608,0,
FBgn0035611,FBtr0306593,13609,0,
FBgn0035648,FBtr0331563,13610,0,
FBgn0035675,FBtr0332060,13611,0,
FBgn0035695,FBtr0332068,13612,0,
FBgn0035707,FBtr0076977,13613,0,
FBgn0035708,FBtr0330184,13614,0,
FBgn0035710,FBtr0076961,13615,0,
FBgn0035711,FBtr0333072,13616,0,
FBgn0035715,FBtr0330065,13617,0,
FBgn0035720,FBtr0333083,13618,0,
FBgn0035734,FBtr0076906,13619,0,
FBgn0035761,FBtr0076886,13620,0,
FBgn0035766,FBtr0100278,13621,0,
FBgn0035767,FBtr0332733,13622,0,
FBgn0035772,FBtr0302548,13623,0,
FBgn0035776,FBtr0339402,13624,0,
FBgn0035802,FBtr0334064,13625,0,
FBgn0035845,FBtr0330087,13626,0,
FBgn0035849,FBtr0076725,13627,0,
FBgn0035871,FBtr0076712,13628,0,
FBgn0035872,FBtr0304628,13629,0,
FBgn0035879,FBtr0113153,13630,0,
FBgn0035906,FBtr0076654,13631,0,
FBgn0035917,FBtr0301158,13632,0,
FBgn0035922,FBtr0273328,13633,0,
FBgn0035934,FBtr0331827,13634,0,
FBgn0035949,FBtr0303233,13635,0,
FBgn0035968,FBtr0332126,13636,0,
FBgn0035975,FBtr0333882,13637,0,
FBgn0035976,FBtr0472541,13638,0,
FBgn0035978,FBtr0301699,13639,0,
FBgn0035981,FBtr0333883,13640,0,
FBgn0035989,FBtr0331584,13641,0,
FBgn0035999,FBtr0114371,13642,0,
FBgn0036007,FBtr0333865,13643,0,
FBgn0036020,FBtr0333855,13644,0,
FBgn0036020,FBtr0076386,13645,0,
FBgn0036035,FBtr0331542,13646,0,
FBgn0036039,FBtr0114566,13647,0,
FBgn0036043,FBtr0331848,13648,0,
FBgn0036044,FBtr0344234,13649,0,
FBgn0036056,FBtr0113156,13650,0,
FBgn0036057,FBtr0113157,13651,0,
FBgn0036058,FBtr0076358,13652,0,
FBgn0036085,FBtr0344999,13653,0,
FBgn0036111,FBtr0076252,13654,0,
FBgn0036116,FBtr0076201,13655,0,
FBgn0036125,FBtr0301365,13656,0,
FBgn0036141,FBtr0076219,13657,0,
FBgn0036152,FBtr0333389,13658,0,
FBgn0036162,FBtr0331828,13659,0,
FBgn0036165,FBtr0344910,13660,0,
FBgn0036170,FBtr0346859,13661,0,
FBgn0036173,FBtr0333215,13662,0,
FBgn0036179,FBtr0307115,13663,0,
FBgn0036180,FBtr0273305,13664,0,
FBgn0036180,FBtr0273306,13665,0,
FBgn0036199,FBtr0076115,13666,0,
FBgn0036202,FBtr0332132,13667,0,
FBgn0036214,FBtr0332130,13668,0,
FBgn0036230,FBtr0306793,13669,0,
FBgn0036239,FBtr0344758,13670,0,
FBgn0036262,FBtr0333382,13671,0,
FBgn0036273,FBtr0333356,13672,0,
FBgn0036302,FBtr0332042,13673,0,
FBgn0036305,FBtr0331554,13674,0,
FBgn0036309,FBtr0075949,13675,0,
FBgn0036311,FBtr0075924,13676,0,
FBgn0036316,FBtr0075943,13677,0,
FBgn0036317,FBtr0273237,13678,0,
FBgn0036318,FBtr0332048,13679,0,
FBgn0036341,FBtr0332076,13680,0,
FBgn0036364,FBtr0331532,13681,0,
FBgn0036365,FBtr0075852,13682,0,
FBgn0036373,FBtr0075811,13683,0,
FBgn0036382,FBtr0075755,13684,0,
FBgn0036440,FBtr0333018,13685,0,
FBgn0036449,FBtr0300190,13686,0,
FBgn0036451,FBtr0333075,13687,0,
FBgn0036454,FBtr0110825,13688,0,
FBgn0036481,FBtr0075656,13689,0,
FBgn0036483,FBtr0075652,13690,0,
FBgn0036485,FBtr0331831,13691,0,
FBgn0036505,FBtr0075600,13692,0,
FBgn0036515,FBtr0075566,13693,0,
FBgn0036518,FBtr0332093,13694,0,
FBgn0036520,FBtr0332094,13695,0,
FBgn0036538,FBtr0306854,13696,0,
FBgn0036556,FBtr0333579,13697,0,
FBgn0036560,FBtr0333614,13698,0,
FBgn0036566,FBtr0333598,13699,0,
FBgn0036593,FBtr0333561,13700,0,
FBgn0036608,FBtr0310461,13701,0,
FBgn0036612,FBtr0110866,13702,0,
FBgn0036623,FBtr0308819,13703,0,
FBgn0036641,FBtr0329921,13704,0,
FBgn0036662,FBtr0075327,13705,0,
FBgn0036665,FBtr0305913,13706,0,
FBgn0036670,FBtr0332702,13707,0,
FBgn0036678,FBtr0075306,13708,0,
FBgn0036680,FBtr0347065,13709,0,
FBgn0036681,FBtr0445839,13710,0,
FBgn0036696,FBtr0300718,13711,0,
FBgn0036697,FBtr0075283,13712,0,
FBgn0036725,FBtr0333689,13713,0,
FBgn0036730,FBtr0310051,13714,0,
FBgn0036732,FBtr0345117,13715,0,
FBgn0036732,FBtr0345118,13716,0,
FBgn0036734,FBtr0344941,13717,0,
FBgn0036756,FBtr0333693,13718,0,
FBgn0036764,FBtr0273277,13719,0,
FBgn0036769,FBtr0075155,13720,0,
FBgn0036773,FBtr0333698,13721,0,
FBgn0036793,FBtr0344519,13722,0,
FBgn0036799,FBtr0344520,13723,0,
FBgn0036801,FBtr0331422,13724,0,
FBgn0036820,FBtr0308813,13725,0,
FBgn0036821,FBtr0333712,13726,0,
FBgn0036830,FBtr0309797,13727,0,
FBgn0036846,FBtr0330090,13728,0,
FBgn0036856,FBtr0344454,13729,0,
FBgn0036896,FBtr0302513,13730,0,
FBgn0036899,FBtr0331861,13731,0,
FBgn0036926,FBtr0344084,13732,0,
FBgn0036928,FBtr0332719,13733,0,
FBgn0036939,FBtr0332700,13734,0,
FBgn0036959,FBtr0074829,13735,0,
FBgn0036967,FBtr0344228,13736,0,
FBgn0036974,FBtr0331818,13737,0,
FBgn0036975,FBtr0331820,13738,0,
FBgn0036978,FBtr0308648,13739,0,
FBgn0036980,FBtr0330158,13740,0,
FBgn0036987,FBtr0078232,13741,0,
FBgn0036993,FBtr0300411,13742,0,
FBgn0036995,FBtr0331570,13743,0,
FBgn0036999,FBtr0078200,13744,0,
FBgn0037000,FBtr0078221,13745,0,
FBgn0037001,FBtr0331564,13746,0,
FBgn0037013,FBtr0331565,13747,0,
FBgn0037018,FBtr0321286,13748,0,
FBgn0037031,FBtr0333371,13749,0,
FBgn0037039,FBtr0333286,13750,0,
FBgn0037042,FBtr0344990,13751,0,
FBgn0037057,FBtr0078300,13752,0,
FBgn0037060,FBtr0331854,13753,0,
FBgn0037063,FBtr0305708,13754,0,
FBgn0037076,FBtr0305306,13755,0,
FBgn0037078,FBtr0331796,13756,0,
FBgn0037084,FBtr0088104,13757,0,
FBgn0037085,FBtr0332718,13758,0,
FBgn0037092,FBtr0332715,13759,0,
FBgn0037108,FBtr0333392,13760,0,
FBgn0037138,FBtr0332813,13761,0,
FBgn0037202,FBtr0332051,13762,0,
FBgn0037203,FBtr0078557,13763,0,
FBgn0037206,FBtr0331398,13764,0,
FBgn0037207,FBtr0078563,13765,0,
FBgn0037222,FBtr0309258,13766,0,
FBgn0037235,FBtr0111220,13767,0,
FBgn0037239,FBtr0078916,13768,0,
FBgn0037248,FBtr0336458,13769,0,
FBgn0037261,FBtr0336457,13770,0,
FBgn0037265,FBtr0308820,13771,0,
FBgn0037279,FBtr0345175,13772,0,
FBgn0037282,FBtr0334901,13773,0,
FBgn0037295,FBtr0339315,13774,0,
FBgn0037315,FBtr0078804,13775,0,
FBgn0037323,FBtr0344832,13776,0,
FBgn0037324,FBtr0113193,13777,0,
FBgn0037327,FBtr0330027,13778,0,
FBgn0037341,FBtr0290215,13779,0,
FBgn0037344,FBtr0336762,13780,0,
FBgn0037350,FBtr0113194,13781,0,
FBgn0037363,FBtr0334946,13782,0,
FBgn0037376,FBtr0078670,13783,0,
FBgn0037386,FBtr0113197,13784,0,
FBgn0037389,FBtr0306741,13785,0,
FBgn0037410,FBtr0310413,13786,0,
FBgn0037427,FBtr0334538,13787,0,
FBgn0037440,FBtr0347005,13788,0,
FBgn0037442,FBtr0113198,13789,0,
FBgn0037443,FBtr0290326,13790,0,
FBgn0037443,FBtr0290327,13791,0,
FBgn0037443,FBtr0300261,13792,0,
FBgn0037445,FBtr0330193,13793,0,
FBgn0037536,FBtr0335228,13794,0,
FBgn0037541,FBtr0335230,13795,0,
FBgn0037543,FBtr0310411,13796,0,
FBgn0037550,FBtr0339725,13797,0,
FBgn0037554,FBtr0339606,13798,0,
FBgn0037580,FBtr0081841,13799,0,
FBgn0037581,FBtr0302314,13800,0,
FBgn0037601,FBtr0344337,13801,0,
FBgn0037603,FBtr0334317,13802,0,
FBgn0037607,FBtr0081883,13803,0,
FBgn0037611,FBtr0337072,13804,0,
FBgn0037612,FBtr0343149,13805,0,
FBgn0037625,FBtr0308890,13806,0,
FBgn0037633,FBtr0334332,13807,0,
FBgn0037643,FBtr0347568,13808,0,
FBgn0037645,FBtr0334329,13809,0,
FBgn0037652,FBtr0081964,13810,0,
FBgn0037655,FBtr0300748,13811,0,
FBgn0037657,FBtr0300415,13812,0,
FBgn0037664,FBtr0333190,13813,0,
FBgn0037684,FBtr0082027,13814,0,
FBgn0037688,FBtr0082048,13815,0,
FBgn0037697,FBtr0082043,13816,0,
FBgn0037703,FBtr0345178,13817,0,
FBgn0037705,FBtr0082118,13818,0,
FBgn0037715,FBtr0334657,13819,0,
FBgn0037720,FBtr0334617,13820,0,
FBgn0037721,FBtr0334619,13821,0,
FBgn0037726,FBtr0309028,13822,0,
FBgn0037726,FBtr0344344,13823,0,
FBgn0037737,FBtr0113210,13824,0,
FBgn0037742,FBtr0332172,13825,0,
FBgn0037747,FBtr0100583,13826,0,
FBgn0037754,FBtr0347364,13827,0,
FBgn0037810,FBtr0082232,13828,0,
FBgn0037843,FBtr0302202,13829,0,
FBgn0037855,FBtr0302935,13830,0,
FBgn0037908,FBtr0082395,13831,0,
FBgn0037913,FBtr0100323,13832,0,
FBgn0037917,FBtr0082414,13833,0,
FBgn0037918,FBtr0082459,13834,0,
FBgn0037921,FBtr0307351,13835,0,
FBgn0037923,FBtr0345158,13836,0,
FBgn0037955,FBtr0082522,13837,0,
FBgn0037956,FBtr0299594,13838,0,
FBgn0037972,FBtr0335438,13839,0,
FBgn0037974,FBtr0335436,13840,0,
FBgn0037978,FBtr0335434,13841,0,
FBgn0037986,FBtr0339639,13842,0,
FBgn0037992,FBtr0308292,13843,0,
FBgn0037992,FBtr0308294,13844,0,
FBgn0038029,FBtr0114565,13845,0,
FBgn0038039,FBtr0082585,13846,0,
FBgn0038057,FBtr0303028,13847,0,
FBgn0038063,FBtr0347149,13848,0,
FBgn0038079,FBtr0114501,13849,0,
FBgn0038088,FBtr0082687,13850,0,
FBgn0038097,FBtr0337088,13851,0,
FBgn0038100,FBtr0334509,13852,0,
FBgn0038136,FBtr0082741,13853,0,
FBgn0038145,FBtr0082755,13854,0,
FBgn0038160,FBtr0082862,13855,0,
FBgn0038198,FBtr0082889,13856,0,
FBgn0038237,FBtr0345168,13857,0,
FBgn0038246,FBtr0334028,13858,0,
FBgn0038256,FBtr0333277,13859,0,
FBgn0038257,FBtr0336878,13860,0,
FBgn0038277,FBtr0308031,13861,0,
FBgn0038311,FBtr0110811,13862,0,
FBgn0038332,FBtr0332540,13863,0,
FBgn0038341,FBtr0339398,13864,0,
FBgn0038349,FBtr0433535,13865,0,
FBgn0038355,FBtr0344379,13866,0,
FBgn0038398,FBtr0345306,13867,0,
FBgn0000008,FBtr0342981,13868,0,
FBgn0000024,FBtr0335223,13869,0,
FBgn0000038,FBtr0073300,13870,0,
FBgn0000052,FBtr0079221,13871,0,
FBgn0000056,FBtr0343699,13872,0,
FBgn0000075,FBtr0081154,13873,0,
FBgn0000084,FBtr0301931,13874,0,
FBgn0000100,FBtr0334113,13875,0,
FBgn0000114,FBtr0331998,13876,0,
FBgn0000116,FBtr0345030,13877,0,
FBgn0000120,FBtr0340229,13878,0,
FBgn0000139,FBtr0306171,13879,0,
FBgn0000146,FBtr0112793,13880,0,
FBgn0000163,FBtr0343764,13881,0,
FBgn0000182,FBtr0080805,13882,0,
FBgn0000212,FBtr0333580,13883,0,
FBgn0000228,FBtr0342939,13884,0,
FBgn0000251,FBtr0335152,13885,0,
FBgn0000253,FBtr0345018,13886,0,
FBgn0000256,FBtr0290082,13887,0,
FBgn0000259,FBtr0333204,13888,0,
FBgn0000283,FBtr0083127,13889,0,
FBgn0000287,FBtr0307093,13890,0,
FBgn0000289,FBtr0346946,13891,0,
FBgn0000307,FBtr0321313,13892,0,
FBgn0000319,FBtr0339445,13893,0,
FBgn0000320,FBtr0306113,13894,0,
FBgn0000376,FBtr0070496,13895,0,
FBgn0000412,FBtr0081988,13896,0,
FBgn0000416,FBtr0085714,13897,0,
FBgn0000422,FBtr0081167,13898,0,
FBgn0000464,FBtr0331242,13899,0,
FBgn0000489,FBtr0075529,13900,0,
FBgn0000490,FBtr0077775,13901,0,
FBgn0000535,FBtr0310016,13902,0,
FBgn0000536,FBtr0343519,13903,0,
FBgn0000536,FBtr0343520,13904,0,
FBgn0000541,FBtr0301349,13905,0,
FBgn0000542,FBtr0112802,13906,0,
FBgn0000547,FBtr0334266,13907,0,
FBgn0000560,FBtr0332810,13908,0,
FBgn0000562,FBtr0343272,13909,0,
FBgn0000568,FBtr0347013,13910,0,
FBgn0000611,FBtr0333323,13911,0,
FBgn0000615,FBtr0302285,13912,0,
FBgn0000629,FBtr0334067,13913,0,
FBgn0000633,FBtr0339940,13914,0,
FBgn0000635,FBtr0343524,13915,0,
FBgn0000636,FBtr0344782,13916,0,
FBgn0000721,FBtr0446099,13917,0,
FBgn0000808,FBtr0347416,13918,0,
FBgn0001083,FBtr0342733,13919,0,
FBgn0001087,FBtr0331710,13920,0,
FBgn0001090,FBtr0074658,13921,0,
FBgn0001090,FBtr0074659,13922,0,
FBgn0001098,FBtr0335205,13923,0,
FBgn0001105,FBtr0346794,13924,0,
FBgn0001114,FBtr0307091,13925,0,
FBgn0001122,FBtr0333064,13926,0,
FBgn0001123,FBtr0343279,13927,0,
FBgn0001124,FBtr0087232,13928,0,
FBgn0001125,FBtr0077868,13929,0,
FBgn0001145,FBtr0343563,13930,0,
FBgn0001179,FBtr0114599,13931,0,
FBgn0001180,FBtr0081951,13932,0,
FBgn0001208,FBtr0334646,13933,0,
FBgn0001216,FBtr0075763,13934,0,
FBgn0001218,FBtr0345166,13935,0,
FBgn0001222,FBtr0110965,13936,0,
FBgn0001222,FBtr0110966,13937,0,
FBgn0001223,FBtr0100559,13938,0,
FBgn0001228,FBtr0303473,13939,0,
FBgn0001248,FBtr0114549,13940,0,
FBgn0001250,FBtr0301354,13941,0,
FBgn0001258,FBtr0332067,13942,0,
FBgn0001296,FBtr0302563,13943,0,
FBgn0001297,FBtr0339165,13944,0,
FBgn0001311,FBtr0301398,13945,0,
FBgn0001316,FBtr0343527,13946,0,
FBgn0001319,FBtr0329882,13947,0,
FBgn0001320,FBtr0344836,13948,0,
FBgn0001324,FBtr0304716,13949,0,
FBgn0001404,FBtr0340091,13950,0,
FBgn0001941,FBtr0332599,13951,0,
FBgn0001991,FBtr0332025,13952,0,
FBgn0002069,FBtr0339391,13953,0,
FBgn0002121,FBtr0330655,13954,0,
FBgn0002174,FBtr0344995,13955,0,
FBgn0002183,FBtr0072865,13956,0,
FBgn0002306,FBtr0334885,13957,0,
FBgn0002440,FBtr0346812,13958,0,
FBgn0002522,FBtr0308035,13959,0,
FBgn0002567,FBtr0346636,13960,0,
FBgn0002576,FBtr0112814,13961,0,
FBgn0002579,FBtr0345321,13962,0,
FBgn0002590,FBtr0345132,13963,0,
FBgn0002645,FBtr0085876,13964,0,
FBgn0002707,FBtr0343574,13965,0,
FBgn0002709,FBtr0303847,13966,0,
FBgn0002715,FBtr0342979,13967,0,
FBgn0002719,FBtr0330025,13968,0,
FBgn0002774,FBtr0100576,13969,0,
FBgn0002780,FBtr0310268,13970,0,
FBgn0002787,FBtr0332921,13971,0,
FBgn0002789,FBtr0345532,13972,0,
FBgn0002862,FBtr0346062,13973,0,
FBgn0002873,FBtr0332622,13974,0,
FBgn0002921,FBtr0333325,13975,0,
FBgn0002939,FBtr0302454,13976,0,
FBgn0002973,FBtr0339526,13977,0,
FBgn0003016,FBtr0301496,13978,0,
FBgn0003023,FBtr0333147,13979,0,
FBgn0003041,FBtr0306647,13980,0,
FBgn0003071,FBtr0333067,13981,0,
FBgn0003079,FBtr0344007,13982,0,
FBgn0003090,FBtr0089044,13983,0,
FBgn0003091,FBtr0331960,13984,0,
FBgn0003093,FBtr0339150,13985,0,
FBgn0003137,FBtr0301839,13986,0,
FBgn0003145,FBtr0080299,13987,0,
FBgn0003149,FBtr0306639,13988,0,
FBgn0003165,FBtr0333668,13989,0,
FBgn0003175,FBtr0331942,13990,0,
FBgn0003209,FBtr0340232,13991,0,
FBgn0003218,FBtr0340289,13992,0,
FBgn0003256,FBtr0345337,13993,0,
FBgn0003300,FBtr0345922,13994,0,
FBgn0003302,FBtr0307288,13995,0,
FBgn0003313,FBtr0308136,13996,0,
FBgn0003317,FBtr0308825,13997,0,
FBgn0003319,FBtr0344008,13998,0,
FBgn0003328,FBtr0087370,13999,0,
FBgn0003339,FBtr0081658,14000,0,
FBgn0003353,FBtr0343342,14001,0,
