gene_id,xscript_model_id,ERS_grp_num,ERS_grp_size,flag_nonolp_pair,nonolp_xscript_id
FBgn0036670,FBtr0075336,8883,1,0,
FBgn0036680,FBtr0113176,8884,1,0,
FBgn0036681,FBtr0113177,8885,1,0,
FBgn0036684,FBtr0321285,8886,1,0,
FBgn0036696,FBtr0075286,8887,1,0,
FBgn0036697,FBtr0075282,8888,1,0,
FBgn0036710,FBtr0075246,8889,1,0,
FBgn0036730,FBtr0075223,8890,1,0,
FBgn0036731,FBtr0075224,8891,1,0,
FBgn0036756,FBtr0075167,8892,1,0,
FBgn0036764,FBtr0075159,8893,1,0,
FBgn0036769,FBtr0075154,8894,1,0,
FBgn0036773,FBtr0075137,8895,1,0,
FBgn0036793,FBtr0344517,8896,1,0,
FBgn0036793,FBtr0344518,8897,1,0,
FBgn0036799,FBtr0100555,8898,1,0,
FBgn0036799,FBtr0332869,8899,1,0,
FBgn0036801,FBtr0331421,8900,1,0,
FBgn0036816,FBtr0075081,8901,1,0,
FBgn0036816,FBtr0075082,8902,1,0,
FBgn0036820,FBtr0075063,8903,1,0,
FBgn0036821,FBtr0302322,8904,1,0,
FBgn0036825,FBtr0333709,8905,1,0,
FBgn0036830,FBtr0299821,8906,1,0,
FBgn0036837,FBtr0075042,8907,1,0,
FBgn0036837,FBtr0075043,8908,1,0,
FBgn0036837,FBtr0075044,8909,1,0,
FBgn0036844,FBtr0075036,8910,1,0,
FBgn0036846,FBtr0075026,8911,1,0,
FBgn0036856,FBtr0074991,8912,1,0,
FBgn0036862,FBtr0075014,8913,1,0,
FBgn0036897,FBtr0306354,8914,1,0,
FBgn0036926,FBtr0074900,8915,1,0,
FBgn0036926,FBtr0074901,8916,1,0,
FBgn0036927,FBtr0074908,8917,1,0,
FBgn0036927,FBtr0302049,8918,1,0,
FBgn0036928,FBtr0074903,8919,1,0,
FBgn0036939,FBtr0074867,8920,1,0,
FBgn0036952,FBtr0074853,8921,1,0,
FBgn0036958,FBtr0074851,8922,1,0,
FBgn0036958,FBtr0306328,8923,1,0,
FBgn0036959,FBtr0074828,8924,1,0,
FBgn0036967,FBtr0332775,8925,1,0,
FBgn0036974,FBtr0331817,8926,1,0,
FBgn0036975,FBtr0078179,8927,1,0,
FBgn0036975,FBtr0331819,8928,1,0,
FBgn0036978,FBtr0078240,8929,1,0,
FBgn0036978,FBtr0308647,8930,1,0,
FBgn0036987,FBtr0078231,8931,1,0,
FBgn0036993,FBtr0078195,8932,1,0,
FBgn0036995,FBtr0078223,8933,1,0,
FBgn0036995,FBtr0331569,8934,1,0,
FBgn0036999,FBtr0078199,8935,1,0,
FBgn0037000,FBtr0078220,8936,1,0,
FBgn0037001,FBtr0078201,8937,1,0,
FBgn0037013,FBtr0078211,8938,1,0,
FBgn0037018,FBtr0078279,8939,1,0,
FBgn0037042,FBtr0078286,8940,1,0,
FBgn0037057,FBtr0078297,8941,1,0,
FBgn0037057,FBtr0078298,8942,1,0,
FBgn0037057,FBtr0078299,8943,1,0,
FBgn0037060,FBtr0307385,8944,1,0,
FBgn0037063,FBtr0078417,8945,1,0,
FBgn0037065,FBtr0078410,8946,1,0,
FBgn0037070,FBtr0078407,8947,1,0,
FBgn0037070,FBtr0321282,8948,1,0,
FBgn0037070,FBtr0331798,8949,1,0,
FBgn0037076,FBtr0078403,8950,1,0,
FBgn0037078,FBtr0306795,8951,1,0,
FBgn0037084,FBtr0088103,8952,1,0,
FBgn0037085,FBtr0078394,8953,1,0,
FBgn0037092,FBtr0078356,8954,1,0,
FBgn0037092,FBtr0332712,8955,1,0,
FBgn0037092,FBtr0332714,8956,1,0,
FBgn0037092,FBtr0332715,8957,1,0,
FBgn0037093,FBtr0078357,8958,1,0,
FBgn0037098,FBtr0346818,8959,1,0,
FBgn0037108,FBtr0078422,8960,1,0,
FBgn0037109,FBtr0302592,8961,1,0,
FBgn0037137,FBtr0089580,8962,1,0,
FBgn0037171,FBtr0331779,8963,1,0,
FBgn0037186,FBtr0078536,8964,1,0,
FBgn0037202,FBtr0078554,8965,1,0,
FBgn0037203,FBtr0078555,8966,1,0,
FBgn0037203,FBtr0078556,8967,1,0,
FBgn0037206,FBtr0078560,8968,1,0,
FBgn0037206,FBtr0331396,8969,1,0,
FBgn0037206,FBtr0331397,8970,1,0,
FBgn0037207,FBtr0078561,8971,1,0,
FBgn0037218,FBtr0078965,8972,1,0,
FBgn0037222,FBtr0089687,8973,1,0,
FBgn0037225,FBtr0336709,8974,1,0,
FBgn0037234,FBtr0078907,8975,1,0,
FBgn0037235,FBtr0078909,8976,1,0,
FBgn0037261,FBtr0078895,8977,1,0,
FBgn0037265,FBtr0078861,8978,1,0,
FBgn0037279,FBtr0345174,8979,1,0,
FBgn0037295,FBtr0110950,8980,1,0,
FBgn0037315,FBtr0078803,8981,1,0,
FBgn0037323,FBtr0078795,8982,1,0,
FBgn0037324,FBtr0078794,8983,1,0,
FBgn0037326,FBtr0339972,8984,1,0,
FBgn0037327,FBtr0078770,8985,1,0,
FBgn0037327,FBtr0330026,8986,1,0,
FBgn0037336,FBtr0078761,8987,1,0,
FBgn0037339,FBtr0078755,8988,1,0,
FBgn0037344,FBtr0078752,8989,1,0,
FBgn0037350,FBtr0078740,8990,1,0,
FBgn0037363,FBtr0078716,8991,1,0,
FBgn0037376,FBtr0078669,8992,1,0,
FBgn0037386,FBtr0113196,8993,1,0,
FBgn0037389,FBtr0306740,8994,1,0,
FBgn0037391,FBtr0078663,8995,1,0,
FBgn0037410,FBtr0078592,8996,1,0,
FBgn0037410,FBtr0078593,8997,1,0,
FBgn0037427,FBtr0078610,8998,1,0,
FBgn0037427,FBtr0334536,8999,1,0,
FBgn0037427,FBtr0334537,9000,1,0,
FBgn0037440,FBtr0110774,9001,1,0,
FBgn0037442,FBtr0081722,9002,1,0,
FBgn0037448,FBtr0339334,9003,1,0,
FBgn0037448,FBtr0344268,9004,1,0,
FBgn0037448,FBtr0344269,9005,1,0,
FBgn0037470,FBtr0081641,9006,1,0,
FBgn0037515,FBtr0081740,9007,1,0,
FBgn0037521,FBtr0081771,9008,1,0,
FBgn0037525,FBtr0300826,9009,1,0,
FBgn0037525,FBtr0333827,9010,1,0,
FBgn0037525,FBtr0333828,9011,1,0,
FBgn0037531,FBtr0304704,9012,1,0,
FBgn0037533,FBtr0081824,9013,1,0,
FBgn0037533,FBtr0331344,9014,1,0,
FBgn0037541,FBtr0081817,9015,1,0,
FBgn0037541,FBtr0081818,9016,1,0,
FBgn0037541,FBtr0300916,9017,1,0,
FBgn0037541,FBtr0300917,9018,1,0,
FBgn0037541,FBtr0335229,9019,1,0,
FBgn0037543,FBtr0081787,9020,1,0,
FBgn0037550,FBtr0081815,9021,1,0,
FBgn0037565,FBtr0081864,9022,1,0,
FBgn0037580,FBtr0081840,9023,1,0,
FBgn0037581,FBtr0081842,9024,1,0,
FBgn0037592,FBtr0081869,9025,1,0,
FBgn0037601,FBtr0081893,9026,1,0,
FBgn0037607,FBtr0081881,9027,1,0,
FBgn0037607,FBtr0081882,9028,1,0,
FBgn0037611,FBtr0081903,9029,1,0,
FBgn0037612,FBtr0305337,9030,1,0,
FBgn0037612,FBtr0305338,9031,1,0,
FBgn0037613,FBtr0305339,9032,1,0,
FBgn0037623,FBtr0081945,9033,1,0,
FBgn0037633,FBtr0081934,9034,1,0,
FBgn0037635,FBtr0309098,9035,1,0,
FBgn0037643,FBtr0081957,9036,1,0,
FBgn0037643,FBtr0113206,9037,1,0,
FBgn0037643,FBtr0301786,9038,1,0,
FBgn0037643,FBtr0301787,9039,1,0,
FBgn0037643,FBtr0334327,9040,1,0,
FBgn0037643,FBtr0334328,9041,1,0,
FBgn0037643,FBtr0347567,9042,1,0,
FBgn0037645,FBtr0082014,9043,1,0,
FBgn0037655,FBtr0300744,9044,1,0,
FBgn0037655,FBtr0300745,9045,1,0,
FBgn0037655,FBtr0300747,9046,1,0,
FBgn0037657,FBtr0081968,9047,1,0,
FBgn0037664,FBtr0081973,9048,1,0,
FBgn0037684,FBtr0082026,9049,1,0,
FBgn0037688,FBtr0082047,9050,1,0,
FBgn0037697,FBtr0082041,9051,1,0,
FBgn0037697,FBtr0082042,9052,1,0,
FBgn0037698,FBtr0331349,9053,1,0,
FBgn0037698,FBtr0331350,9054,1,0,
FBgn0037698,FBtr0331351,9055,1,0,
FBgn0037702,FBtr0082065,9056,1,0,
FBgn0037702,FBtr0113207,9057,1,0,
FBgn0037702,FBtr0334650,9058,1,0,
FBgn0037703,FBtr0082063,9059,1,0,
FBgn0037705,FBtr0082116,9060,1,0,
FBgn0037705,FBtr0082117,9061,1,0,
FBgn0037715,FBtr0082110,9062,1,0,
FBgn0037720,FBtr0082076,9063,1,0,
FBgn0037721,FBtr0082104,9064,1,0,
FBgn0037723,FBtr0082079,9065,1,0,
FBgn0037726,FBtr0309027,9066,1,0,
FBgn0037726,FBtr0309028,9067,1,0,
FBgn0037726,FBtr0309029,9068,1,0,
FBgn0037737,FBtr0082126,9069,1,0,
FBgn0037742,FBtr0301536,9070,1,0,
FBgn0037747,FBtr0082134,9071,1,0,
FBgn0037754,FBtr0082139,9072,1,0,
FBgn0037773,FBtr0300257,9073,1,0,
FBgn0037810,FBtr0082231,9074,1,0,
FBgn0037831,FBtr0082273,9075,1,0,
FBgn0037837,FBtr0082301,9076,1,0,
FBgn0037837,FBtr0300078,9077,1,0,
FBgn0037837,FBtr0300079,9078,1,0,
FBgn0037843,FBtr0082286,9079,1,0,
FBgn0037855,FBtr0082329,9080,1,0,
FBgn0037906,FBtr0082396,9081,1,0,
FBgn0037906,FBtr0306097,9082,1,0,
FBgn0037908,FBtr0082394,9083,1,0,
FBgn0037912,FBtr0100462,9084,1,0,
FBgn0037912,FBtr0100464,9085,1,0,
FBgn0037913,FBtr0100320,9086,1,0,
FBgn0037913,FBtr0100321,9087,1,0,
FBgn0037917,FBtr0082413,9088,1,0,
FBgn0037918,FBtr0082458,9089,1,0,
FBgn0037921,FBtr0082451,9090,1,0,
FBgn0037944,FBtr0082433,9091,1,0,
FBgn0037944,FBtr0307892,9092,1,0,
FBgn0037950,FBtr0082472,9093,1,0,
FBgn0037955,FBtr0082519,9094,1,0,
FBgn0037955,FBtr0082520,9095,1,0,
FBgn0037955,FBtr0082521,9096,1,0,
FBgn0037956,FBtr0082517,9097,1,0,
FBgn0037972,FBtr0082507,9098,1,0,
FBgn0037974,FBtr0306697,9099,1,0,
FBgn0037986,FBtr0301723,9100,1,0,
FBgn0037989,FBtr0300351,9101,1,0,
FBgn0037989,FBtr0307016,9102,1,0,
FBgn0037989,FBtr0339643,9103,1,0,
FBgn0037998,FBtr0334596,9104,1,0,
FBgn0038029,FBtr0082576,9105,1,0,
FBgn0038033,FBtr0100525,9106,1,0,
FBgn0038039,FBtr0082584,9107,1,0,
FBgn0038056,FBtr0303029,9108,1,0,
FBgn0038057,FBtr0082635,9109,1,0,
FBgn0038063,FBtr0304846,9110,1,0,
FBgn0038073,FBtr0300769,9111,1,0,
FBgn0038073,FBtr0335028,9112,1,0,
FBgn0038079,FBtr0113226,9113,1,0,
FBgn0038079,FBtr0113227,9114,1,0,
FBgn0038079,FBtr0113228,9115,1,0,
FBgn0038079,FBtr0114499,9116,1,0,
FBgn0038079,FBtr0114500,9117,1,0,
FBgn0038088,FBtr0082686,9118,1,0,
FBgn0038097,FBtr0082731,9119,1,0,
FBgn0038098,FBtr0082726,9120,1,0,
FBgn0038098,FBtr0301219,9121,1,0,
FBgn0038098,FBtr0331428,9122,1,0,
FBgn0038100,FBtr0082693,9123,1,0,
FBgn0038136,FBtr0082740,9124,1,0,
FBgn0038145,FBtr0082752,9125,1,0,
FBgn0038147,FBtr0082762,9126,1,0,
FBgn0038168,FBtr0082848,9127,1,0,
FBgn0038181,FBtr0333191,9128,1,0,
FBgn0038197,FBtr0337094,9129,1,0,
FBgn0038198,FBtr0082888,9130,1,0,
FBgn0038246,FBtr0082961,9131,1,0,
FBgn0038257,FBtr0336877,9132,1,0,
FBgn0038277,FBtr0083006,9133,1,0,
FBgn0038294,FBtr0083034,9134,1,0,
FBgn0038294,FBtr0302142,9135,1,0,
FBgn0038294,FBtr0302143,9136,1,0,
FBgn0038294,FBtr0302144,9137,1,0,
FBgn0038294,FBtr0302145,9138,1,0,
FBgn0038294,FBtr0306643,9139,1,0,
FBgn0038294,FBtr0334927,9140,1,0,
FBgn0038294,FBtr0345219,9141,1,0,
FBgn0038295,FBtr0110961,9142,1,0,
FBgn0038311,FBtr0083128,9143,1,0,
FBgn0038337,FBtr0083106,9144,1,0,
FBgn0038339,FBtr0113239,9145,1,0,
FBgn0038341,FBtr0083160,9146,1,0,
FBgn0038341,FBtr0334629,9147,1,0,
FBgn0038349,FBtr0083151,9148,1,0,
FBgn0038355,FBtr0083167,9149,1,0,
FBgn0038391,FBtr0083218,9150,1,0,
FBgn0038398,FBtr0083225,9151,1,0,
FBgn0000008,FBtr0071764,9152,1,0,
FBgn0000014,FBtr0083388,9153,1,0,
FBgn0000015,FBtr0083382,9154,1,0,
FBgn0000015,FBtr0083385,9155,1,0,
FBgn0000024,FBtr0082780,9156,1,0,
FBgn0000024,FBtr0300486,9157,1,0,
FBgn0000028,FBtr0100328,9158,1,0,
FBgn0000028,FBtr0305191,9159,1,0,
FBgn0000038,FBtr0073299,9160,1,0,
FBgn0000042,FBtr0070823,9161,1,0,
FBgn0000046,FBtr0082786,9162,1,0,
FBgn0000053,FBtr0100353,9163,1,0,
FBgn0000055,FBtr0100590,9164,1,0,
FBgn0000055,FBtr0100591,9165,1,0,
FBgn0000055,FBtr0100593,9166,1,0,
FBgn0000056,FBtr0006151,9167,1,0,
FBgn0000056,FBtr0100187,9168,1,0,
FBgn0000064,FBtr0084995,9169,1,0,
FBgn0000064,FBtr0084999,9170,1,0,
FBgn0000064,FBtr0085000,9171,1,0,
FBgn0000064,FBtr0114544,9172,1,0,
FBgn0000064,FBtr0310660,9173,1,0,
FBgn0000071,FBtr0081618,9174,1,0,
FBgn0000075,FBtr0081153,9175,1,0,
FBgn0000083,FBtr0089517,9176,1,0,
FBgn0000083,FBtr0336797,9177,1,0,
FBgn0000084,FBtr0070025,9178,1,0,
FBgn0000097,FBtr0330658,9179,1,0,
FBgn0000100,FBtr0078481,9180,1,0,
FBgn0000108,FBtr0307291,9181,1,0,
FBgn0000108,FBtr0307292,9182,1,0,
FBgn0000114,FBtr0080344,9183,1,0,
FBgn0000114,FBtr0080345,9184,1,0,
FBgn0000114,FBtr0080347,9185,1,0,
FBgn0000114,FBtr0300567,9186,1,0,
FBgn0000114,FBtr0331644,9187,1,0,
FBgn0000114,FBtr0331645,9188,1,0,
FBgn0000114,FBtr0331646,9189,1,0,
FBgn0000114,FBtr0331647,9190,1,0,
FBgn0000114,FBtr0331648,9191,1,0,
FBgn0000116,FBtr0076543,9192,1,0,
FBgn0000116,FBtr0076544,9193,1,0,
FBgn0000116,FBtr0076545,9194,1,0,
FBgn0000116,FBtr0076546,9195,1,0,
FBgn0000116,FBtr0112791,9196,1,0,
FBgn0000116,FBtr0331550,9197,1,0,
FBgn0000117,FBtr0089990,9198,1,0,
FBgn0000117,FBtr0089991,9199,1,0,
FBgn0000117,FBtr0089992,9200,1,0,
FBgn0000139,FBtr0084659,9201,1,0,
FBgn0000139,FBtr0084660,9202,1,0,
FBgn0000146,FBtr0080165,9203,1,0,
FBgn0000163,FBtr0074388,9204,1,0,
FBgn0000163,FBtr0111000,9205,1,0,
FBgn0000163,FBtr0343763,9206,1,0,
FBgn0000166,FBtr0081664,9207,1,0,
FBgn0000173,FBtr0307296,9208,1,0,
FBgn0000179,FBtr0070672,9209,1,0,
FBgn0000182,FBtr0080803,9210,1,0,
FBgn0000182,FBtr0080804,9211,1,0,
FBgn0000228,FBtr0079085,9212,1,0,
FBgn0000228,FBtr0302567,9213,1,0,
FBgn0000228,FBtr0310625,9214,1,0,
FBgn0000229,FBtr0080087,9215,1,0,
FBgn0000250,FBtr0080845,9216,1,0,
FBgn0000250,FBtr0080846,9217,1,0,
FBgn0000250,FBtr0080847,9218,1,0,
FBgn0000256,FBtr0077511,9219,1,0,
FBgn0000256,FBtr0077513,9220,1,0,
FBgn0000256,FBtr0290079,9221,1,0,
FBgn0000256,FBtr0290081,9222,1,0,
FBgn0000257,FBtr0074728,9223,1,0,
FBgn0000259,FBtr0073562,9224,1,0,
FBgn0000259,FBtr0307896,9225,1,0,
FBgn0000259,FBtr0308084,9226,1,0,
FBgn0000283,FBtr0083126,9227,1,0,
FBgn0000289,FBtr0112795,9228,1,0,
FBgn0000307,FBtr0080838,9229,1,0,
FBgn0000307,FBtr0080839,9230,1,0,
FBgn0000308,FBtr0079234,9231,1,0,
FBgn0000318,FBtr0079095,9232,1,0,
FBgn0000319,FBtr0074180,9233,1,0,
FBgn0000320,FBtr0079334,9234,1,0,
FBgn0000320,FBtr0079335,9235,1,0,
FBgn0000370,FBtr0081513,9236,1,0,
FBgn0000370,FBtr0332001,9237,1,0,
FBgn0000376,FBtr0070495,9238,1,0,
FBgn0000382,FBtr0070379,9239,1,0,
FBgn0000382,FBtr0070380,9240,1,0,
FBgn0000412,FBtr0081987,9241,1,0,
FBgn0000414,FBtr0305084,9242,1,0,
FBgn0000416,FBtr0085713,9243,1,0,
FBgn0000448,FBtr0112799,9244,1,0,
FBgn0000451,FBtr0076305,9245,1,0,
FBgn0000451,FBtr0301385,9246,1,0,
FBgn0000451,FBtr0331551,9247,1,0,
FBgn0000464,FBtr0081260,9248,1,0,
FBgn0000464,FBtr0112800,9249,1,0,
FBgn0000464,FBtr0305950,9250,1,0,
FBgn0000464,FBtr0331239,9251,1,0,
FBgn0000464,FBtr0331240,9252,1,0,
FBgn0000464,FBtr0331241,9253,1,0,
FBgn0000479,FBtr0070509,9254,1,0,
FBgn0000479,FBtr0070512,9255,1,0,
FBgn0000479,FBtr0070518,9256,1,0,
FBgn0000479,FBtr0070519,9257,1,0,
FBgn0000479,FBtr0070520,9258,1,0,
FBgn0000479,FBtr0070521,9259,1,0,
FBgn0000479,FBtr0070522,9260,1,0,
FBgn0000479,FBtr0333312,9261,1,0,
FBgn0000479,FBtr0333313,9262,1,0,
FBgn0000479,FBtr0333315,9263,1,0,
FBgn0000489,FBtr0075528,9264,1,0,
FBgn0000490,FBtr0077771,9265,1,0,
FBgn0000490,FBtr0077772,9266,1,0,
FBgn0000490,FBtr0077773,9267,1,0,
FBgn0000504,FBtr0081761,9268,1,0,
FBgn0000504,FBtr0330073,9269,1,0,
FBgn0000535,FBtr0073955,9270,1,0,
FBgn0000536,FBtr0308619,9271,1,0,
FBgn0000541,FBtr0332101,9272,1,0,
FBgn0000541,FBtr0332102,9273,1,0,
FBgn0000542,FBtr0070606,9274,1,0,
FBgn0000542,FBtr0112801,9275,1,0,
FBgn0000546,FBtr0086008,9276,1,0,
FBgn0000546,FBtr0086012,9277,1,0,
FBgn0000560,FBtr0078437,9278,1,0,
FBgn0000560,FBtr0078438,9279,1,0,
FBgn0000562,FBtr0114586,9280,1,0,
FBgn0000565,FBtr0303531,9281,1,0,
FBgn0000565,FBtr0330176,9282,1,0,
FBgn0000568,FBtr0075148,9283,1,0,
FBgn0000568,FBtr0075149,9284,1,0,
FBgn0000568,FBtr0075150,9285,1,0,
FBgn0000568,FBtr0075151,9286,1,0,
FBgn0000568,FBtr0306813,9287,1,0,
FBgn0000568,FBtr0306814,9288,1,0,
FBgn0000581,FBtr0088140,9289,1,0,
FBgn0000581,FBtr0330621,9290,1,0,
FBgn0000611,FBtr0074135,9291,1,0,
FBgn0000615,FBtr0086242,9292,1,0,
FBgn0000615,FBtr0086243,9293,1,0,
FBgn0000615,FBtr0086244,9294,1,0,
FBgn0000629,FBtr0076279,9295,1,0,
FBgn0000629,FBtr0273338,9296,1,0,
FBgn0000633,FBtr0087625,9297,1,0,
FBgn0000635,FBtr0070666,9298,1,0,
FBgn0000635,FBtr0070667,9299,1,0,
FBgn0000635,FBtr0336882,9300,1,0,
FBgn0000635,FBtr0336884,9301,1,0,
FBgn0000636,FBtr0081051,9302,1,0,
FBgn0000636,FBtr0112804,9303,1,0,
FBgn0000662,FBtr0087647,9304,1,0,
FBgn0000667,FBtr0070344,9305,1,0,
FBgn0000667,FBtr0310657,9306,1,0,
FBgn0000667,FBtr0310659,9307,1,0,
FBgn0000711,FBtr0071446,9308,1,0,
FBgn0000719,FBtr0333179,9309,1,0,
FBgn0000719,FBtr0333180,9310,1,0,
FBgn0000721,FBtr0089310,9311,1,0,
FBgn0000723,FBtr0082051,9312,1,0,
FBgn0000723,FBtr0082053,9313,1,0,
FBgn0000723,FBtr0082054,9314,1,0,
FBgn0001078,FBtr0075086,9315,1,0,
FBgn0001083,FBtr0073580,9316,1,0,
FBgn0001083,FBtr0112806,9317,1,0,
FBgn0001087,FBtr0073842,9318,1,0,
FBgn0001087,FBtr0331709,9319,1,0,
FBgn0001098,FBtr0089496,9320,1,0,
FBgn0001098,FBtr0089497,9321,1,0,
FBgn0001098,FBtr0089498,9322,1,0,
FBgn0001114,FBtr0079727,9323,1,0,
FBgn0001122,FBtr0088264,9324,1,0,
FBgn0001122,FBtr0088265,9325,1,0,
FBgn0001122,FBtr0088266,9326,1,0,
FBgn0001122,FBtr0088269,9327,1,0,
FBgn0001122,FBtr0088270,9328,1,0,
FBgn0001122,FBtr0088271,9329,1,0,
FBgn0001122,FBtr0088272,9330,1,0,
FBgn0001124,FBtr0087231,9331,1,0,
FBgn0001125,FBtr0077867,9332,1,0,
FBgn0001139,FBtr0084965,9333,1,0,
FBgn0001139,FBtr0302951,9334,1,0,
FBgn0001139,FBtr0305047,9335,1,0,
FBgn0001139,FBtr0337057,9336,1,0,
FBgn0001179,FBtr0076253,9337,1,0,
FBgn0001180,FBtr0081950,9338,1,0,
FBgn0001208,FBtr0100225,9339,1,0,
FBgn0001216,FBtr0075762,9340,1,0,
FBgn0001218,FBtr0073608,9341,1,0,
FBgn0001218,FBtr0073611,9342,1,0,
FBgn0001223,FBtr0100558,9343,1,0,
FBgn0001235,FBtr0100454,9344,1,0,
FBgn0001248,FBtr0076671,9345,1,0,
FBgn0001248,FBtr0076673,9346,1,0,
FBgn0001248,FBtr0114548,9347,1,0,
FBgn0001250,FBtr0074357,9348,1,0,
FBgn0001250,FBtr0301352,9349,1,0,
FBgn0001250,FBtr0301353,9350,1,0,
FBgn0001253,FBtr0076607,9351,1,0,
FBgn0001257,FBtr0073248,9352,1,0,
FBgn0001257,FBtr0073250,9353,1,0,
FBgn0001258,FBtr0332066,9354,1,0,
FBgn0001269,FBtr0088068,9355,1,0,
FBgn0001280,FBtr0085596,9356,1,0,
FBgn0001291,FBtr0088410,9357,1,0,
FBgn0001296,FBtr0082666,9358,1,0,
FBgn0001297,FBtr0099988,9359,1,0,
FBgn0001297,FBtr0099989,9360,1,0,
FBgn0001297,FBtr0099990,9361,1,0,
FBgn0001297,FBtr0290076,9362,1,0,
FBgn0001316,FBtr0072565,9363,1,0,
FBgn0001316,FBtr0110818,9364,1,0,
FBgn0001316,FBtr0112807,9365,1,0,
FBgn0001316,FBtr0112808,9366,1,0,
FBgn0001316,FBtr0333850,9367,1,0,
FBgn0001316,FBtr0333851,9368,1,0,
FBgn0001316,FBtr0333852,9369,1,0,
FBgn0001316,FBtr0343526,9370,1,0,
FBgn0001319,FBtr0112809,9371,1,0,
FBgn0001319,FBtr0112810,9372,1,0,
FBgn0001320,FBtr0078283,9373,1,0,
FBgn0001324,FBtr0074884,9374,1,0,
FBgn0001404,FBtr0070439,9375,1,0,
FBgn0001404,FBtr0070440,9376,1,0,
FBgn0001624,FBtr0073484,9377,1,0,
FBgn0001624,FBtr0073486,9378,1,0,
FBgn0001624,FBtr0073488,9379,1,0,
FBgn0001624,FBtr0073490,9380,1,0,
FBgn0001624,FBtr0112812,9381,1,0,
FBgn0001624,FBtr0112813,9382,1,0,
FBgn0001624,FBtr0301288,9383,1,0,
FBgn0001624,FBtr0301289,9384,1,0,
FBgn0001624,FBtr0302114,9385,1,0,
FBgn0001624,FBtr0308088,9386,1,0,
FBgn0001624,FBtr0333262,9387,1,0,
FBgn0001941,FBtr0079179,9388,1,0,
FBgn0001991,FBtr0090003,9389,1,0,
FBgn0001991,FBtr0090004,9390,1,0,
FBgn0001991,FBtr0090005,9391,1,0,
FBgn0001991,FBtr0090006,9392,1,0,
FBgn0001991,FBtr0332020,9393,1,0,
FBgn0001991,FBtr0332021,9394,1,0,
FBgn0001991,FBtr0332022,9395,1,0,
FBgn0001991,FBtr0332023,9396,1,0,
FBgn0001991,FBtr0332024,9397,1,0,
FBgn0002023,FBtr0081170,9398,1,0,
FBgn0002023,FBtr0309834,9399,1,0,
FBgn0002031,FBtr0081165,9400,1,0,
FBgn0002069,FBtr0087784,9401,1,0,
FBgn0002069,FBtr0332882,9402,1,0,
FBgn0002121,FBtr0078170,9403,1,0,
FBgn0002121,FBtr0078171,9404,1,0,
FBgn0002121,FBtr0306590,9405,1,0,
FBgn0002121,FBtr0306592,9406,1,0,
FBgn0002183,FBtr0072864,9407,1,0,
FBgn0002306,FBtr0081570,9408,1,0,
FBgn0002306,FBtr0081571,9409,1,0,
FBgn0002306,FBtr0334884,9410,1,0,
FBgn0002522,FBtr0081696,9411,1,0,
FBgn0002567,FBtr0339369,9412,1,0,
FBgn0002576,FBtr0071320,9413,1,0,
FBgn0002643,FBtr0087596,9414,1,0,
FBgn0002643,FBtr0087598,9415,1,0,
FBgn0002645,FBtr0085876,9416,1,0,
FBgn0002707,FBtr0070656,9417,1,0,
FBgn0002715,FBtr0071761,9418,1,0,
FBgn0002719,FBtr0082660,9419,1,0,
FBgn0002719,FBtr0082661,9420,1,0,
FBgn0002772,FBtr0085195,9421,1,0,
FBgn0002774,FBtr0086031,9422,1,0,
FBgn0002778,FBtr0075627,9423,1,0,
FBgn0002780,FBtr0085874,9424,1,0,
FBgn0002789,FBtr0087745,9425,1,0,
FBgn0002862,FBtr0082884,9426,1,0,
FBgn0002873,FBtr0308325,9427,1,0,
FBgn0002921,FBtr0089510,9428,1,0,
FBgn0002921,FBtr0089511,9429,1,0,
FBgn0002921,FBtr0089512,9430,1,0,
FBgn0002921,FBtr0089513,9431,1,0,
FBgn0002921,FBtr0089514,9432,1,0,
FBgn0002921,FBtr0089515,9433,1,0,
FBgn0002921,FBtr0089516,9434,1,0,
FBgn0002921,FBtr0300191,9435,1,0,
FBgn0002939,FBtr0081031,9436,1,0,
FBgn0002945,FBtr0075039,9437,1,0,
FBgn0002973,FBtr0079821,9438,1,0,
FBgn0002973,FBtr0079822,9439,1,0,
FBgn0003016,FBtr0114465,9440,1,0,
FBgn0003016,FBtr0301494,9441,1,0,
FBgn0003016,FBtr0301495,9442,1,0,
FBgn0003028,FBtr0070739,9443,1,0,
FBgn0003041,FBtr0076771,9444,1,0,
FBgn0003041,FBtr0076772,9445,1,0,
FBgn0003041,FBtr0076773,9446,1,0,
FBgn0003041,FBtr0076774,9447,1,0,
FBgn0003041,FBtr0112817,9448,1,0,
FBgn0003071,FBtr0088420,9449,1,0,
FBgn0003071,FBtr0088421,9450,1,0,
FBgn0003071,FBtr0088422,9451,1,0,
FBgn0003071,FBtr0304925,9452,1,0,
FBgn0003079,FBtr0070401,9453,1,0,
FBgn0003089,FBtr0075003,9454,1,0,
FBgn0003089,FBtr0075004,9455,1,0,
FBgn0003089,FBtr0075005,9456,1,0,
FBgn0003089,FBtr0075007,9457,1,0,
FBgn0003089,FBtr0075008,9458,1,0,
FBgn0003089,FBtr0075009,9459,1,0,
FBgn0003089,FBtr0075010,9460,1,0,
FBgn0003089,FBtr0075011,9461,1,0,
FBgn0003089,FBtr0075012,9462,1,0,
FBgn0003089,FBtr0300340,9463,1,0,
