"ERS_grp_num","ERS_grp_size","gene_id","xscripts","flag_nonolp_pair","flag_IR_exclusion"
12433,1,"FBgn0265413","FBtr0340356",0,0
12434,1,"FBgn0265416","FBtr0339702",0,0
12435,1,"FBgn0265434","FBtr0302572",0,0
12436,1,"FBgn0265434","FBtr0302574",0,0
12437,1,"FBgn0265434","FBtr0302575",0,0
12438,1,"FBgn0265457","FBtr0339821",0,0
12439,1,"FBgn0265457","FBtr0339822",0,0
12440,1,"FBgn0265487","FBtr0086991",0,0
12441,1,"FBgn0265487","FBtr0086992",0,0
12442,1,"FBgn0265487","FBtr0086994",0,0
12443,1,"FBgn0265487","FBtr0306601",0,0
12444,1,"FBgn0265487","FBtr0306603",0,0
12445,1,"FBgn0265487","FBtr0306604",0,0
12446,1,"FBgn0265487","FBtr0306606",0,0
12447,1,"FBgn0265487","FBtr0310058",0,0
12448,1,"FBgn0265487","FBtr0310059",0,0
12449,1,"FBgn0265487","FBtr0310346",0,0
12450,1,"FBgn0265487","FBtr0336941",0,0
12451,1,"FBgn0265499","FBtr0339963",0,0
12452,1,"FBgn0265523","FBtr0333766",0,0
12453,1,"FBgn0265575","FBtr0340203",0,0
12454,1,"FBgn0265575","FBtr0340204",0,0
12455,1,"FBgn0265595","FBtr0340337",0,0
12456,1,"FBgn0265598","FBtr0340363",0,0
12457,1,"FBgn0265598","FBtr0340365",0,0
12458,1,"FBgn0265623","FBtr0087793",0,0
12459,1,"FBgn0265627","FBtr0340487",0,0
12460,1,"FBgn0265630","FBtr0340488",0,0
12461,1,"FBgn0265708","FBtr0340642",0,0
12462,1,"FBgn0265726","FBtr0340673",0,0
12463,1,"FBgn0265726","FBtr0340674",0,0
12464,1,"FBgn0265726","FBtr0340675",0,0
12465,1,"FBgn0265726","FBtr0340676",0,0
12466,1,"FBgn0265726","FBtr0340677",0,0
12467,1,"FBgn0265767","FBtr0301133",0,0
12468,1,"FBgn0265767","FBtr0340198",0,0
12469,1,"FBgn0265767","FBtr0340199",0,0
12470,1,"FBgn0265778","FBtr0300039",0,0
12471,1,"FBgn0265784","FBtr0074555",0,0
12472,1,"FBgn0265784","FBtr0074557",0,0
12473,1,"FBgn0265784","FBtr0112878",0,0
12474,1,"FBgn0265784","FBtr0308232",0,0
12475,1,"FBgn0265784","FBtr0346093",0,0
12476,1,"FBgn0265894","FBtr0342780",0,0
12477,1,"FBgn0265920","FBtr0342851",0,0
12478,1,"FBgn0265935","FBtr0336653",0,0
12479,1,"FBgn0265935","FBtr0336654",0,0
12480,1,"FBgn0265959","FBtr0342946",0,0
12481,1,"FBgn0265959","FBtr0342947",0,0
12482,1,"FBgn0265991","FBtr0087315",0,0
12483,1,"FBgn0265991","FBtr0100388",0,0
12484,1,"FBgn0265991","FBtr0301313",0,0
12485,1,"FBgn0265991","FBtr0302163",0,0
12486,1,"FBgn0265991","FBtr0310086",0,0
12487,1,"FBgn0265991","FBtr0329909",0,0
12488,1,"FBgn0265991","FBtr0329910",0,0
12489,1,"FBgn0265991","FBtr0329911",0,0
12490,1,"FBgn0265991","FBtr0392901",0,0
12491,1,"FBgn0265991","FBtr0392902",0,0
12492,1,"FBgn0265998","FBtr0299743",0,0
12493,1,"FBgn0265998","FBtr0299744",0,0
12494,1,"FBgn0265998","FBtr0299751",0,0
12495,1,"FBgn0265998","FBtr0299753",0,0
12496,1,"FBgn0265998","FBtr0308598",0,0
12497,1,"FBgn0265998","FBtr0308599",0,0
12498,1,"FBgn0266000","FBtr0343136",0,0
12499,1,"FBgn0266000","FBtr0343138",0,0
12500,1,"FBgn0266000","FBtr0343139",0,0
12501,1,"FBgn0266000","FBtr0343141",0,0
12502,1,"FBgn0266005","FBtr0343175",0,0
12503,1,"FBgn0266005","FBtr0343176",0,0
12504,1,"FBgn0266045","FBtr0343306",0,0
12505,1,"FBgn0266064","FBtr0083035",0,0
12506,1,"FBgn0266064","FBtr0083037",0,0
12507,1,"FBgn0266083","FBtr0072260",0,0
12508,1,"FBgn0266083","FBtr0303783",0,0
12509,1,"FBgn0266084","FBtr0302086",0,0
12510,1,"FBgn0266084","FBtr0306630",0,0
12511,1,"FBgn0266084","FBtr0306631",0,0
12512,1,"FBgn0266084","FBtr0306632",0,0
12513,1,"FBgn0266098","FBtr0344647",0,0
12514,1,"FBgn0266098","FBtr0344648",0,0
12515,1,"FBgn0266098","FBtr0344649",0,0
12516,1,"FBgn0266098","FBtr0344650",0,0
12517,1,"FBgn0266098","FBtr0344651",0,0
12518,1,"FBgn0266098","FBtr0344652",0,0
12519,1,"FBgn0266099","FBtr0343550",0,0
12520,1,"FBgn0266100","FBtr0343552",0,0
12521,1,"FBgn0266101","FBtr0343557",0,0
12522,1,"FBgn0266101","FBtr0343558",0,0
12523,1,"FBgn0266101","FBtr0343559",0,0
12524,1,"FBgn0266129","FBtr0072458",0,0
12525,1,"FBgn0266136","FBtr0302280",0,0
12526,1,"FBgn0266136","FBtr0302282",0,0
12527,1,"FBgn0266137","FBtr0085468",0,0
12528,1,"FBgn0266139","FBtr0343654",0,0
12529,1,"FBgn0266140","FBtr0343658",0,0
12530,1,"FBgn0266172","FBtr0343749",0,0
12531,1,"FBgn0266178","FBtr0343756",0,0
12532,1,"FBgn0266199","FBtr0343795",0,0
12533,1,"FBgn0266221","FBtr0343881",0,0
12534,1,"FBgn0266222","FBtr0343877",0,0
12535,1,"FBgn0266222","FBtr0343878",0,0
12536,1,"FBgn0266234","FBtr0343898",0,0
12537,1,"FBgn0266262","FBtr0343889",0,0
12538,1,"FBgn0266313","FBtr0344042",0,0
12539,1,"FBgn0266346","FBtr0071675",0,0
12540,1,"FBgn0266347","FBtr0300118",0,0
12541,1,"FBgn0266347","FBtr0308330",0,0
12542,1,"FBgn0266347","FBtr0308331",0,0
12543,1,"FBgn0266347","FBtr0308332",0,0
12544,1,"FBgn0266347","FBtr0332872",0,0
12545,1,"FBgn0266354","FBtr0344096",0,0
12546,1,"FBgn0266377","FBtr0344176",0,0
12547,1,"FBgn0266377","FBtr0344177",0,0
12548,1,"FBgn0266377","FBtr0344178",0,0
12549,1,"FBgn0266377","FBtr0344179",0,0
12550,1,"FBgn0266377","FBtr0344182",0,0
12551,1,"FBgn0266377","FBtr0344183",0,0
12552,1,"FBgn0266406","FBtr0344349",0,0
12553,1,"FBgn0266408","FBtr0344356",0,0
12554,1,"FBgn0266410","FBtr0344363",0,0
12555,1,"FBgn0266410","FBtr0344364",0,0
12556,1,"FBgn0266410","FBtr0344365",0,0
12557,1,"FBgn0266410","FBtr0344369",0,0
12558,1,"FBgn0266411","FBtr0344373",0,0
12559,1,"FBgn0266411","FBtr0344374",0,0
12560,1,"FBgn0266411","FBtr0344375",0,0
12561,1,"FBgn0266417","FBtr0344399",0,0
12562,1,"FBgn0266418","FBtr0344405",0,0
12563,1,"FBgn0266418","FBtr0344408",0,0
12564,1,"FBgn0266429","FBtr0070575",0,0
12565,1,"FBgn0266432","FBtr0344422",0,0
12566,1,"FBgn0266439","FBtr0344428",0,0
12567,1,"FBgn0266441","FBtr0344433",0,0
12568,1,"FBgn0266449","FBtr0302212",0,0
12569,1,"FBgn0266450","FBtr0344437",0,0
12570,1,"FBgn0266452","FBtr0344432",0,0
12571,1,"FBgn0266456","FBtr0344456",0,0
12572,1,"FBgn0266459","FBtr0344488",0,0
12573,1,"FBgn0266490","FBtr0344536",0,0
12574,1,"FBgn0266491","FBtr0344543",0,0
12575,1,"FBgn0266491","FBtr0344544",0,0
12576,1,"FBgn0266492","FBtr0344540",0,0
12577,1,"FBgn0266492","FBtr0344541",0,0
12578,1,"FBgn0266521","FBtr0079196",0,0
12579,1,"FBgn0266521","FBtr0079197",0,0
12580,1,"FBgn0266521","FBtr0079198",0,0
12581,1,"FBgn0266521","FBtr0304908",0,0
12582,1,"FBgn0266525","FBtr0344559",0,0
12583,1,"FBgn0266525","FBtr0344560",0,0
12584,1,"FBgn0266526","FBtr0344565",0,0
12585,1,"FBgn0266526","FBtr0344566",0,0
12586,1,"FBgn0266526","FBtr0344567",0,0
12587,1,"FBgn0266557","FBtr0078145",0,0
12588,1,"FBgn0266557","FBtr0308253",0,0
12589,1,"FBgn0266557","FBtr0308254",0,0
12590,1,"FBgn0266566","FBtr0344673",0,0
12591,1,"FBgn0266566","FBtr0344675",0,0
12592,1,"FBgn0266566","FBtr0344676",0,0
12593,1,"FBgn0266566","FBtr0344677",0,0
12594,1,"FBgn0266566","FBtr0345264",0,0
12595,1,"FBgn0266579","FBtr0344744",0,0
12596,1,"FBgn0266579","FBtr0344745",0,0
12597,1,"FBgn0266579","FBtr0344746",0,0
12598,1,"FBgn0266579","FBtr0344747",0,0
12599,1,"FBgn0266579","FBtr0344748",0,0
12600,1,"FBgn0266579","FBtr0344749",0,0
12601,1,"FBgn0266579","FBtr0344750",0,0
12602,1,"FBgn0266579","FBtr0344751",0,0
12603,1,"FBgn0266579","FBtr0344752",0,0
12604,1,"FBgn0266581","FBtr0084174",0,0
12605,1,"FBgn0266599","FBtr0083057",0,0
12606,1,"FBgn0266599","FBtr0083059",0,0
12607,1,"FBgn0266622","FBtr0344905",0,0
12608,1,"FBgn0266626","FBtr0344913",0,0
12609,1,"FBgn0266632","FBtr0344922",0,0
12610,1,"FBgn0266632","FBtr0346681",0,0
12611,1,"FBgn0266633","FBtr0344923",0,0
12612,1,"FBgn0266675","FBtr0345039",0,0
12613,1,"FBgn0266689","FBtr0345056",0,0
12614,1,"FBgn0266696","FBtr0345085",0,0
12615,1,"FBgn0266696","FBtr0345086",0,0
12616,1,"FBgn0266696","FBtr0345087",0,0
12617,1,"FBgn0266696","FBtr0345088",0,0
12618,1,"FBgn0266696","FBtr0345091",0,0
12619,1,"FBgn0266696","FBtr0345092",0,0
12620,1,"FBgn0266696","FBtr0345095",0,0
12621,1,"FBgn0266696","FBtr0345096",0,0
12622,1,"FBgn0266696","FBtr0345097",0,0
12623,1,"FBgn0266696","FBtr0345098",0,0
12624,1,"FBgn0266696","FBtr0345099",0,0
12625,1,"FBgn0266696","FBtr0345100",0,0
12626,1,"FBgn0266696","FBtr0345101",0,0
12627,1,"FBgn0266696","FBtr0345102",0,0
12628,1,"FBgn0266696","FBtr0345103",0,0
12629,1,"FBgn0266696","FBtr0345104",0,0
12630,1,"FBgn0266696","FBtr0345105",0,0
12631,1,"FBgn0266696","FBtr0345106",0,0
12632,1,"FBgn0266696","FBtr0345107",0,0
12633,1,"FBgn0266696","FBtr0345108",0,0
12634,1,"FBgn0266696","FBtr0345109",0,0
12635,1,"FBgn0266696","FBtr0345110",0,0
12636,1,"FBgn0266696","FBtr0345111",0,0
12637,1,"FBgn0266696","FBtr0345112",0,0
12638,1,"FBgn0266696","FBtr0345113",0,0
12639,1,"FBgn0266696","FBtr0345114",0,0
12640,1,"FBgn0266717","FBtr0331681",0,0
12641,1,"FBgn0266717","FBtr0331682",0,0
12642,1,"FBgn0266719","FBtr0303025",0,0
12643,1,"FBgn0266719","FBtr0303026",0,0
12644,1,"FBgn0266749","FBtr0345308",0,0
12645,1,"FBgn0266756","FBtr0334290",0,0
12646,1,"FBgn0266756","FBtr0334292",0,0
12647,1,"FBgn0266758","FBtr0084647",0,0
12648,1,"FBgn0266758","FBtr0084648",0,0
12649,1,"FBgn0266758","FBtr0306024",0,0
12650,1,"FBgn0266801","FBtr0345457",0,0
12651,1,"FBgn0266801","FBtr0345458",0,0
12652,1,"FBgn0266903","FBtr0345770",0,0
12653,1,"FBgn0267001","FBtr0299858",0,0
12654,1,"FBgn0267001","FBtr0299859",0,0
12655,1,"FBgn0267001","FBtr0299860",0,0
12656,1,"FBgn0267001","FBtr0300201",0,0
12657,1,"FBgn0267001","FBtr0300203",0,0
12658,1,"FBgn0267001","FBtr0346129",0,0
12659,1,"FBgn0267002","FBtr0087079",0,0
12660,1,"FBgn0267002","FBtr0113087",0,0
12661,1,"FBgn0267002","FBtr0113088",0,0
12662,1,"FBgn0267002","FBtr0304679",0,0
12663,1,"FBgn0267033","FBtr0346001",0,0
12664,1,"FBgn0267033","FBtr0346002",0,0
12665,1,"FBgn0267033","FBtr0346003",0,0
12666,1,"FBgn0267033","FBtr0346004",0,0
12667,1,"FBgn0267033","FBtr0346005",0,0
12668,1,"FBgn0267033","FBtr0346006",0,0
12669,1,"FBgn0267040","FBtr0346020",0,0
12670,1,"FBgn0267112","FBtr0346208",0,0
12671,1,"FBgn0267113","FBtr0346206",0,0
12672,1,"FBgn0267153","FBtr0346239",0,0
12673,1,"FBgn0267252","FBtr0309247",0,0
12674,1,"FBgn0267252","FBtr0336620",0,0
12675,1,"FBgn0267253","FBtr0071373",0,0
12676,1,"FBgn0267326","FBtr0079478",0,0
12677,1,"FBgn0267336","FBtr0114581",0,0
12678,1,"FBgn0267336","FBtr0114582",0,0
12679,1,"FBgn0267336","FBtr0114583",0,0
12680,1,"FBgn0267337","FBtr0299637",0,0
12681,1,"FBgn0267337","FBtr0299639",0,0
12682,1,"FBgn0267347","FBtr0080887",0,0
12683,1,"FBgn0267347","FBtr0305565",0,0
12684,1,"FBgn0267348","FBtr0076382",0,0
12685,1,"FBgn0267350","FBtr0307158",0,0
12686,1,"FBgn0267385","FBtr0084213",0,0
12687,1,"FBgn0267398","FBtr0290310",0,0
12688,1,"FBgn0267465","FBtr0346837",0,0
12689,1,"FBgn0267487","FBtr0072716",0,0
12690,1,"FBgn0267487","FBtr0072717",0,0
12691,1,"FBgn0267487","FBtr0072718",0,0
12692,1,"FBgn0267487","FBtr0072719",0,0
12693,1,"FBgn0267660","FBtr0347119",0,0
12694,1,"FBgn0267668","FBtr0347136",0,0
12695,1,"FBgn0267668","FBtr0347137",0,0
12696,1,"FBgn0267668","FBtr0347138",0,0
12697,1,"FBgn0267668","FBtr0347139",0,0
12698,1,"FBgn0267689","FBtr0347189",0,0
12699,1,"FBgn0267698","FBtr0334542",0,0
12700,1,"FBgn0267704","FBtr0347221",0,0
12701,1,"FBgn0267704","FBtr0347222",0,0
12702,1,"FBgn0267704","FBtr0347223",0,0
12703,1,"FBgn0267704","FBtr0347224",0,0
12704,1,"FBgn0267704","FBtr0347225",0,0
12705,1,"FBgn0267704","FBtr0347226",0,0
12706,1,"FBgn0267704","FBtr0347227",0,0
12707,1,"FBgn0267704","FBtr0347467",0,0
12708,1,"FBgn0267730","FBtr0347308",0,0
12709,1,"FBgn0267790","FBtr0082123",0,0
12710,1,"FBgn0267791","FBtr0086219",0,0
12711,1,"FBgn0267791","FBtr0086221",0,0
12712,1,"FBgn0267791","FBtr0086222",0,0
12713,1,"FBgn0267792","FBtr0088692",0,0
12714,1,"FBgn0267794","FBtr0347237",0,0
12715,1,"FBgn0267796","FBtr0347573",0,0
12716,1,"FBgn0267828","FBtr0347403",0,0
12717,1,"FBgn0267861","FBtr0113830",0,0
12718,1,"FBgn0267861","FBtr0113831",0,0
12719,1,"FBgn0267912","FBtr0074292",0,0
12720,1,"FBgn0267975","FBtr0310064",0,0
12721,1,"FBgn0267978","FBtr0086059",0,0
12722,1,"FBgn0278598","FBtr0415456",0,0
12723,1,"FBgn0278598","FBtr0415457",0,0
12724,1,"FBgn0278598","FBtr0415459",0,0
12725,1,"FBgn0278608","FBtr0289960",0,0
12726,1,"FBgn0283427","FBtr0077659",0,0
12727,1,"FBgn0283438","FBtr0445182",0,0
12728,1,"FBgn0283451","FBtr0070261",0,0
12729,1,"FBgn0283451","FBtr0070265",0,0
12730,1,"FBgn0283451","FBtr0300427",0,0
12731,1,"FBgn0283451","FBtr0300428",0,0
12732,1,"FBgn0283451","FBtr0300429",0,0
12733,1,"FBgn0283451","FBtr0303562",0,0
12734,1,"FBgn0283451","FBtr0303563",0,0
12735,1,"FBgn0283451","FBtr0303564",0,0
12736,1,"FBgn0283451","FBtr0308319",0,0
12737,1,"FBgn0283471","FBtr0074521",0,0
12738,1,"FBgn0283471","FBtr0074522",0,0
12739,1,"FBgn0283471","FBtr0074523",0,0
12740,1,"FBgn0283471","FBtr0074524",0,0
12741,1,"FBgn0283471","FBtr0074525",0,0
12742,1,"FBgn0283471","FBtr0074526",0,0
12743,1,"FBgn0283471","FBtr0308235",0,0
12744,1,"FBgn0283471","FBtr0308236",0,0
12745,1,"FBgn0283471","FBtr0308237",0,0
12746,1,"FBgn0283471","FBtr0336896",0,0
12747,1,"FBgn0283473","FBtr0307198",0,0
12748,1,"FBgn0283499","FBtr0290231",0,0
12749,1,"FBgn0283500","FBtr0072652",0,0
12750,1,"FBgn0283501","FBtr0347349",0,0
12751,1,"FBgn0283501","FBtr0347350",0,0
12752,1,"FBgn0283510","FBtr0088385",0,0
12753,1,"FBgn0283510","FBtr0339422",0,0
12754,1,"FBgn0283521","FBtr0089342",0,0
12755,1,"FBgn0283521","FBtr0089343",0,0
12756,1,"FBgn0283521","FBtr0089344",0,0
12757,1,"FBgn0283521","FBtr0089345",0,0
12758,1,"FBgn0283521","FBtr0089346",0,0
12759,1,"FBgn0283521","FBtr0089347",0,0
12760,1,"FBgn0283521","FBtr0089348",0,0
12761,1,"FBgn0283521","FBtr0089349",0,0
12762,1,"FBgn0283521","FBtr0089350",0,0
12763,1,"FBgn0283521","FBtr0089351",0,0
12764,1,"FBgn0283521","FBtr0089352",0,0
12765,1,"FBgn0283521","FBtr0089353",0,0
12766,1,"FBgn0283521","FBtr0089355",0,0
12767,1,"FBgn0283521","FBtr0089356",0,0
12768,1,"FBgn0283521","FBtr0089357",0,0
12769,1,"FBgn0283521","FBtr0089359",0,0
12770,1,"FBgn0283521","FBtr0089360",0,0
12771,1,"FBgn0283521","FBtr0089361",0,0
12772,1,"FBgn0283521","FBtr0089362",0,0
12773,1,"FBgn0283521","FBtr0089363",0,0
12774,1,"FBgn0283521","FBtr0089364",0,0
12775,1,"FBgn0283521","FBtr0089365",0,0
12776,1,"FBgn0283521","FBtr0089366",0,0
12777,1,"FBgn0283521","FBtr0100286",0,0
12778,1,"FBgn0283651","FBtr0445729",0,0
12779,1,"FBgn0283651","FBtr0445730",0,0
12780,1,"FBgn0283651","FBtr0445731",0,0
12781,1,"FBgn0283657","FBtr0070596",0,0
12782,1,"FBgn0283657","FBtr0112680",0,0
12783,1,"FBgn0283657","FBtr0299579",0,0
12784,1,"FBgn0283657","FBtr0299581",0,0
12785,1,"FBgn0283657","FBtr0299583",0,0
12786,1,"FBgn0283657","FBtr0333751",0,0
12787,1,"FBgn0283657","FBtr0333752",0,0
12788,1,"FBgn0283657","FBtr0333753",0,0
12789,1,"FBgn0283658","FBtr0079445",0,0
12790,1,"FBgn0283659","FBtr0080727",0,0
12791,1,"FBgn0283666","FBtr0072177",0,0
12792,1,"FBgn0283666","FBtr0343334",0,0
12793,1,"FBgn0283680","FBtr0346133",0,0
12794,1,"FBgn0283712","FBtr0073660",0,0
12795,1,"FBgn0283712","FBtr0073661",0,0
12796,1,"FBgn0283741","FBtr0302654",0,0
12797,1,"FBgn0283741","FBtr0302655",0,0
12798,1,"FBgn0283741","FBtr0302657",0,0
12799,1,"FBgn0283741","FBtr0309966",0,0
12800,1,"FBgn0283741","FBtr0309967",0,0
12801,1,"FBgn0283741","FBtr0309968",0,0
12802,1,"FBgn0284083","FBtr0452099",0,0
12803,1,"FBgn0284220","FBtr0081287",0,0
12804,1,"FBgn0284231","FBtr0452130",0,0
12805,1,"FBgn0284236","FBtr0452138",0,0
12806,1,"FBgn0284237","FBtr0452141",0,0
12807,1,"FBgn0284243","FBtr0086536",0,0
12808,1,"FBgn0284245","FBtr0088035",0,0
12809,1,"FBgn0284245","FBtr0331927",0,0
12810,1,"FBgn0284245","FBtr0345022",0,0
12811,1,"FBgn0284248","FBtr0080889",0,0
12812,1,"FBgn0284250","FBtr0302926",0,0
12813,1,"FBgn0284408","FBtr0342805",0,0
12814,1,"FBgn0284408","FBtr0342806",0,0
12815,1,"FBgn0284408","FBtr0342807",0,0
12816,1,"FBgn0284408","FBtr0342808",0,0
12817,1,"FBgn0284408","FBtr0342809",0,0
12818,1,"FBgn0284408","FBtr0342810",0,0
12819,1,"FBgn0284408","FBtr0342811",0,0
12820,1,"FBgn0284408","FBtr0342812",0,0
12821,1,"FBgn0284408","FBtr0342813",0,0
12822,1,"FBgn0284408","FBtr0342814",0,0
12823,1,"FBgn0284408","FBtr0342815",0,0
12824,1,"FBgn0284408","FBtr0342816",0,0
12825,1,"FBgn0284408","FBtr0342817",0,0
12826,1,"FBgn0284408","FBtr0342818",0,0
12827,1,"FBgn0284408","FBtr0342819",0,0
12828,1,"FBgn0284408","FBtr0342820",0,0
12829,1,"FBgn0284408","FBtr0342821",0,0
12830,1,"FBgn0284408","FBtr0342822",0,0
12831,1,"FBgn0284408","FBtr0342823",0,0
12832,1,"FBgn0284408","FBtr0342824",0,0
12833,1,"FBgn0284408","FBtr0342825",0,0
12834,1,"FBgn0284435","FBtr0100136",0,0
12835,1,"FBgn0284435","FBtr0340057",0,0
12836,1,"FBgn0284444","FBtr0299835",0,0
12837,1,"FBgn0285879","FBtr0310301",0,0
12838,1,"FBgn0285896","FBtr0075778",0,0
12839,1,"FBgn0285913","FBtr0082922",0,0
12840,1,"FBgn0285917","FBtr0086766",0,0
12841,1,"FBgn0285917","FBtr0301547",0,0
12842,1,"FBgn0285917","FBtr0301548",0,0
12843,1,"FBgn0285917","FBtr0301549",0,0
12844,1,"FBgn0285917","FBtr0301551",0,0
12845,1,"FBgn0285925","FBtr0083332",0,0
12846,1,"FBgn0285925","FBtr0083333",0,0
12847,1,"FBgn0285925","FBtr0083334",0,0
12848,1,"FBgn0285925","FBtr0112803",0,0
12849,1,"FBgn0285925","FBtr0300036",0,0
12850,1,"FBgn0285926","FBtr0073416",0,0
12851,1,"FBgn0285926","FBtr0073417",0,0
12852,1,"FBgn0285926","FBtr0305149",0,0
12853,1,"FBgn0285926","FBtr0305150",0,0
12854,1,"FBgn0285944","FBtr0290121",0,0
12855,1,"FBgn0285944","FBtr0303687",0,0
12856,1,"FBgn0285944","FBtr0303692",0,0
12857,1,"FBgn0285944","FBtr0303694",0,0
12858,1,"FBgn0285944","FBtr0303695",0,0
12859,1,"FBgn0285944","FBtr0303696",0,0
12860,1,"FBgn0285944","FBtr0303701",0,0
12861,1,"FBgn0285944","FBtr0303703",0,0
12862,1,"FBgn0285944","FBtr0303705",0,0
12863,1,"FBgn0285944","FBtr0303707",0,0
12864,1,"FBgn0285949","FBtr0088525",0,0
12865,1,"FBgn0285954","FBtr0334991",0,0
12866,1,"FBgn0285955","FBtr0112631",0,0
12867,1,"FBgn0285958","FBtr0100588",0,0
12868,1,"FBgn0285962","FBtr0472692",0,0
12869,1,"FBgn0285962","FBtr0472693",0,0
12870,1,"FBgn0285963","FBtr0472695",0,0
12871,1,"FBgn0285963","FBtr0472696",0,0
12872,1,"FBgn0285963","FBtr0472697",0,0
12873,1,"FBgn0285963","FBtr0472698",0,0
12874,1,"FBgn0285963","FBtr0472699",0,0
12875,1,"FBgn0285991","FBtr0472915",0,0
12876,1,"FBgn0038404","FBtr0113241",0,0
12877,1,"FBgn0038427","FBtr0337017",0,0
12878,1,"FBgn0038435","FBtr0110963",0,0
12879,1,"FBgn0038460","FBtr0346338",0,0
12880,1,"FBgn0038466","FBtr0305271",0,0
12881,1,"FBgn0038476","FBtr0305987",0,0
12882,1,"FBgn0038494","FBtr0339173",0,0
12883,1,"FBgn0038498","FBtr0339170",0,0
12884,1,"FBgn0038516","FBtr0321265",0,0
12885,1,"FBgn0038535","FBtr0335027",0,0
12886,1,"FBgn0038570","FBtr0100620",0,0
12887,1,"FBgn0038571","FBtr0300247",0,0
12888,1,"FBgn0038575","FBtr0083618",0,0
12889,1,"FBgn0038583","FBtr0336471",0,0
12890,1,"FBgn0038603","FBtr0337037",0,0
12891,1,"FBgn0038606","FBtr0345256",0,0
12892,1,"FBgn0038610","FBtr0344551",0,0
12893,1,"FBgn0038627","FBtr0344291",0,0
12894,1,"FBgn0038629","FBtr0305957",0,0
12895,1,"FBgn0038652","FBtr0339167",0,0
12896,1,"FBgn0038686","FBtr0332165",0,0
12897,1,"FBgn0038693","FBtr0344553",0,0
12898,1,"FBgn0038720","FBtr0334924",0,0
12899,1,"FBgn0038721","FBtr0334922",0,0
12900,1,"FBgn0038725","FBtr0345271",0,0
12901,1,"FBgn0038735","FBtr0335010",0,0
12902,1,"FBgn0038771","FBtr0083837",0,0
12903,1,"FBgn0038797","FBtr0334587",0,0
12904,1,"FBgn0038799","FBtr0083889",0,0
12905,1,"FBgn0038816","FBtr0334641",0,0
12906,1,"FBgn0038826","FBtr0334720",0,0
12907,1,"FBgn0038829","FBtr0110823",0,0
12908,1,"FBgn0038858","FBtr0333930",0,0
12909,1,"FBgn0038862","FBtr0304714",0,0
12910,1,"FBgn0038878","FBtr0339195",0,0
12911,1,"FBgn0038934","FBtr0310204",0,0
12912,1,"FBgn0038944","FBtr0344227",0,0
12913,1,"FBgn0038946","FBtr0310473",0,0
12914,1,"FBgn0038947","FBtr0084210",0,0
12915,1,"FBgn0038951","FBtr0305320",0,0
12916,1,"FBgn0038956","FBtr0337047",0,0
12917,1,"FBgn0038961","FBtr0337046",0,0
12918,1,"FBgn0038979","FBtr0301483",0,0
12919,1,"FBgn0038984","FBtr0334561",0,0
12920,1,"FBgn0039039","FBtr0337069",0,0
12921,1,"FBgn0039044","FBtr0345262",0,0
12922,1,"FBgn0039045","FBtr0344299",0,0
12923,1,"FBgn0039049","FBtr0344300",0,0
12924,1,"FBgn0039050","FBtr0344301",0,0
12925,1,"FBgn0039056","FBtr0084369",0,0
12926,1,"FBgn0039064","FBtr0110801",0,0
12927,1,"FBgn0039068","FBtr0307596",0,0
12928,1,"FBgn0039078","FBtr0310575",0,0
12929,1,"FBgn0039111","FBtr0084454",0,0
12930,1,"FBgn0039132","FBtr0335244",0,0
12931,1,"FBgn0039140","FBtr0321262",0,0
12932,1,"FBgn0039151","FBtr0304157",0,0
12933,1,"FBgn0039152","FBtr0339245",0,0
12934,1,"FBgn0039197","FBtr0084622",0,0
12935,1,"FBgn0039198","FBtr0334918",0,0
12936,1,"FBgn0039207","FBtr0306025",0,0
12937,1,"FBgn0039223","FBtr0339255",0,0
12938,1,"FBgn0039225","FBtr0339254",0,0
12939,1,"FBgn0039232","FBtr0308072",0,0
12940,1,"FBgn0039241","FBtr0303476",0,0
12941,1,"FBgn0039257","FBtr0305668",0,0
12942,1,"FBgn0039265","FBtr0334503",0,0
12943,1,"FBgn0039290","FBtr0339257",0,0
12944,1,"FBgn0039301","FBtr0332158",0,0
12945,1,"FBgn0039308","FBtr0344492",0,0
12946,1,"FBgn0039309","FBtr0472598",0,0
12947,1,"FBgn0039313","FBtr0089645",0,0
12948,1,"FBgn0039339","FBtr0343172",0,0
12949,1,"FBgn0039358","FBtr0113291",0,0
12950,1,"FBgn0039366","FBtr0344619",0,0
12951,1,"FBgn0039381","FBtr0344118",0,0
12952,1,"FBgn0039420","FBtr0300399",0,0
12953,1,"FBgn0039430","FBtr0085016",0,0
12954,1,"FBgn0039464","FBtr0085085",0,0
12955,1,"FBgn0039466","FBtr0301134",0,0
12956,1,"FBgn0039480","FBtr0331703",0,0
12957,1,"FBgn0039523","FBtr0321256",0,0
12958,1,"FBgn0039532","FBtr0085193",0,0
12959,1,"FBgn0039543","FBtr0452077",0,0
12960,1,"FBgn0039563","FBtr0113298",0,0
12961,1,"FBgn0039565","FBtr0344620",0,0
12962,1,"FBgn0039594","FBtr0336787",0,0
12963,1,"FBgn0039597","FBtr0336789",0,0
12964,1,"FBgn0039633","FBtr0330301",0,0
12965,1,"FBgn0039635","FBtr0085369",0,0
12966,1,"FBgn0039640","FBtr0335406",0,0
12967,1,"FBgn0039659","FBtr0334875",0,0
12968,1,"FBgn0039663","FBtr0334339",0,0
